Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%
Celtics,East,9.239024684,7.177929794,63.3974,>99.9,64.74,44.12,31.18
76ers,East,7.538790224,5.513371234,57.47,>99.9,53.26,26.16,16.28
Nuggets,West,5.84471353,5.742130396,55.2832,99.94,58.36,42.64,22.82
T-Wolves,West,5.435641787,2.107285623,58.09,>99.9,34.18,14.82,4.68
Thunder,West,4.344492888,1.997492629,54.1846,99.84,26.7,11.86,4.28
Bucks,East,4.198523613,2.479133136,54.2202,>99.9,21.62,7.62,3.66
Pelicans,West,3.390492869,1.154147339,47.3402,88.62,17.5,7.18,2
Clippers,West,2.471835361,0.103836719,47.135,88.02,13.38,5,0.98
Warriors,West,2.391919863,1.193833915,43.958,63.42,11.38,4.64,1.44
Heat,East,2.347855689,2.507189891,47.5322,96.12,17.9,7.48,3.16
Lakers,West,2.219156302,1.728039756,44.3122,70.14,14.7,5.98,1.86
Cavaliers,East,1.663394621,2.705585814,45.8558,91.24,16.04,6.22,2.56
Knicks,East,1.539299648,2.536487493,44.324,82.94,13.42,5.1,2.3
Suns,West,1.31630189,0.722715844,42.5884,48.72,7.74,2.94,0.46
Bulls,East,0.753791965,0.632137971,40.788,47.24,3.78,1.1,0.36
Raptors,East,0.181417249,-0.753396795,37.173,12.82,0.62,0.14,0.08
Magic,East,0.179528041,-1.420125824,45.3374,85.9,3.66,0.7,0.18
Hawks,East,0.125243182,-0.174358416,38.11,20.14,1.32,0.32,0.1
Kings,West,-0.022533875,0.777661014,43.6354,59.62,9.54,3.3,0.78
Rockets,West,-0.406938322,-6.050317265,41.264,29.02,0.5,<0.1,<0.1
Mavericks,West,-0.418734309,-0.540733803,43.0834,52.42,6,1.6,0.4
Nets,East,-0.734359599,0.562718917,38.8314,30,2.66,0.9,0.4
Pacers,East,-1.368425898,-2.911170454,39.907,33.62,0.98,0.14,<0.1
Grizzlies,West,-3.092407173,-0.419735897,31.589,0.18,<0.1,<0.1,<0.1
Jazz,West,-5.571304361,-3.455032567,30.3946,0.06,<0.1,<0.1,<0.1
Wizards,East,-7.758751531,-3.996503354,21.0644,<0.1,<0.1,<0.1,<0.1
Hornets,East,-8.905230388,-7.353115893,21.1442,<0.1,<0.1,<0.1,<0.1
Blazers,West,-10.21039252,-5.646248473,19.9048,<0.1,<0.1,<0.1,<0.1
Pistons,East,-10.21054284,-8.804901636,15.2318,<0.1,<0.1,<0.1,<0.1
Spurs,West,-10.44970054,-11.0401014,16.8504,<0.1,<0.1,<0.1,<0.1
