Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%
Celtics,East,12.1125525,8.172147572,65.7956,>99.9,69.78,53.32,38.42
Thunder,West,7.750623828,4.157839858,57.3372,>99.9,37.3,19.58,8.42
Pelicans,West,7.349566557,3.378688423,51.4532,99.76,25.8,10.72,3.6
T-Wolves,West,6.514413858,3.878168858,56.0256,>99.9,33.86,17.6,7.32
Cavaliers,East,5.926290599,4.23905865,51.9084,>99.9,38.82,15.46,7.9
Clippers,West,4.854725563,2.124709074,52.158,99.86,19,7.24,2.26
Bucks,East,4.440464407,3.175389421,51.9,>99.9,28.12,9.1,3.48
Nuggets,West,4.200959592,5.8740346,56.4396,>99.9,50.22,33.08,16.46
Knicks,East,2.65547067,3.137931025,48.8586,99.5,21.26,9.5,4.1
Suns,West,2.392884179,2.435953542,46.0274,71.26,11.66,4.7,1.42
Pacers,East,2.277563992,-1.438060849,45.5778,88.6,3.84,0.56,0.12
Mavericks,West,1.941880861,-0.238447148,47.506,82.36,5.46,1.28,0.18
Warriors,West,1.503361674,1.942052883,43.6614,29.52,4.48,1.68,0.6
Magic,East,1.135668496,0.04095287,47.886,98.36,6.94,1.82,0.6
Kings,West,1.011178905,0.81312131,47.007,82.68,7.88,2.64,0.46
Bulls,East,0.456063578,-0.004836591,40.7216,26.4,1.12,0.34,0.08
Lakers,West,0.141359526,1.858813797,43.5478,31.94,4.28,1.48,0.4
Rockets,West,0.105298539,-3.549650486,40.0676,2.62,0.06,<0.1,<0.1
Heat,East,0.09265309,2.524065313,45.0546,87.8,14.34,4.6,1.66
76ers,East,-0.28512371,2.991301997,44.3828,83.78,15.5,5.22,2.48
Jazz,West,-2.898797138,-4.147636433,33.747,<0.1,<0.1,<0.1,<0.1
Hawks,East,-3.496289288,-1.037879641,35.5432,14.88,0.28,0.08,<0.1
Nets,East,-4.212889228,-3.209118548,31.278,0.68,<0.1,<0.1,<0.1
Spurs,West,-5.470026489,-9.323469627,19.5482,—,—,—,—
Raptors,East,-5.574468017,-2.536351122,27.695,<0.1,<0.1,<0.1,<0.1
Pistons,East,-7.35438293,-8.809433141,15.962,—,—,—,—
Grizzlies,West,-7.760955278,-3.983276947,26.6742,—,—,—,—
Blazers,West,-8.855520449,-8.892982773,22.196,—,—,—,—
Wizards,East,-9.610006943,-7.357364765,14.7416,—,—,—,—
Hornets,East,-10.78765394,-8.854533165,19.2986,<0.1,<0.1,<0.1,<0.1
