Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.296646818,7.043890554,62.63,>99.9,63.12,44.56,30.48,Boston Celtics,bos,63,0.9990000000000001,0.3048
Thunder,West,6.247103552,2.833723125,56.8196,>99.9,33.94,16.2,6.12,Oklahoma City Thunder,okc,57,0.9990000000000001,0.061200000000000004
76ers,East,6.23747792,4.988606692,54.2038,99.9,44.12,21.3,12.7,Philadelphia 76ers,phi,54,0.9990000000000001,0.127
Nuggets,West,6.14631989,5.701164784,55.3558,>99.9,56.12,39.36,20.66,Denver Nuggets,den,55,0.9990000000000001,0.2066
T-Wolves,West,6.010215386,2.515278672,57.9448,>99.9,32.4,14.98,6,Minnesota Timberwolves,min,58,0.9990000000000001,0.06
Pelicans,West,5.633148119,2.050141976,51.6486,99.8,25.7,11.56,3.48,New Orleans Pelicans,no,52,0.998,0.0348
Clippers,West,3.907364252,1.109839003,50.8382,99.24,19.26,6.68,2.26,LA Clippers,lac,51,0.9924,0.0226
Bucks,East,3.878310844,2.551064067,52.5826,99.78,23.58,8.22,4.1,Milwaukee Bucks,mil,53,0.9978,0.040999999999999995
Heat,East,3.005034619,2.542438659,48.2606,96.5,16.64,6.5,2.92,Miami Heat,mia,48,0.965,0.0292
Knicks,East,2.821038522,3.4389737,48.254,96.7,22.5,9.46,4.4,New York Knicks,ny,48,0.9670000000000001,0.044000000000000004
Cavaliers,East,2.256518897,3.325580131,47.3668,94.34,20.44,7.9,3.66,Cleveland Cavaliers,cle,47,0.9434,0.0366
Suns,West,1.311005175,0.707314802,42.58,58.12,7.54,2.36,0.54,Phoenix Suns,phx,43,0.5811999999999999,0.0054
Warriors,West,0.529150742,0.663376869,40.8706,40.44,4.62,1.84,0.48,Golden State Warriors,gs,41,0.4044,0.0048
Mavericks,West,0.479478899,-0.315443785,43.9674,72.48,7.26,2.14,0.36,Dallas Mavericks,dal,44,0.7248,0.0036
Magic,East,0.467806582,-1.359980237,44.5552,76.52,3.52,0.76,0.2,Orlando Magic,orl,45,0.7652,0.002
Pacers,East,0.172983851,-2.279197481,44.753,76.96,2.48,0.38,0.16,Indiana Pacers,ind,45,0.7696,0.0016
Lakers,West,-0.099425416,1.380813379,39.692,30.72,4.92,2.1,0.54,Los Angeles Lakers,lal,40,0.3072,0.0054
Bulls,East,-0.229076144,0.485322261,39.7022,33.38,2.5,0.64,0.22,Chicago Bulls,chi,40,0.33380000000000004,0.0022
Kings,West,-0.481068654,0.48923962,43.04,63.36,7.72,2.7,0.68,Sacramento Kings,sac,43,0.6335999999999999,0.0068000000000000005
Raptors,East,-0.493882232,-0.796732864,36.1062,11.56,0.48,0.16,<0.1,Toronto Raptors,tor,36,0.11560000000000001,0.001
Rockets,West,-0.903732382,-5.740929331,40.3264,27.3,0.24,<0.1,<0.1,Houston Rockets,hou,40,0.273,0.001
Hawks,East,-1.8610453,-0.789780539,35.0616,6.78,0.28,0.06,<0.1,Atlanta Hawks,atl,35,0.0678,0.001
Nets,East,-2.76107605,-0.70609094,34.79,7.58,0.34,0.06,<0.1,Brooklyn Nets,bkn,35,0.0758,0.001
Jazz,West,-2.882364771,-2.972657067,37.77,8.42,0.28,0.06,<0.1,Utah Jazz,uta,38,0.0842,0.001
Grizzlies,West,-4.345743101,-0.390356129,30.9862,0.12,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,31,0.0012,0.001
Wizards,East,-7.952090194,-4.275716074,20.0536,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,20,0.001,0.001
Spurs,West,-8.90567896,-10.468233,18.3984,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,18,0.001,0.001
Hornets,East,-10.07372536,-7.867259288,19.1536,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,19,0.001,0.001
Pistons,East,-10.31239587,-9.068885359,13.2214,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,13,0.001,0.001
Blazers,West,-10.86742421,-7.353843812,19.0674,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,19,0.001,0.001
