Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%
Celtics,East,9.315358024,7.279455484,62.8266,>99.9,65.3,46.2,33.28
76ers,East,6.279032513,5.151657598,54.6254,>99.9,48,22.78,13.08
Nuggets,West,6.012104942,5.799974067,55.5364,>99.9,58.66,43.68,22.96
T-Wolves,West,6.007712156,2.412855461,57.4796,>99.9,34.7,15.56,5.3
Pelicans,West,5.490253876,1.619631551,51.1476,99.18,22.38,8.86,2.92
Thunder,West,4.560485728,2.198175301,54.1894,>99.9,28.64,12.76,3.9
Clippers,West,3.700931022,0.972271605,50.3592,98.18,18.08,6.28,1.68
Knicks,East,2.936921855,3.350474134,48.281,96.54,22.68,8.82,3.84
Bucks,East,2.395038365,2.259826772,49.488,97.82,17.48,5.82,2.68
Cavaliers,East,2.358842396,3.348686723,47.0542,93.8,21.58,8.64,4.4
Heat,East,2.272266613,2.462952655,47.3428,94.14,16.02,5.78,2.58
Warriors,West,1.718195063,0.922240519,42.6762,54.12,7.96,2.98,0.62
Lakers,West,1.196668944,1.503097081,41.8902,49.66,9.38,3.84,1.04
Raptors,East,0.657524099,-0.556822308,38.8852,21.8,0.98,0.3,0.06
Mavericks,West,0.476584585,-0.173791085,44.5288,72.36,8.28,2.62,0.54
Magic,East,0.437950143,-1.370415736,45.5534,81.7,3.38,0.62,0.12
Suns,West,0.268099218,0.628145226,40.5172,29.08,4.48,1.34,0.28
Bulls,East,0.059189411,0.411572918,39.697,31.48,2.12,0.6,0.22
Rockets,West,2.02442e-4,-5.765305278,42.093,38.02,0.42,0.1,<0.1
Pacers,East,-0.305101473,-2.495007692,43.4714,64.3,1.66,0.3,<0.1
Kings,West,-0.529697122,0.217847092,43.2094,58.6,6.98,1.98,0.46
Hawks,East,-0.810979213,-0.510169612,36.7968,9.78,0.36,0.06,<0.1
Nets,East,-1.87370202,-0.401683089,36.0782,8.68,0.44,0.08,<0.1
Grizzlies,West,-4.028665981,-0.48768915,31.2208,0.12,<0.1,<0.1,<0.1
Jazz,West,-4.515002294,-3.231205878,33.9184,0.7,<0.1,<0.1,<0.1
Hornets,East,-8.381970394,-7.416757884,21.8252,<0.1,<0.1,<0.1,<0.1
Wizards,East,-8.689398496,-4.632168345,18.7092,<0.1,<0.1,<0.1,<0.1
Spurs,West,-9.897200693,-11.1588018,16.7422,<0.1,<0.1,<0.1,<0.1
Pistons,East,-10.0066907,-8.848225259,14.7872,<0.1,<0.1,<0.1,<0.1
Blazers,West,-11.27311879,-6.327942749,19.07,<0.1,<0.1,<0.1,<0.1
