Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.406308367,7.24772593,63.1416,>99.9,65.5,45.52,33.3,Boston Celtics,bos,63,0.9990000000000001,0.33299999999999996
76ers,East,7.466486872,5.469002512,57.5428,>99.9,53.34,26.14,16.7,Philadelphia 76ers,phi,58,0.9990000000000001,0.16699999999999998
Nuggets,West,5.990781856,5.787737886,55.5382,>99.9,59.04,43.1,21.18,Denver Nuggets,den,56,0.9990000000000001,0.2118
T-Wolves,West,5.448621482,2.07686101,57.0468,>99.9,30.46,13.3,4.66,Minnesota Timberwolves,min,57,0.9990000000000001,0.0466
Pelicans,West,4.782011193,1.466264613,50.4826,98.02,21.68,8.72,2.6,New Orleans Pelicans,no,50,0.9802,0.026000000000000002
Thunder,West,4.708837932,2.09297663,55.0244,99.82,28.86,12.52,3.94,Oklahoma City Thunder,okc,55,0.9982,0.0394
Bucks,East,3.486856631,2.260610865,51.799,99.78,19.36,6.22,3.04,Milwaukee Bucks,mil,52,0.9978,0.0304
Warriors,West,2.881442572,1.387476565,45.1332,74.72,14.12,5.48,1.32,Golden State Warriors,gs,45,0.7472,0.0132
Clippers,West,2.835238061,0.54083235,48.646,93.6,15.4,5.5,1.16,LA Clippers,lac,49,0.9359999999999999,0.0116
Heat,East,2.429504494,2.463667629,47.6422,96.68,16.36,6.36,2.9,Miami Heat,mia,48,0.9668000000000001,0.028999999999999998
Cavaliers,East,2.167300135,3.076649737,46.4314,93.44,18.98,7.62,3.32,Cleveland Cavaliers,cle,46,0.9344,0.0332
Knicks,East,1.847832809,2.776651247,45.8582,91.38,16.08,6.1,2.72,New York Knicks,ny,46,0.9138,0.027200000000000002
Lakers,West,1.651636201,1.578697122,42.6026,52.64,10.56,4.14,1.04,Los Angeles Lakers,lal,43,0.5264,0.0104
Suns,West,0.703753211,0.61667743,41.6692,37.56,5.28,2.18,0.38,Phoenix Suns,phx,42,0.37560000000000004,0.0038
Raptors,East,0.296761612,-0.70544945,38.2136,20.42,0.74,0.14,<0.1,Toronto Raptors,tor,38,0.20420000000000002,0.001
Magic,East,0.195238296,-1.531197594,44.16,77.32,3.52,0.54,0.24,Orlando Magic,orl,44,0.7731999999999999,0.0024
Kings,West,0.174580303,0.719328837,44.0826,64,9.44,3.64,0.74,Sacramento Kings,sac,44,0.64,0.0074
Bulls,East,0.027964672,0.366654021,39.1904,30.2,2.04,0.52,0.2,Chicago Bulls,chi,39,0.302,0.002
Hawks,East,0.024780066,-0.080285307,38.9272,26.48,1.48,0.36,0.14,Atlanta Hawks,atl,39,0.2648,0.0014000000000000002
Rockets,West,-0.359039671,-5.770724785,41.9466,33.84,0.52,0.1,<0.1,Houston Rockets,hou,42,0.33840000000000003,0.001
Mavericks,West,-0.422208388,-0.507197651,42.6082,45.64,4.62,1.32,0.28,Dallas Mavericks,dal,43,0.45640000000000003,0.0028000000000000004
Pacers,East,-1.043188359,-2.688073576,41.5072,50.8,1.52,0.28,<0.1,Indiana Pacers,ind,42,0.508,0.001
Nets,East,-1.539873928,-0.078656681,36.8436,13.5,1.08,0.2,0.08,Brooklyn Nets,bkn,37,0.135,8e-4
Grizzlies,West,-4.000677013,-0.703693631,29.7078,<0.1,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,30,0.001,0.001
Jazz,West,-5.149742802,-3.268040479,31.6608,0.16,<0.1,<0.1,<0.1,Utah Jazz,uta,32,0.0016,0.001
Wizards,East,-8.29500893,-4.138204398,19.9866,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,20,0.001,0.001
Hornets,East,-8.413100721,-7.251364762,22.2932,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,22,0.001,0.001
Pistons,East,-9.995098332,-8.768571114,15.1792,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,15,0.001,0.001
Spurs,West,-10.65124612,-11.31505801,16.4132,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
Blazers,West,-11.10393323,-6.016523467,18.7216,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,19,0.001,0.001
