Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,12.42686075,8.283190357,65.29,>99.9,69.9,55.16,40.18,Boston Celtics,bos,65,0.9990000000000001,0.4018
Thunder,West,7.511572262,4.180955723,56.6696,>99.9,34.74,17.08,6.78,Oklahoma City Thunder,okc,57,0.9990000000000001,0.0678
Pelicans,West,7.345000188,3.727493618,50.7218,99.22,28.28,13.08,4.84,New Orleans Pelicans,no,51,0.9922,0.0484
T-Wolves,West,6.327115071,4.183211848,56.7058,>99.9,35.74,18.4,7.32,Minnesota Timberwolves,min,57,0.9990000000000001,0.0732
Nuggets,West,5.198162652,5.986753834,56.88,>99.9,49.96,32.94,16.32,Denver Nuggets,den,57,0.9990000000000001,0.1632
Cavaliers,East,4.537414605,3.737678843,49.7148,99.92,27.16,11.3,5.92,Cleveland Cavaliers,cle,50,0.9992,0.0592
Knicks,East,4.074563959,3.613196114,49.6892,99.94,28,11.1,4.38,New York Knicks,ny,50,0.9994,0.0438
Bucks,East,4.055334638,3.270116224,51.8434,>99.9,32.5,11.06,4.98,Milwaukee Bucks,mil,52,0.9990000000000001,0.049800000000000004
Suns,West,3.610648034,2.740127817,47.0452,74.36,12.26,4.92,1.56,Phoenix Suns,phx,47,0.7436,0.015600000000000001
Clippers,West,3.391166665,1.877721001,50.989,99.16,16.22,5.94,1.82,LA Clippers,lac,51,0.9915999999999999,0.0182
Pacers,East,2.373713778,-0.890941503,45.801,92.34,5.3,0.8,0.1,Indiana Pacers,ind,46,0.9234,0.001
Mavericks,West,2.046076847,0.69251341,48.7258,91.68,8.22,2.74,0.64,Dallas Mavericks,dal,49,0.9168000000000001,0.0064
Warriors,West,1.956643784,2.070717979,44.002,20.68,2.98,1.1,0.34,Golden State Warriors,gs,44,0.20679999999999998,0.0034000000000000002
Magic,East,1.075831012,0.07524618,47.526,98.5,6.88,1.5,0.48,Orlando Magic,orl,48,0.985,0.0048
Rockets,West,0.535033447,-2.454156488,41.9954,4.2,0.06,<0.1,<0.1,Houston Rockets,hou,42,0.042,0.001
Kings,West,0.485326295,0.342625189,46.5614,67.74,5.38,1.62,0.42,Sacramento Kings,sac,47,0.6774,0.0042
Lakers,West,0.280328332,1.976370148,45.5618,42.96,6.16,2.16,0.52,Los Angeles Lakers,lal,46,0.4296,0.0052
Bulls,East,0.034675091,-0.186847831,39.513,21.88,0.66,0.22,0.08,Chicago Bulls,chi,40,0.2188,8e-4
Heat,East,-0.15343172,1.784545563,44.7018,87.32,12.46,3.22,1.08,Miami Heat,mia,45,0.8732,0.0108
76ers,East,-1.211160304,2.885946379,43.6732,84.14,16.7,5.48,2.22,Philadelphia 76ers,phi,44,0.8414,0.0222
Hawks,East,-2.133430435,-0.750211434,37.0214,15.9,0.44,0.16,<0.1,Atlanta Hawks,atl,37,0.159,0.001
Jazz,West,-3.043485175,-4.825205651,32.0304,0,—,—,0,Utah Jazz,uta,32,0,0
Nets,East,-4.759301856,-3.103540312,31.5772,0.06,<0.1,<0.1,<0.1,Brooklyn Nets,bkn,32,6e-4,0.001
Spurs,West,-5.151470311,-9.152403322,19.8988,0,—,—,0,San Antonio Spurs,sa,20,0,0
Raptors,East,-6.164910285,-3.248556539,25.9756,0,—,—,0,Toronto Raptors,tor,26,0,0
Grizzlies,West,-7.55220218,-4.236748093,26.9092,0,—,—,0,Memphis Grizzlies,mem,27,0,0
Pistons,East,-7.786361733,-9.06920826,15.3016,0,—,—,0,Detroit Pistons,det,15,0,0
Wizards,East,-8.320336352,-7.265344406,16.7456,0,—,—,0,Washington Wizards,wsh,17,0,0
Blazers,West,-8.929100132,-9.418123665,21.295,0,—,—,0,Portland Trail Blazers,por,21,0,0
Hornets,East,-11.72118706,-9.012309042,19.635,0,—,—,0,Charlotte Hornets,cha,20,0,0
