Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,12.1125525,8.172147572,65.7956,>99.9,69.78,53.32,38.42,Boston Celtics,bos,66,0.9990000000000001,0.38420000000000004
Thunder,West,7.750623828,4.157839858,57.3372,>99.9,37.3,19.58,8.42,Oklahoma City Thunder,okc,57,0.9990000000000001,0.0842
Pelicans,West,7.349566557,3.378688423,51.4532,99.76,25.8,10.72,3.6,New Orleans Pelicans,no,51,0.9976,0.036000000000000004
T-Wolves,West,6.514413858,3.878168858,56.0256,>99.9,33.86,17.6,7.32,Minnesota Timberwolves,min,56,0.9990000000000001,0.0732
Cavaliers,East,5.926290599,4.23905865,51.9084,>99.9,38.82,15.46,7.9,Cleveland Cavaliers,cle,52,0.9990000000000001,0.079
Clippers,West,4.854725563,2.124709074,52.158,99.86,19,7.24,2.26,LA Clippers,lac,52,0.9986,0.0226
Bucks,East,4.440464407,3.175389421,51.9,>99.9,28.12,9.1,3.48,Milwaukee Bucks,mil,52,0.9990000000000001,0.0348
Nuggets,West,4.200959592,5.8740346,56.4396,>99.9,50.22,33.08,16.46,Denver Nuggets,den,56,0.9990000000000001,0.1646
Knicks,East,2.65547067,3.137931025,48.8586,99.5,21.26,9.5,4.1,New York Knicks,ny,49,0.995,0.040999999999999995
Suns,West,2.392884179,2.435953542,46.0274,71.26,11.66,4.7,1.42,Phoenix Suns,phx,46,0.7126,0.014199999999999999
Pacers,East,2.277563992,-1.438060849,45.5778,88.6,3.84,0.56,0.12,Indiana Pacers,ind,46,0.8859999999999999,0.0012
Mavericks,West,1.941880861,-0.238447148,47.506,82.36,5.46,1.28,0.18,Dallas Mavericks,dal,48,0.8236,0.0018
Warriors,West,1.503361674,1.942052883,43.6614,29.52,4.48,1.68,0.6,Golden State Warriors,gs,44,0.2952,0.006
Magic,East,1.135668496,0.04095287,47.886,98.36,6.94,1.82,0.6,Orlando Magic,orl,48,0.9836,0.006
Kings,West,1.011178905,0.81312131,47.007,82.68,7.88,2.64,0.46,Sacramento Kings,sac,47,0.8268000000000001,0.0046
Bulls,East,0.456063578,-0.004836591,40.7216,26.4,1.12,0.34,0.08,Chicago Bulls,chi,41,0.264,8e-4
Lakers,West,0.141359526,1.858813797,43.5478,31.94,4.28,1.48,0.4,Los Angeles Lakers,lal,44,0.3194,0.004
Rockets,West,0.105298539,-3.549650486,40.0676,2.62,0.06,<0.1,<0.1,Houston Rockets,hou,40,0.0262,0.001
Heat,East,0.09265309,2.524065313,45.0546,87.8,14.34,4.6,1.66,Miami Heat,mia,45,0.878,0.0166
76ers,East,-0.28512371,2.991301997,44.3828,83.78,15.5,5.22,2.48,Philadelphia 76ers,phi,44,0.8378,0.0248
Jazz,West,-2.898797138,-4.147636433,33.747,<0.1,<0.1,<0.1,<0.1,Utah Jazz,uta,34,0.001,0.001
Hawks,East,-3.496289288,-1.037879641,35.5432,14.88,0.28,0.08,<0.1,Atlanta Hawks,atl,36,0.14880000000000002,0.001
Nets,East,-4.212889228,-3.209118548,31.278,0.68,<0.1,<0.1,<0.1,Brooklyn Nets,bkn,31,0.0068000000000000005,0.001
Spurs,West,-5.470026489,-9.323469627,19.5482,0,—,—,0,San Antonio Spurs,sa,20,0,0
Raptors,East,-5.574468017,-2.536351122,27.695,<0.1,<0.1,<0.1,<0.1,Toronto Raptors,tor,28,0.001,0.001
Pistons,East,-7.35438293,-8.809433141,15.962,0,—,—,0,Detroit Pistons,det,16,0,0
Grizzlies,West,-7.760955278,-3.983276947,26.6742,0,—,—,0,Memphis Grizzlies,mem,27,0,0
Blazers,West,-8.855520449,-8.892982773,22.196,0,—,—,0,Portland Trail Blazers,por,22,0,0
Wizards,East,-9.610006943,-7.357364765,14.7416,0,—,—,0,Washington Wizards,wsh,15,0,0
Hornets,East,-10.78765394,-8.854533165,19.2986,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,19,0.001,0.001
