Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.507837282,7.527648312,64.2964,>99.9,67.3,49,34.82,Boston Celtics,bos,64,0.9990000000000001,0.3482
Thunder,West,9.491340978,3.973013605,58.8234,>99.9,35.72,19.5,7.94,Oklahoma City Thunder,okc,59,0.9990000000000001,0.0794
T-Wolves,West,6.860254309,3.698125616,57.4804,>99.9,35.02,18.18,7.32,Minnesota Timberwolves,min,57,0.9990000000000001,0.0732
Cavaliers,East,6.233656023,4.482652096,54.1838,>99.9,44.86,19.38,10.56,Cleveland Cavaliers,cle,54,0.9990000000000001,0.1056
Pelicans,West,6.17748459,2.274150497,49.73,97.98,18.28,6.86,2.22,New Orleans Pelicans,no,50,0.9798,0.0222
Clippers,West,5.158167553,2.171130547,53.6678,>99.9,23.92,9.44,3.14,LA Clippers,lac,54,0.9990000000000001,0.031400000000000004
Bucks,East,4.446657912,2.632118082,51.1856,99.92,25.06,8.48,3.68,Milwaukee Bucks,mil,51,0.9992,0.0368
Suns,West,2.709714923,2.075536074,45.8484,75.22,12.3,4.28,1.28,Phoenix Suns,phx,46,0.7522,0.0128
Knicks,East,2.655025736,2.983253716,48.5418,98.46,21.06,8.8,3.62,New York Knicks,ny,49,0.9845999999999999,0.0362
Nuggets,West,2.123270607,5.769479005,52.5316,99.88,47.94,32.62,16.76,Denver Nuggets,den,53,0.9987999999999999,0.16760000000000003
Lakers,West,2.027899396,1.748200398,43.4976,48.02,7.8,3.44,0.98,Los Angeles Lakers,lal,43,0.4802,0.0098
76ers,East,1.59594493,3.56572397,46.128,93.62,20.34,8.38,3.98,Philadelphia 76ers,phi,46,0.9362,0.0398
Heat,East,1.215464099,1.482861077,46.3438,92.98,11.82,3.62,1.4,Miami Heat,mia,46,0.9298000000000001,0.013999999999999999
Kings,West,0.996757357,0.77585664,45.9128,75.82,8.88,2.54,0.72,Sacramento Kings,sac,46,0.7582,0.0072
Pacers,East,0.855931816,-2.215281781,44.0204,74.06,2.34,0.34,0.1,Indiana Pacers,ind,44,0.7406,0.001
Magic,East,0.837677563,-0.76834504,46.097,89.26,4.6,1.12,0.4,Orlando Magic,orl,46,0.8926000000000001,0.004
Mavericks,West,0.564898555,-0.278832103,45.806,68.2,5.3,1.18,0.22,Dallas Mavericks,dal,46,0.682,0.0022
Warriors,West,0.212164839,1.82661084,42.5094,33,4.8,1.96,0.62,Golden State Warriors,gs,43,0.33,0.0062
Bulls,East,0.187071075,0.675112914,40.0146,34.38,2.1,0.82,0.22,Chicago Bulls,chi,40,0.34380000000000005,0.0022
Rockets,West,-0.541718787,-5.146912584,37.4616,1.36,<0.1,<0.1,<0.1,Houston Rockets,hou,37,0.013600000000000001,0.001
Jazz,West,-2.261512097,-3.375675242,36.6498,0.56,<0.1,<0.1,<0.1,Utah Jazz,uta,37,0.005600000000000001,0.001
Raptors,East,-2.929555197,-0.951814603,32.354,3.04,0.12,<0.1,<0.1,Toronto Raptors,tor,32,0.0304,0.001
Nets,East,-3.045310949,-2.166657333,33.0476,4.18,0.08,<0.1,<0.1,Brooklyn Nets,bkn,33,0.0418,0.001
Hawks,East,-3.697702486,-0.804584591,34.9266,10.1,0.32,<0.1,<0.1,Atlanta Hawks,atl,35,0.10099999999999999,0.001
Grizzlies,West,-6.097154226,-2.505491515,29.0556,<0.1,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,29,0.001,0.001
Spurs,West,-8.076459548,-10.18169897,17.5856,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,18,0.001,0.001
Pistons,East,-8.717591763,-8.768913816,14.872,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,15,0.001,0.001
Wizards,East,-9.08349148,-5.944428244,15.8116,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,16,0.001,0.001
Blazers,West,-9.715296507,-8.530270977,20.978,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,21,0.001,0.001
Hornets,East,-9.958623788,-7.992863336,20.6388,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,21,0.001,0.001
