Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%
Celtics,East,8.516666737,6.999971872,60.4512,>99.9,63.08,43.96,32.66
76ers,East,6.394269012,5.073502123,55.22,99.94,47.5,23.36,14.76
Nuggets,West,4.487786249,5.045177332,52.2054,99.26,52.96,38.66,19.38
Bucks,East,3.647066429,2.526210874,50.8968,98.6,21.08,8.12,4.2
Cavaliers,East,3.461096257,3.090972139,47.9752,93.62,19.28,7.66,3.52
T-Wolves,West,3.457962347,1.063381468,53.7706,99.7,25,10.06,3.02
Heat,East,3.348404969,2.092491424,48.6514,94.6,15.54,5.28,2.24
Lakers,West,3.339998908,2.098234913,48.8374,94,26.72,12.6,4.18
Knicks,East,3.162766905,2.747978814,47.962,93.32,19.02,7.7,4
Warriors,West,2.874382295,1.308799036,46.0696,81.04,18.2,8.54,2.44
Suns,West,2.686770916,1.076438264,47.5802,87.8,18.4,7.56,2.16
Thunder,West,2.071591751,0.206022497,48.7028,91.2,16.04,6,1.7
Pelicans,West,1.505685306,0.856972107,44.655,69.9,12.8,5.1,1.26
Kings,West,1.11691709,0.620233469,44.3318,65.82,12.72,5.22,1.4
Clippers,West,1.1126604,-0.286047111,42.5554,48.44,7.14,2.58,0.62
Hawks,East,0.892855967,0.760026659,41.5248,44.98,4.26,1.16,0.46
Bulls,East,0.685682033,-0.320177072,39.3242,25.38,1.44,0.38,0.16
Raptors,East,0.156973339,-0.554955845,39.799,26.72,1.32,0.24,0.1
Nets,East,-0.046764218,1.163342684,42.065,52.18,5.4,1.72,0.64
Mavericks,West,-0.254715369,0.376307037,43.138,54.46,9.22,3.46,0.96
Grizzlies,West,-0.624589624,0.858735747,36.036,6.62,0.78,0.22,0.06
Magic,East,-0.8550727,-2.199772716,42.7744,52.5,1.82,0.34,0.08
Pacers,East,-2.020441591,-3.718336387,38.9476,18.14,0.26,0.08,<0.1
Rockets,West,-4.642865874,-7.164331284,34.0478,1.74,<0.1,<0.1,<0.1
Wizards,East,-5.461180981,-3.046296873,24.8458,<0.1,<0.1,<0.1,<0.1
Jazz,West,-6.725804166,-3.144807102,26.5992,<0.1,<0.1,<0.1,<0.1
Hornets,East,-6.748577978,-6.075610027,25.6224,<0.1,<0.1,<0.1,<0.1
Pistons,East,-9.282968778,-8.165958155,17.886,<0.1,<0.1,<0.1,<0.1
Blazers,West,-10.22279254,-6.190817617,21.1396,<0.1,<0.1,<0.1,<0.1
Spurs,West,-11.66314352,-10.36677888,16.3854,<0.1,<0.1,<0.1,<0.1
