Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.999014186,7.37288611,61.648,>99.9,64.56,47.76,35.56,Boston Celtics,bos,62,0.9990000000000001,0.3556
76ers,East,6.079939051,4.734319497,54.2332,99.82,41.06,18.38,11.14,Philadelphia 76ers,phi,54,0.9982,0.1114
Cavaliers,East,5.403390243,3.083237945,50.5388,98.48,22.48,8.28,4.32,Cleveland Cavaliers,cle,51,0.9848,0.0432
Nuggets,West,5.230132203,5.398509599,53.5272,99.8,57.52,42.74,21.44,Denver Nuggets,den,54,0.998,0.2144
Knicks,East,4.283840983,3.148957374,49.5946,97.8,21.7,8.9,5.06,New York Knicks,ny,50,0.978,0.0506
Bucks,East,3.930571171,2.644873994,50.0304,97.78,18.56,6.56,3.48,Milwaukee Bucks,mil,50,0.9778,0.0348
Heat,East,3.751767518,2.6769012,49.0222,96.12,17.8,6.52,3.36,Miami Heat,mia,49,0.9612,0.0336
Warriors,West,3.743826139,1.754334617,47.0638,92.2,25.28,12.16,3.56,Golden State Warriors,gs,47,0.922,0.0356
Suns,West,2.572566352,0.618350079,46.0698,87.4,18.12,6.86,1.76,Phoenix Suns,phx,46,0.8740000000000001,0.0176
Lakers,West,2.501284422,1.561758638,46.152,84.46,20.68,8.78,2.62,Los Angeles Lakers,lal,46,0.8445999999999999,0.0262
T-Wolves,West,2.180480449,0.313648876,48.7428,94.56,17.88,7.1,1.56,Minnesota Timberwolves,min,49,0.9456,0.015600000000000001
Thunder,West,2.112320438,-0.486853478,47.8358,94.16,14.06,4.54,0.84,Oklahoma City Thunder,okc,48,0.9416,0.0084
Raptors,East,1.3638484,-0.407874519,41.6566,57.68,2.92,0.72,0.14,Toronto Raptors,tor,42,0.5768,0.0014000000000000002
Kings,West,1.330640021,0.652733078,44.4214,75.46,15.56,6.02,1.46,Sacramento Kings,sac,44,0.7545999999999999,0.0146
Bulls,East,1.25359474,-1.092790313,39.4408,39.2,1.92,0.4,0.12,Chicago Bulls,chi,39,0.392,0.0012
Clippers,West,0.949979166,-0.802677795,40.2066,41.44,5.66,1.78,0.36,LA Clippers,lac,40,0.4144,0.0036
Hawks,East,0.837017798,1.031067323,41.6318,59.68,5.98,1.58,0.66,Atlanta Hawks,atl,42,0.5968,0.0066
Grizzlies,West,0.217536478,1.223412788,37.281,21.68,4.14,1.78,0.42,Memphis Grizzlies,mem,37,0.2168,0.0042
Pelicans,West,0.203279147,0.546995066,41.2638,50.54,9.36,3.54,0.84,New Orleans Pelicans,no,41,0.5054,0.0084
Mavericks,West,-0.418487608,0.990541706,41.7204,56.9,11.68,4.7,0.92,Dallas Mavericks,dal,42,0.569,0.0092
Nets,East,-1.15439584,1.099484515,37.6468,26.52,2.72,0.88,0.38,Brooklyn Nets,bkn,38,0.2652,0.0038
Magic,East,-1.78020044,-3.300212574,37.9406,22.88,0.28,<0.1,<0.1,Orlando Magic,orl,38,0.2288,0.001
Pacers,East,-4.010845197,-4.353454619,33.479,3.74,<0.1,<0.1,<0.1,Indiana Pacers,ind,33,0.0374,0.001
Jazz,West,-4.269563371,-2.323814221,30.4388,1.18,0.06,<0.1,<0.1,Utah Jazz,uta,30,0.0118,0.001
Wizards,East,-4.476578128,-2.977943722,27.9546,0.3,<0.1,<0.1,<0.1,Washington Wizards,wsh,28,0.003,0.001
Rockets,West,-6.727052265,-7.835414089,28.8488,0.22,<0.1,<0.1,<0.1,Houston Rockets,hou,29,0.0022,0.001
Hornets,East,-7.07778333,-5.816932737,23.5828,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,24,0.001,0.001
Pistons,East,-8.872145876,-7.613012333,19.8442,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,20,0.001,0.001
Blazers,West,-10.92685516,-7.383933429,18.6228,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,19,0.001,0.001
Spurs,West,-13.03040484,-9.863336284,15.5606,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
