Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.732068107,7.377432169,60.9976,>99.9,65.22,46.6,35.18,Boston Celtics,bos,61,0.9990000000000001,0.3518
76ers,East,6.437775298,4.998755313,55.345,99.9,46.28,21.78,14.1,Philadelphia 76ers,phi,55,0.9990000000000001,0.141
Nuggets,West,4.973889955,5.177427789,53.5722,99.42,55.84,41.32,19.98,Denver Nuggets,den,54,0.9942,0.1998
Knicks,East,4.092502484,2.921381663,49.7926,96.78,20.82,7.98,4.04,New York Knicks,ny,50,0.9678,0.0404
Cavaliers,East,3.955519002,2.964826059,48.5406,94.5,19.56,7.8,4.02,Cleveland Cavaliers,cle,49,0.945,0.04019999999999999
Heat,East,3.625815197,2.634375326,49.219,95.64,19.14,7,3.12,Miami Heat,mia,49,0.9564,0.031200000000000002
T-Wolves,West,3.44820463,0.974413781,53.3964,99.36,25.06,9.6,2.44,Minnesota Timberwolves,min,53,0.9936,0.024399999999999998
Bucks,East,3.418711767,2.01837028,50.1482,97.32,15.94,5.48,2.76,Milwaukee Bucks,mil,50,0.9732,0.0276
Warriors,West,3.236239998,1.353192461,47.0144,87.04,20.02,8.74,2.52,Golden State Warriors,gs,47,0.8704000000000001,0.0252
Suns,West,3.116750764,1.113867179,48.8774,92.94,21.76,9.64,2.54,Phoenix Suns,phx,49,0.9294,0.0254
Lakers,West,2.577487984,1.614053522,46.2802,82.74,19.5,9.14,2.42,Los Angeles Lakers,lal,46,0.8273999999999999,0.0242
Thunder,West,2.238460156,0.03768033,49.1084,92.82,15.82,5.42,1.4,Oklahoma City Thunder,okc,49,0.9281999999999999,0.013999999999999999
Pelicans,West,2.175887816,1.217012437,46.2544,81.66,17.06,7.24,2.14,New Orleans Pelicans,no,46,0.8166,0.021400000000000002
Kings,West,1.033164806,0.477388765,44.1082,64.84,10.62,3.88,1.04,Sacramento Kings,sac,44,0.6484000000000001,0.0104
Clippers,West,0.935676235,-0.492347618,41.1006,37.02,4.62,1.32,0.32,LA Clippers,lac,41,0.37020000000000003,0.0032
Hawks,East,0.774893536,0.719080076,42.3404,54.42,4.76,1.38,0.64,Atlanta Hawks,atl,42,0.5442,0.0064
Raptors,East,0.504043734,-0.452811606,41.38,41.46,2.58,0.48,0.2,Toronto Raptors,tor,41,0.4146,0.002
Magic,East,0.01591563,-2.051439571,44.5666,69.12,2.14,0.3,<0.1,Orlando Magic,orl,45,0.6912,0.001
Bulls,East,-0.424086891,-0.543316446,36.7318,11.44,0.5,0.18,0.08,Chicago Bulls,chi,37,0.1144,8e-4
Nets,East,-0.457219265,1.025319155,40.3228,36.36,3.06,1.02,0.34,Brooklyn Nets,bkn,40,0.3636,0.0034000000000000002
Mavericks,West,-0.619372118,0.212424664,43.1678,56.84,9.18,3.44,0.6,Dallas Mavericks,dal,43,0.5684,0.006
Grizzlies,West,-1.192226239,0.431433445,34.4366,4.26,0.52,0.26,0.08,Memphis Grizzlies,mem,34,0.0426,8e-4
Pacers,East,-3.574616399,-4.306244239,34.195,3.06,<0.1,<0.1,<0.1,Indiana Pacers,ind,34,0.030600000000000002,0.001
Rockets,West,-5.096297154,-7.074380538,32.9038,0.96,<0.1,<0.1,<0.1,Houston Rockets,hou,33,0.0096,0.001
Jazz,West,-5.733172738,-2.673270187,28.1082,0.1,<0.1,<0.1,<0.1,Utah Jazz,uta,28,0.001,0.001
Wizards,East,-5.924598048,-3.069014522,24.6576,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,25,0.001,0.001
Hornets,East,-6.419973841,-5.95072991,26.7212,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,27,0.001,0.001
Pistons,East,-9.310757954,-8.071716095,18.538,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,19,0.001,0.001
Blazers,West,-10.20933248,-6.463791153,21.8156,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,22,0.001,0.001
Spurs,West,-11.92448535,-10.06623771,16.3594,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
