c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,22,55,Eastern Central,0,0,0,1615.42700000007,0,0,23.98546,0.40832,0.76658,0.17512,1,MIL,0,0,313.7535,0,0,1624.48850487824,1664.06945610131,1695.6699235843,0,0,0.71692,0,0,0,0,0,0,0.27278,0.0103,0,0,0,0,0,0,0.11128,0.707494390243901,58.01454,FALSE,-33,-31
0,0,Western,38,39,Western Northwest,0,0,0,1542.03149999995,0,0,39.75794,0.12836,0.30046,0.05414,0.80984,MIN,0,0,3.44862,0,0,1606.63779778119,1611.13263997843,1618.30581693817,0,0,0,0.0599,0.00764,3e-04,0,0,0,0,0,0.01338,0.19264,0.24256,0.20664,0.15462,0.12232,0.01424,0.515147073170721,42.24206,FALSE,13,33
0,0,Eastern,37,40,Eastern Southeast,0,0,0,1494.73359999994,0,0,39.44494,0.02308,0.11132,0.0049,0.79888,MIA,0,0,-80.18614,0,0,1549.72513864003,1559.85337900992,1593.66717380665,0,0,0,0.01482,4e-05,0,0,0,0,0,0,0,0.00106,0.04608,0.50708,0.24466,0.18626,0.00174,0.51896414634145,42.55506,FALSE,-45,-22
0,0,Eastern,42,34,Eastern Southeast,0,0,0,1473.76779999996,0,0,44.90254,0.00064,0.00232,0.00012,0.01434,WSH,0,0,-50.3219,0,0,1461.68844708894,1501.84333537342,1503.7372007557,0,0,0,0.05408,0.71062,0.14664,0.05172,0,0,0,0,0,0,0,0.00082,0.01352,0.0226,4e-05,0.452408048780512,37.09746,FALSE,21,-4
0,0,Eastern,38,38,Eastern Southeast,0,0,0,1499.16119999997,0,0,41.41666,0.01866,0.07786,0.0042,0.4777,ATL,0,0,1.37936,0,0,1544.12913338689,1538.83586720468,1548.60107939819,0,0,0,0.22628,0.03644,2e-05,0,0,0,0,0,0,8e-05,0.00912,0.21252,0.25598,0.25956,0.0016,0.494918780487809,40.58334,FALSE,6,11
0,0,Eastern,24,53,Eastern Atlantic,0,0,0,1672.78479999991,0,0,25.33,0.55908,0.86652,0.36432,1,BOS,0,0,537.12018,0,0,1682.35252577626,1682.08220265706,1713.88812927149,0,0,0.28114,0,0,0,0,0,0,0.70458,0.01412,0.00016,0,0,0,0,0,0.27292,0.691097560975616,56.67,FALSE,26,9
0,0,Eastern,60,16,Eastern Central,0,0,0,1281.23449999991,0,0,64.48458,0,0,0,0,DET,0,0,-644.71228,0,0,1238.17466703001,1303.69561895311,1298.7516997232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21360268292684,17.51542,FALSE,-7,8
0,0,Western,25,51,Western Northwest,0,0,0,1584.9249999999,0,0,27.57786,0.38234,0.6725,0.21214,1,DEN,0,0,305.5495,0,0,1621.02137007134,1635.40545555475,1673.69635481022,0,0,0.9777,0,0,0,0,0,0,0.02026,0.00204,0,0,0,0,0,0,0.07698,0.66368463414636,54.42214,FALSE,-6,-7
0,0,Eastern,33,44,Eastern Atlantic,0,0,0,1582.47319999991,0,0,35.06814,0.13842,0.34938,0.04694,1,NY,0,0,234.6504,0,0,1578.74582678729,1594.81584434239,1598.12651780562,0,0,0,0,0,0,0,0,0,0,0,0.00494,0.9378,0.0571,0.00016,0,0,0.0247,0.572339756097532,46.93186,FALSE,7,-8
0,0,Western,40,37,Western Southwest,0,0,0,1488.16349999989,0,0,42.3418,0.00848,0.02502,0.00272,0.0902,DAL,0,0,40.968,0,0,1549.88056131544,1571.43950843774,1600.1451434195,0,0,0,0.182,0.53486,0.0811,2e-05,0,0,0,0,0,0,0.00102,0.02074,0.06844,0.11182,0.00052,0.483636585365865,39.6582,FALSE,-4,20
0,0,Eastern,35,41,Eastern Atlantic,0,0,0,1523.89790000012,0,0,37.0967,0.04496,0.16986,0.01238,0.98774,BKN,0,0,79.87364,0,0,1515.78139197019,1524.44777451239,1546.50040669489,0,0,0,0.00022,0,0,0,0,0,0,0,0,0.05612,0.88648,0.03034,0.0148,0.01204,0.00532,0.547601219512168,44.9033,FALSE,24,5
0,0,Western,44,32,Western Northwest,0,0,0,1335.99370000002,0,0,48.51034,0,0,0,0,POR,0,0,-275.75166,0,0,1169.14437603706,1479.4682467129,1505.93699330596,0,0,0,0,4e-05,0.00424,0.99572,0,0,0,0,0,0,0,0,0,0,0,0.408410487804888,33.48966,FALSE,-66,-233
0,0,Western,39,38,Western Northwest,0,0,0,1512.37550000006,0,0,41.6448,0.02448,0.0624,0.00966,0.18838,OKC,0,0,78.91936,0,0,1423.87537413641,1479.88386196466,1477.04961501379,0,0,0,0.34428,0.22286,0.05378,0,0,0,0,0,0.00018,0.00388,0.0129,0.04184,0.12958,0.1907,0.00232,0.492136585365859,40.3552,FALSE,-7,-53
0,0,Eastern,38,38,Eastern Atlantic,0,0,0,1544.33750000002,0,0,41.72006,0.03796,0.11492,0.0122,0.44012,TOR,0,0,73.0155,0,0,1581.96846778635,1614.74403650306,1626.83718334298,0,0,0,0.27716,0.00678,4e-05,0,0,0,0,0,0,0,0.00114,0.16844,0.27054,0.2759,0.00524,0.491218780487811,40.27994,FALSE,16,-1
0,0,Eastern,40,36,Eastern Central,0,0,0,1527.65050000007,0,0,42.71786,0.0199,0.06268,0.00554,0.28016,CHI,0,0,70.71688,0,0,1512.66606488413,1577.14335470989,1569.95821044443,0,0,0,0.4217,0.05168,0.00432,0.00024,0,0,0,0,0,0,8e-05,0.08064,0.19944,0.2419,0.00232,0.479050487804892,39.28214,FALSE,8,5
0,0,Eastern,51,26,Eastern Southeast,0,0,0,1414.63709999995,0,0,53.66414,0,0,0,0,CHA,0,0,-455.37458,0,0,1297.89383036119,1453.0302054845,1480.8252752154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.345559268292685,28.33586,FALSE,35,-68
0,0,Western,40,36,Western Northwest,0,0,0,1434.61860000002,0,0,43.91396,0.00104,0.00344,0.00036,0.01664,UTA,0,0,-71.336,0,0,1267.1314924918,1415.63208133502,1456.63465971095,0,0,0,0.04274,0.09766,0.81376,0.00426,0,0,0,0,0,8e-05,0.00022,0.00386,0.01248,0.02494,6e-05,0.464463902439045,38.08604,FALSE,-20,-51
0,0,Western,37,40,Western Pacific,0,0,0,1555.57830000009,0,0,39.08622,0.15594,0.33896,0.0701,0.846,GS,0,0,60.38346,0,0,1573.12727913046,1603.87992891113,1647.21901463803,0,0,0,0.04238,0.00322,8e-05,0,0,0,0,0,0.0274,0.1618,0.25116,0.24842,0.15722,0.10832,0.01958,0.523338780487789,42.91378,FALSE,8,18
0,0,Eastern,29,48,Eastern Central,0,0,0,1625.06780000002,0,0,30.41784,0.31384,0.65764,0.1331,1,CLE,0,0,461.56574,0,0,1599.50716952982,1621.71531101071,1639.15889255321,0,0,0,0,0,0,0,0,0,2e-05,0.04652,0.94852,0.00494,0,0,0,0,0.08438,0.629050731707318,51.58216,FALSE,-4,-12
0,0,Western,59,18,Western Southwest,0,0,0,1278.27749999994,0,0,62.4757,0,0,0,0,HOU,0,0,-684.1542,0,0,1287.79904080564,1296.02365304248,1293.83459238,0,0,0,0,0,0,0,0.4247,0.5753,0,0,0,0,0,0,0,0,0,0.238101219512202,19.5243,FALSE,-9,-9
