TEAM,unit,wins,make_playoffs,win_finals
mil,mil,53,0.99778,0.09326
min,min,41,0.46656,0.01474
mia,mia,45,0.8189,0.038
wsh,wsh,39,0.23394,0.0044
atl,atl,43,0.62458,0.01818
bos,bos,56,0.99986,0.1936
det,det,22,0,0
den,den,54,0.99982,0.13866
ny,ny,43,0.60992,0.01404
dal,dal,43,0.69948,0.01664
bkn,bkn,48,0.94334,0.03454
por,por,38,0.2146,0.00256
okc,okc,40,0.38916,0.01192
tor,tor,40,0.30334,0.00854
chi,chi,41,0.41088,0.00852
cha,cha,26,8e-5,0
uta,uta,40,0.32338,0.00558
gs,gs,44,0.81282,0.05102
cle,cle,50,0.99008,0.09958
hou,hou,20,0,0
lal,lal,39,0.23632,0.00514
phi,phi,50,0.97684,0.076
mem,mem,49,0.97558,0.0711
no,no,42,0.54348,0.01136
lac,lac,45,0.85546,0.03676
sac,sac,45,0.80634,0.02232
orl,orl,34,0.03564,7.6e-4
phx,phx,43,0.677,0.02238
ind,ind,36,0.05482,4e-4
sa,sa,21,0,0
