TEAM,unit,wins,make_playoffs,win_finals
mil,mil,56,0.99986,0.13826
min,min,42,0.61162,0.0181
mia,mia,45,0.86112,0.0314
wsh,wsh,40,0.4086,0.00758
atl,atl,42,0.5704,0.01168
bos,bos,57,1,0.1826
det,det,23,0,0
den,den,55,1,0.1567
ny,ny,44,0.77804,0.01652
dal,dal,44,0.7842,0.01678
bkn,bkn,46,0.89588,0.01606
por,por,38,0.1199,8.4e-4
okc,okc,41,0.47596,0.01348
tor,tor,39,0.27092,0.00582
chi,chi,38,0.18854,0.0018600000000000001
cha,cha,25,0,0
uta,uta,40,0.28838,0.00388
gs,gs,42,0.62078,0.02422
cle,cle,52,0.99794,0.11986
hou,hou,19,0,0
lal,lal,38,0.1241,0.00228
phi,phi,51,0.9948,0.07666
mem,mem,50,0.98874,0.07606
no,no,43,0.63216,0.01134
lac,lac,44,0.75338,0.01994
sac,sac,44,0.7595,0.01414
orl,orl,35,0.02378,2.6e-4
phx,phx,45,0.84128,0.03362
ind,ind,33,0.01012,6e-5
sa,sa,20,0,0
