TEAM,unit,wins,make_playoffs,win_finals
mil,mil,46,0.99955,0.09089
min,min,19,0,0
mia,mia,37,0.71426,0.00555
wsh,wsh,30,0.06885,0
atl,atl,40,0.96595,0.0159
bos,bos,41,0.98365,0.02834
det,det,23,1.5e-4,0
den,den,46,0.9985,0.06645
ny,ny,39,0.9172,0.0192
dal,dal,40,0.8317,0.0066
bkn,bkn,46,1,0.04829
por,por,39,0.73225,0.0021
okc,okc,23,0,0
tor,tor,30,0.063,0
chi,chi,29,0.03285,3e-4
cha,cha,36,0.6955,0.00225
uta,uta,53,1,0.22259
gs,gs,36,0.37574,0.0021
cle,cle,26,0.0054,0
hou,hou,18,0,0
lal,lal,44,0.994,0.03975
phi,phi,50,1,0.1953
mem,mem,40,0.85991,0.027
no,no,31,0.06375,3e-4
lac,lac,49,1,0.14234
sac,sac,30,0.0096,0
orl,orl,22,0,0
phx,phx,49,1,0.0816
ind,ind,36,0.55364,0.00285
sa,sa,33,0.13455,3e-4
