c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1573.77319770779,Eastern,17,35,Eastern Central,0,0,0,1571.48514139736,1569.55640464378,0,0,30.232,0.25346,0.54376,0.10932,0.98892,MIL,0,0,174.8226,0,0,1601.10676876707,1617.57526635349,1647.38999426553,0,0,0.10868,0.00188,0.00014,2e-05,0,0,0,0.3356,0.22362,0.14628,0.09612,0.05344,0.01514,0.01004,0.00904,0.05832,0.631317073170729,51.768,FALSE,list(),26,25
0,0,1514.31376728594,Western,26,28,Western Northwest,0,0,0,1510.78613495724,1510.07550078108,0,0,41.23944,0.08268,0.1934,0.03584,0.47874,MIN,0,0,-27.1321,0,0,1512.61274167932,1559.06939490039,1567.81636817203,0,0,0.00074,0.11224,0.11424,0.10808,0.07852,2e-05,0,0.00876,0.03144,0.05966,0.0756,0.08812,0.10648,0.10794,0.10816,0.01286,0.497080000000001,40.76056,FALSE,list(),12,16
0,0,1578.33985530242,Eastern,24,29,Eastern Southeast,0,0,0,1569.71844778305,1564.08137465018,0,0,36.13936,0.17588,0.39644,0.08112,0.8471,MIA,0,0,85.18736,0,0,1569.40206971708,1588.31546398627,1617.07414463878,0,0,0.00258,0.05064,0.0172,0.0053,0.00082,6e-05,0,0.03694,0.0823,0.13014,0.17266,0.19,0.1368,0.09568,0.07888,0.0425,0.559276097560955,45.86064,FALSE,list(),-2,-16
0,0,1530.41969282178,Eastern,26,24,Eastern Southeast,0,0,0,1529.07317552307,1496.1905573123,0,0,40.15558,0.07502,0.1809,0.02988,0.52566,WSH,0,0,56.47196,0,0,1524.35161703701,1534.68604315437,1535.44472265932,0,0,6e-05,0.14988,0.10136,0.05528,0.01444,8e-04,0,0.00284,0.0115,0.02864,0.0571,0.1056,0.16114,0.15878,0.15258,0.01454,0.510297804878044,41.84442,FALSE,list(),27,20
0,0,1532.32896958953,Eastern,26,26,Eastern Southeast,0,0,0,1533.87411337291,1524.63371692875,0,0,39.87472,0.08096,0.19206,0.03314,0.55556,ATL,0,0,34.71968,0,0,1560.37166574681,1571.37031457545,1588.13185785769,0,0,0.00014,0.15476,0.0853,0.03446,0.00534,0.00034,0,0.00276,0.0115,0.03016,0.0603,0.10806,0.17216,0.17048,0.16424,0.0158,0.513722926829262,42.12528,FALSE,list(),17,9
0,0,1665.54650743146,Eastern,15,37,Eastern Atlantic,0,0,0,1652.96107528704,1640.66206024554,0,0,24.53792,0.5626,0.79766,0.36732,0.9999,BOS,0,0,495.24144,0,0,1667.07737160002,1680.89519074561,1718.15072215416,0,0,0.77628,0,0,0,0,0,0,0.15476,0.04682,0.01512,0.00512,0.00148,0.00018,0.00014,1e-04,0.24616,0.700757073170732,57.46208,FALSE,list(),16,12
0,0,1345.70746106512,Eastern,39,13,Eastern Central,0,0,0,1351.91823222156,1364.59238831422,0,0,59.19388,0,0,0,0,DET,0,0,-548.14968,0,0,1341.47593929895,1334.71507446597,1339.39678937255,0,0,0,0,0.00064,0.00352,0.02688,0.19438,0.77458,0,0,0,0,0,0,0,0,0,0.278123414634145,22.80612,FALSE,list(),-12,-3
0,0,1601.42990380517,Western,16,36,Western Northwest,0,0,0,1618.51865688125,1590.5099724615,0,0,26.86234,0.53716,0.77952,0.339,0.99984,DEN,0,0,340.33538,0,0,1617.05005801496,1646.17487375279,1681.20926937173,0,0,0.81506,6e-05,0,0,0,0,0,0.1453,0.03024,0.00618,0.00206,0.00072,0.00024,4e-05,1e-04,0.1725,0.672410487804882,55.13766,FALSE,list(),5,9
0,0,1539.42054806406,Eastern,25,28,Eastern Atlantic,0,0,0,1531.56358892649,1526.13260848858,0,0,39.26572,0.08178,0.20468,0.0328,0.60986,NY,0,0,99.67134,0,0,1536.70391170588,1541.84216635944,1543.1479195496,0,0,0.00016,0.1317,0.06294,0.02634,0.00556,1e-04,0,0.0031,0.01302,0.03502,0.07234,0.12774,0.18786,0.17062,0.1635,0.01574,0.521149756097552,42.73428,FALSE,list(),-14,-4
0,0,1513.46256971389,Western,25,28,Western Southwest,0,0,0,1501.29402155957,1529.47028188837,0,0,39.88672,0.09224,0.23792,0.0356,0.62384,DAL,0,0,15.61548,0,0,1548.08534582081,1588.39194128194,1617.37877700284,0,0,0.00204,0.09792,0.07634,0.0593,0.03724,2e-05,0,0.0282,0.06982,0.09744,0.10978,0.112,0.10674,0.09782,0.10534,0.0118,0.513576585365848,42.11328,FALSE,list(),1,-7
0,0,1569.85473903678,Eastern,20,31,Eastern Atlantic,0,0,0,1563.40835000768,1553.75772547342,0,0,33.02848,0.20226,0.47308,0.0858,0.95502,BKN,0,0,183.49542,0,0,1533.08558613071,1583.88387932004,1621.21896062884,0,0,0.02034,0.01226,0.0018,0.00044,0,0,0,0.1368,0.203,0.21776,0.178,0.11724,0.0476,0.03428,0.03048,0.04548,0.59721365853657,48.97152,FALSE,list(),-3,-16
0,0,1460.14495163328,Western,26,25,Western Northwest,0,0,0,1461.72551054321,1453.5576186593,0,0,43.32618,0.0336,0.09168,0.01252,0.28104,POR,0,0,-26.42396,0,0,1488.8138439833,1522.42570049932,1534.49847568488,0,0,4e-05,0.10412,0.1311,0.16336,0.23182,0.00018,0,0.00316,0.01526,0.02796,0.04088,0.0518,0.06408,0.07786,0.08838,0.00368,0.471631951219522,38.67382,FALSE,list(),9,-12
0,0,1506.72124916624,Western,27,24,Western Northwest,0,0,0,1516.16917883475,1467.23461013627,0,0,41.39556,0.08856,0.20346,0.03938,0.47142,OKC,0,0,78.32652,0,0,1477.40072213383,1462.99126165828,1452.37655978239,0,0,0.00032,0.09376,0.10676,0.11302,0.12204,0.00012,0,0.00804,0.03892,0.06756,0.0795,0.08362,0.09636,0.0971,0.09288,0.01324,0.495176097560977,40.60444,FALSE,list(),-15,36
0,0,1515.93889148037,Eastern,30,23,Eastern Atlantic,0,0,0,1510.44373198628,1515.37337138726,0,0,44.20576,0.02562,0.05382,0.01052,0.17584,TOR,0,0,32.24676,0,0,1556.3632473033,1557.1289229297,1562.23105561863,0,0,0,0.15114,0.25834,0.214,0.08044,0.00798,0.00028,4e-05,8e-05,0.00068,0.00374,0.01386,0.05674,0.1007,0.11198,0.00466,0.460905365853671,37.79424,FALSE,list(),2,7
0,0,1504.61844909222,Eastern,27,24,Eastern Central,0,0,0,1504.0052767992,1491.75699326387,0,0,42.17518,0.04072,0.09544,0.01522,0.33122,CHI,0,0,19.9468,0,0,1508.24704422049,1546.46824017575,1543.7621710294,0,0,2e-05,0.19478,0.17,0.10876,0.03478,0.00188,4e-05,0.00054,0.0026,0.00828,0.02086,0.04656,0.10778,0.14458,0.15854,0.00676,0.485668536585371,39.82482,FALSE,list(),15,7
