TEAM,unit,wins,make_playoffs,win_finals
mil,mil,52,0.92882,0.0918
min,min,39,0.50028,0.00494
mia,mia,46,0.69496,0.02052
wsh,wsh,45,0.62478,0.01192
atl,atl,49,0.82378,0.04452
bos,bos,42,0.5223,0.01174
det,det,22,0.00164,2e-5
den,den,44,0.75288,0.01454
ny,ny,41,0.43588,0.00944
dal,dal,46,0.82814,0.01694
bkn,bkn,53,0.93986,0.07704
por,por,42,0.68612,0.01044
okc,okc,21,0.0031,0
tor,tor,37,0.23432,0.00384
chi,chi,48,0.81024,0.02986
cha,cha,42,0.46496,0.00738
uta,uta,54,0.97984,0.10796
gs,gs,59,0.99636,0.1528
cle,cle,42,0.46392,0.00784
hou,hou,22,0.00788,0
lal,lal,39,0.51372,0.005
phi,phi,47,0.74992,0.03956
mem,mem,40,0.53852,0.004
no,no,30,0.10664,7.6e-4
lac,lac,39,0.5204,0.00754
sac,sac,33,0.18416,4.2e-4
orl,orl,21,9e-4,0
phx,phx,63,0.99972,0.30772
ind,ind,38,0.30372,0.00718
sa,sa,37,0.38224,0.00428
