c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,20,53,Eastern Central,0,0,0,1663.06199999994,0,0,23.0605,0.53972,0.84042,0.30078,1,MIL,0,0,383.23922,0,0,1653.27039999989,1687.63718428616,1715.29115705199,0,0,0.83428,0,0,0,0,0,0,0.1422,0.02328,0.00024,0,0,0,0,0,0.22118,0.718774390243893,58.9395,FALSE,20,4
0,0,Western,37,37,Western Northwest,0,0,0,1529.23080000002,0,0,40.77116,0.1033,0.25104,0.04228,0.68768,MIN,0,0,-11.51372,0,0,1574.1749999999,1622.15517401352,1628.36085654228,0,0,0,0.1013,0.04838,0.01668,0.00126,0,0,0,8e-05,0.05016,0.09474,0.1598,0.20982,0.17308,0.1447,0.00958,0.502790731707315,41.22884,FALSE,8,1
0,0,Eastern,34,40,Eastern Southeast,0,0,0,1539.89809999995,0,0,37.77158,0.04758,0.17856,0.01274,0.91534,MIA,0,0,-22.62706,0,0,1575.38370000005,1583.59741894379,1613.84455745388,0,0,0,0.0025,0,0,0,0,0,0,0,6e-05,0.13342,0.31722,0.32822,0.13642,0.08216,0.00596,0.539370975609733,44.22842,FALSE,5,7
0,0,Eastern,41,33,Eastern Southeast,0,0,0,1456.48900000004,0,0,45.48802,0.00052,0.00246,6e-05,0.02152,WSH,0,0,-76.49268,0,0,1474.99729999995,1492.91867540062,1497.2195579814,0,0,0,0.06706,0.32042,0.42746,0.13064,0,0,0,0,0,0,0,0.00252,0.019,0.0329,2e-05,0.445268048780511,36.51198,FALSE,-30,-32
0,0,Eastern,37,36,Eastern Southeast,0,0,0,1493.48570000006,0,0,41.7768,0.01312,0.05474,0.00268,0.40446,ATL,0,0,-5.5719,0,0,1541.03940000005,1538.27019240793,1551.94391466063,0,0,0,0.26006,0.05242,0.01516,0.00024,0,0,0,0,0,0.00014,0.005,0.16966,0.22966,0.26766,0.00116,0.490526829268299,40.2232,FALSE,-11,6
0,0,Eastern,23,51,Eastern Atlantic,0,0,0,1650.98940000003,0,0,25.534,0.43346,0.81558,0.22258,1,BOS,0,0,483.00872,0,0,1672.71210000005,1670.47047682419,1702.03671095865,0,0,0.14292,0,0,0,0,0,0,0.72076,0.12924,0.00708,0,0,0,0,0,0.1594,0.688609756097567,56.466,FALSE,21,11
0,0,Eastern,58,16,Eastern Central,0,0,0,1284.98820000001,0,0,64.22514,0,0,0,0,DET,0,0,-658.64494,0,0,1280.34230000004,1301.48022417061,1294.06599011504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.216766585365864,17.77486,FALSE,-14,-12
0,0,Western,24,49,Western Northwest,0,0,0,1591.38999999996,0,0,27.59506,0.44094,0.7232,0.24962,1,DEN,0,0,310.85328,0,0,1627.70729999991,1636.77628818493,1674.16409227353,0,0,0.92948,0,0,0,0,0,0,0.06008,0.01044,0,0,0,0,0,0,0.08336,0.663474878048797,54.40494,FALSE,17,-1
0,0,Eastern,33,42,Eastern Atlantic,0,0,0,1575.47420000005,0,0,35.48082,0.09928,0.3139,0.0318,0.99502,NY,0,0,222.6552,0,0,1587.95010000002,1587.22806551398,1591.33928543802,0,0,0,2e-05,0,0,0,0,0,0,0,0.00292,0.78466,0.1753,0.02312,0.00902,0.00496,0.0166,0.567307073170703,46.51918,FALSE,-24,-1
0,0,Western,38,36,Western Southwest,0,0,0,1475.6135999999,0,0,42.43228,0.01842,0.05304,0.0062,0.2118,DAL,0,0,13.57536,0,0,1543.92980000004,1581.85227425203,1609.91813841583,0,0,0,0.22566,0.2691,0.13438,0.0063,0,0,0,0,0.00082,0.00606,0.02136,0.06842,0.11514,0.15276,0.00144,0.482533170731719,39.56772,FALSE,-25,-9
0,0,Eastern,34,39,Eastern Atlantic,0,0,0,1500.00730000002,0,0,37.70282,0.02542,0.11554,0.00518,0.91128,BKN,0,0,53.29324,0,0,1516.51189999998,1513.53126921235,1532.76862381707,0,0,0,0.00412,0,0,0,0,0,0,0,0,0.07882,0.49998,0.22004,0.11244,0.0846,0.00186,0.540209512195098,44.29718,FALSE,-21,16
0,0,Western,41,32,Western Northwest,0,0,0,1382.64869999989,0,0,46.83714,1e-04,3e-04,4e-05,0.00148,POR,0,0,-189.17642,0,0,1425.57239999995,1470.29751099034,1492.90959265703,0,0,0,0.00462,0.02224,0.09302,0.87618,0,0,0,0,0,0,2e-05,0.00018,0.00128,0.00246,0,0.428815365853676,35.16286,FALSE,-11,-16
0,0,Western,38,36,Western Northwest,0,0,0,1515.24759999999,0,0,41.44074,0.05398,0.1349,0.02154,0.4135,OKC,0,0,97.06936,0,0,1473.10050000001,1474.43402784541,1476.7858566,0,0,0,0.18988,0.12946,0.0733,0.0028,0,0,0,0,0.01028,0.02902,0.05774,0.13768,0.17878,0.19106,0.0046,0.494625121951223,40.55926,FALSE,-6,2
0,0,Eastern,38,36,Eastern Atlantic,0,0,0,1532.00180000003,0,0,42.4414,0.02048,0.06582,0.00598,0.32096,TOR,0,0,57.01844,0,0,1568.54160000009,1594.90320203267,1601.88043832965,0,0,0,0.30652,0.08928,0.02598,0.00144,0,0,0,0,0,0,0.00066,0.0968,0.2235,0.25582,0.00284,0.482421951219523,39.5586,FALSE,-3,-15
0,0,Eastern,38,35,Eastern Central,0,0,0,1539.24890000001,0,0,42.2696,0.02754,0.08486,0.00858,0.40702,CHI,0,0,82.21424,0,0,1534.1813,1585.4447540668,1579.67420949314,0,0,0,0.27106,0.07078,0.01588,0.00176,0,0,0,0,0,0,0.00182,0.15612,0.24908,0.2335,0.00404,0.484517073170742,39.7304,FALSE,25,13
0,0,Eastern,51,24,Eastern Southeast,0,0,0,1396.96270000003,0,0,55.00652,0,0,0,0,CHA,0,0,-475.2513,0,0,1375.24649999996,1431.30029733976,1454.28435309448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.329188780487811,26.99348,FALSE,16,2
0,0,Western,38,35,Western Northwest,0,0,0,1440.40329999997,0,0,43.53878,0.0066,0.02138,0.00208,0.09702,UTA,0,0,-63.68716,0,0,1404.95999999997,1412.60623990279,1442.6501025549,0,0,0,0.10808,0.22156,0.41982,0.07952,0,0,0,0,0.00054,0.0038,0.01078,0.02896,0.05294,0.074,0.00042,0.469039268292701,38.46122,FALSE,-20,-30
0,0,Western,36,39,Western Pacific,0,0,0,1557.4966000001,0,0,38.72094,0.196,0.43532,0.0878,0.9359,GS,0,0,62.7821,0,0,1575.6301,1604.02582276082,1648.68140617071,0,0,0,0.0171,0.00264,0.00036,0,0,0,0,0.00242,0.21498,0.30434,0.24014,0.1078,0.06622,0.044,0.02206,0.527793414634129,43.27906,FALSE,16,7
0,0,Eastern,28,47,Eastern Central,0,0,0,1629.02410000003,0,0,29.90446,0.28586,0.67874,0.12232,1,CLE,0,0,465.0063,0,0,1611.16770000008,1618.15875149203,1632.113849674,0,0,0,0,0,0,0,0,0,0.0013,0.05688,0.93884,0.00296,2e-05,0,0,0,0.08006,0.635311463414646,52.09554,FALSE,12,8
0,0,Western,56,18,Western Southwest,0,0,0,1284.21659999995,0,0,62.11886,0,0,0,0,HOU,0,0,-676.07328,0,0,1296.03390000006,1300.51408932764,1296.96254363199,0,0,0,0,0,0,0,0.39362,0.60638,0,0,0,0,0,0,0,0,0,0.242452926829273,19.88114,FALSE,-20,-1
0,0,Western,37,37,Western Pacific,0,0,0,1531.55829999999,0,0,40.74146,0.09796,0.22856,0.04058,0.61424,LAL,0,0,-3.29896,0,0,1549.78870000002,1563.59318088097,1615.20855785442,0,0,0,0.12108,0.06962,0.0372,0.0013,0,0,0,0,0.03558,0.07648,0.12478,0.19696,0.18044,0.15656,0.0096,0.503152926829266,41.25854,FALSE,17,16
0,0,Eastern,24,49,Eastern Atlantic,0,0,0,1672.60199999996,0,0,27.29428,0.5065,0.8467,0.28724,1,PHI,0,0,405.57898,0,0,1652.18090000003,1675.34313167811,1707.0360082266,0,0,0.0228,0,0,0,0,0,0,0.13574,0.7906,0.05086,0,0,0,0,0,0.21312,0.667142926829284,54.70572,FALSE,4,-1
0,0,Western,27,46,Western Southwest,0,0,0,1606.87619999991,0,0,30.5912,0.4785,0.72218,0.28094,1,MEM,0,0,347.22718,0,0,1602.3676000001,1655.80969953316,1683.74462216501,0,0,0.05062,0,0,0,0,0,0,0.69932,0.24982,0.00024,0,0,0,0,0,0.0978,0.626936585365849,51.4088,FALSE,13,4
0,0,Western,37,36,Western Southwest,0,0,0,1472.25380000005,0,0,42.4688,0.02064,0.06164,0.00708,0.2317,NO,0,0,63.56436,0,0,1485.51189999997,1533.90723956385,1547.33958414447,0,0,0,0.17204,0.21388,0.21878,0.03256,0,0,0,0,0.00984,0.02052,0.0368,0.06488,0.09966,0.13104,0.00138,0.48208780487806,39.5312,FALSE,24,-11
0,0,Western,35,39,Western Pacific,0,0,0,1542.64120000005,0,0,38.78322,0.1634,0.39192,0.0713,0.91196,LAC,0,0,46.91506,0,0,1499.54140000006,1554.71691484757,1578.65651801601,0,0,0,0.02718,0.00882,0.00156,2e-05,0,0,2e-05,0.00062,0.30504,0.24876,0.19116,0.0989,0.06746,0.05046,0.01686,0.527033902439007,43.21678,FALSE,5,4
0,0,Western,29,44,Western Pacific,0,0,0,1559.99019999991,0,0,32.51752,0.2622,0.59768,0.12374,1,SAC,0,0,209.55216,0,0,1529.69299999997,1530.0260963902,1535.9177515032,0,0,0.0199,0,0,0,0,0,0,0.24058,0.73406,0.00498,0.00046,2e-05,0,0,0,0.03132,0.603444878048749,49.48248,FALSE,-12,-5
0,0,Eastern,43,31,Eastern Southeast,0,0,0,1457.35639999995,0,0,47.67506,0.00012,2e-04,2e-05,9e-04,ORL,0,0,-212.10694,0,0,1441.02709999999,1440.29242441431,1439.25475565684,0,0,0,0.00364,0.04614,0.1497,0.79808,0,0,0,0,0,0,0,0,9e-04,0.00154,0,0.418596829268306,34.32494,FALSE,25,28
0,0,Western,35,38,Western Pacific,0,0,0,1537.68039999996,0,0,38.99476,0.15796,0.37884,0.0668,0.89472,PHX,0,0,122.1998,0,0,1525.12590000002,1593.10095461083,1611.88878080799,0,0,0,0.03306,0.0143,0.0049,6e-05,0,0,0,0.00256,0.36754,0.21582,0.1574,0.0864,0.065,0.05296,0.01532,0.524454146341448,43.00524,FALSE,-19,-20
0,0,Eastern,41,33,Eastern Central,0,0,0,1438.28569999992,0,0,45.63816,4e-04,0.00248,4e-05,0.0235,IND,0,0,-214.36088,0,0,1442.12130000007,1455.80844464981,1465.52843096543,0,0,0,0.08502,0.42096,0.36582,0.06784,0,0,0,0,0,0,0,0.00352,0.01998,0.03686,2e-05,0.443437073170754,36.36184,FALSE,-9,39
0,0,Western,55,19,Western Southwest,0,0,0,1291.49280000004,0,0,61.17892,0,0,0,0,SA,0,0,-816.94776,0,0,1301.59349999998,1345.14936511497,1341.72413614061,0,0,0,0,0,0,0,0.60638,0.39362,0,0,0,0,0,0,0,0,0,0.253915609756095,20.82108,FALSE,-1,-3
