c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,1515.13948358232,Eastern,32,39,Eastern Atlantic,0,0,0,1512.08363239646,1523.49101484371,0,0,36.57564,0.04536,0.178,0.0116,0.95504,BKN,0,0,65.2274,0,0,1522.22369948951,1514.98981297265,1535.2525690648,0,0,0,0.00294,2e-05,0,0,0,0,0,0,0.01344,0.1178,0.667,0.10264,0.05416,0.042,0.00498,0.553955609756071,45.42436,FALSE,-27,12
0,0,1385.00732132851,Western,40,31,Western Northwest,0,0,0,1381.3600720257,1410.33224924944,0,0,47.22394,6e-05,0.00036,2e-05,0.00178,POR,0,0,-184.32528,0,0,1431.67628584855,1464.59146949181,1486.41323741488,0,0,0,0.00424,0.01866,0.07834,0.89524,0,0,0,0,0,0,8e-05,0.00042,0.00128,0.00174,0,0.424098292682943,34.77606,FALSE,-30,18
0,0,1525.15378139968,Western,36,35,Western Northwest,0,0,0,1525.68178503086,1489.66528037573,0,0,41.30682,0.07732,0.17526,0.03346,0.45312,OKC,0,0,112.9489,0,0,1484.084035541,1477.3031578359,1478.63342246972,0,0,0,0.1367,0.14622,0.127,0.00478,0,0,0,2e-05,0.03218,0.07002,0.0883,0.1237,0.1389,0.13218,0.00944,0.496258292682929,40.69318,FALSE,4,9
0,0,1543.16592389011,Eastern,37,35,Eastern Atlantic,0,0,0,1540.39860545068,1528.95273755522,0,0,41.61128,0.03436,0.09928,0.01078,0.41514,TOR,0,0,66.68832,0,0,1583.7207440967,1595.9953164055,1601.29347102903,0,0,0,0.2436,0.07346,0.0153,0.00036,0,0,0,0,0,2e-05,0.00384,0.16568,0.2456,0.25214,0.00542,0.492545365853663,40.38872,FALSE,27,4
0,0,1546.03134703163,Eastern,37,34,Eastern Central,0,0,0,1536.97712194173,1508.60470933803,0,0,42.21368,0.03146,0.0847,0.0096,0.3498,CHI,0,0,80.6949,0,0,1534.46921598541,1590.66999494843,1588.67273017673,0,0,0,0.28844,0.10424,0.02544,0.00174,0,0,0,0,0,0,0.0033,0.12548,0.22102,0.23034,0.00468,0.485199024390253,39.78632,FALSE,22,9
0,0,1394.61829138358,Eastern,50,23,Eastern Southeast,0,0,0,1387.38702683805,1410.40712471315,0,0,55.64166,0,0,0,0,CHA,0,0,-482.84802,0,0,1378.31525265764,1428.06383444173,1449.76989824242,0,0,0,0,0,0,0.00026,0.99972,2e-05,0,0,0,0,0,0,0,0,0,0.321443170731711,26.35834,FALSE,-16,27
0,0,1459.24181174124,Western,36,35,Western Northwest,0,0,0,1475.37904547558,1506.04848323699,0,0,42.01332,0.0276,0.0831,0.00952,0.30428,UTA,0,0,-7.32788,0,0,1428.86589071535,1423.33846306581,1468.96455558916,0,0,0,0.18172,0.19426,0.15482,0.02202,0,0,0,4e-05,0.01444,0.03176,0.05126,0.09064,0.11614,0.1429,0.0018,0.487642439024398,39.98668,FALSE,15,0
0,0,1552.03926328747,Western,36,37,Western Pacific,0,0,0,1541.30508983293,1549.33753066044,0,0,39.97164,0.1335,0.30076,0.05808,0.74578,GS,0,0,44.89442,0,0,1566.87690090237,1609.21853467206,1656.48649320041,0,0,0,0.08112,0.04358,0.0204,0.00078,0,0,0,0.00048,0.04742,0.16006,0.23772,0.16792,0.13218,0.10834,0.01548,0.512540975609748,42.02836,FALSE,-14,-8
0,0,1619.54723164217,Eastern,28,45,Eastern Central,0,0,0,1616.9477666499,1586.07908804379,0,0,30.93724,0.26024,0.60574,0.11666,0.99998,CLE,0,0,455.72258,0,0,1601.93350582225,1614.72823157662,1630.02680084108,0,0,0,0,0,0,0,0,0,0.00272,0.05054,0.8401,0.09398,0.01248,1e-04,6e-05,2e-05,0.07158,0.622716585365843,51.06276,FALSE,3,14
0,0,1293.86612497981,Western,54,18,Western Southwest,0,0,0,1288.30047932217,1318.83232761317,0,0,61.90866,0,0,0,0,HOU,0,0,-663.23448,0,0,1298.32970391203,1301.66169451826,1299.32985612251,0,0,0,0,0,0,0,0.35006,0.64994,0,0,0,0,0,0,0,0,0,0.245016341463418,20.09134,FALSE,0,10
0,0,1524.08562583794,Western,37,35,Western Pacific,0,0,0,1518.54224175364,1501.47478914231,0,0,41.73462,0.06014,0.13758,0.02542,0.37102,LAL,0,0,-19.68528,0,0,1535.46649400982,1559.62079690677,1606.79293499365,0,0,0,0.15354,0.19618,0.12978,0.01154,0,0,0,0,0.01242,0.03744,0.07128,0.1159,0.13398,0.13794,0.00656,0.491041219512201,40.26538,FALSE,4,30
0,0,1670.40092473512,Eastern,23,48,Eastern Atlantic,0,0,0,1665.71097262853,1622.54677305872,0,0,27.25776,0.54176,0.83246,0.32002,1,PHI,0,0,389.19138,0,0,1650.98046257347,1666.51395913155,1700.68092165708,0,0,0.07394,0,0,0,0,0,0,0.26166,0.63302,0.03068,7e-04,0,0,0,0,0.23496,0.667588292682941,54.74224,FALSE,23,14
0,0,1610.73992326261,Western,27,44,Western Southwest,0,0,0,1602.79231394205,1598.5354198633,0,0,30.73936,0.44854,0.718,0.26518,1,MEM,0,0,336.35164,0,0,1602.97505515471,1660.44376157783,1686.43015543828,0,0,0.08658,0,0,0,0,0,0,0.56726,0.34386,0.00226,4e-05,0,0,0,0,0.10048,0.625129756097554,51.26064,FALSE,-2,-6
0,0,1465.1172526364,Western,37,34,Western Southwest,0,0,0,1457.18208960341,1487.5775061747,0,0,43.09264,0.0127,0.03784,0.0039,0.14414,NO,0,0,20.91302,0,0,1469.11739327447,1523.2072954989,1538.48904347706,0,0,0,0.11552,0.2094,0.38886,0.06048,0,0,0,0,0.0033,0.01382,0.02566,0.03952,0.06184,0.0816,0.00054,0.474480000000015,38.90736,FALSE,-13,-5
0,0,1546.39827353423,Western,34,38,Western Pacific,0,0,0,1536.74934812487,1525.08999541151,0,0,38.4795,0.1582,0.37946,0.0659,0.89884,LAC,0,0,34.5114,0,0,1556.65355030261,1548.68551026034,1573.81187900587,0,0,0,0.03174,0.01316,0.0048,6e-05,0,0,8e-05,0.0036,0.2952,0.30204,0.15404,0.08292,0.06096,0.0514,0.01776,0.53073780487803,43.5205,FALSE,6,18
0,0,1572.10652077104,Western,28,43,Western Pacific,0,0,0,1575.80269307587,1533.38496710601,0,0,32.08472,0.3258,0.64286,0.17512,0.99998,SAC,0,0,236.79028,0,0,1534.59833872048,1538.02157480644,1545.91610447401,0,0,0.06742,0,0,0,0,0,0,0.31176,0.60102,0.01862,0.00098,0.00018,0,0,2e-05,0.05788,0.608722926829244,49.91528,FALSE,20,10
0,0,1441.38725248858,Eastern,43,29,Eastern Southeast,0,0,0,1441.49109480591,1424.73345809655,0,0,48.81538,0,4e-05,0,0.00032,ORL,0,0,-231.65412,0,0,1420.98176573072,1440.81523037329,1440.46579823053,0,0,0,0.00148,0.0232,0.0978,0.87638,0.00026,0,0,0,0,0,0,0,0.00032,0.00056,0,0.404690487804889,33.18462,FALSE,-12,-3
0,0,1552.54349508918,Western,33,38,Western Pacific,0,0,0,1551.92189965546,1558.35882080683,0,0,38.10292,0.20528,0.45534,0.09238,0.9385,PHX,0,0,138.38112,0,0,1545.4603594603,1597.62500379516,1616.25225591185,0,0,0,0.01942,0.00726,0.00266,4e-05,0,0,0.00038,0.01744,0.51488,0.21034,0.10578,0.0523,0.03738,0.03212,0.02724,0.535330243902419,43.89708,FALSE,-14,-6
0,0,1426.6303274712,Eastern,40,32,Eastern Central,0,0,0,1431.17662010745,1437.93876675891,0,0,46.37496,0.00032,0.00138,8e-05,0.0115,IND,0,0,-215.82804,0,0,1434.90547155992,1450.51039501031,1463.1923050567,0,0,0,0.04108,0.23528,0.61042,0.0827,0,0,0,0,0,0,0,0.00146,0.01004,0.01902,0,0.434451707317092,35.62504,FALSE,19,7
0,0,1312.25814697708,Western,52,19,Western Southwest,0,0,0,1305.38774433209,1348.00191876022,0,0,60.68964,0,0,0,0,SA,0,0,-766.88536,0,0,1168.53829695181,1345.18750990225,1341.98978842041,0,0,0,0,0,0,0,0.64994,0.35006,0,0,0,0,0,0,0,0,0,0.259882439024385,21.31036,FALSE,22,-74
