c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1653.87467626018,Eastern,18,45,Eastern Central,0,0,0,1650.66027646514,1612.77786034875,0,0,24.52018,0.5161,0.80292,0.31366,1,MIL,0,0,345.7933,0,0,1644.18220111912,1674.07524414817,1704.98115701382,0,0,0.61348,0,0,0,0,0,0,0.3228,0.05612,0.00706,5e-04,4e-05,0,0,0,0.20182,0.700973414634147,57.47982,FALSE,list(),9,72
0,0,1533.85740282358,Western,32,34,Western Northwest,0,0,0,1533.48253031045,1520.88756254038,0,0,39.91558,0.10908,0.28252,0.04278,0.74078,MIN,0,0,5.00716,0,0,1559.85786780873,1601.63287550958,1608.8693946855,0,0,0,0.08522,0.0397,0.01542,0.00278,0,0,0.00098,0.02096,0.08486,0.14668,0.18046,0.16926,0.13758,0.1161,0.0137,0.513224634146334,42.08442,FALSE,list(),31,-14
0,0,1533.96207083853,Eastern,31,34,Eastern Southeast,0,0,0,1525.55707412715,1539.61713995627,0,0,39.08158,0.05894,0.17418,0.01888,0.70174,MIA,0,0,-35.43618,0,0,1563.54903796092,1572.7756831534,1609.07328981475,0,0,0,0.09896,0.02916,0.00734,0.00092,0,0,0,0.001,0.0104,0.04404,0.17588,0.27562,0.1948,0.16188,0.00836,0.523395365853646,42.91842,FALSE,list(),-13,4
0,0,1516.96899391181,Eastern,33,30,Eastern Southeast,0,0,0,1515.53655325024,1493.79012075128,0,0,41.8788,0.03392,0.09172,0.01198,0.37788,WSH,0,0,19.3527,0,0,1527.10655587129,1529.86747512911,1533.19512860756,0,0,0,0.21258,0.14508,0.05858,0.01822,4e-05,0,0,6e-05,0.00036,0.0038,0.03212,0.158,0.18354,0.18762,0.00482,0.489282926829274,40.1212,FALSE,list(),-9,38
0,0,1517.75838520851,Eastern,32,32,Eastern Southeast,0,0,0,1517.08638002546,1517.86539271567,0,0,40.78096,0.04064,0.11682,0.01312,0.48732,ATL,0,0,12.49308,0,0,1547.10888173773,1559.60567869283,1577.09126439411,0,0,0,0.1877,0.0942,0.02454,0.0057,0,0,0,0.00012,0.00156,0.01246,0.07478,0.196,0.2024,0.20054,0.00542,0.502671219512194,41.21904,FALSE,list(),-5,-13
0,0,1635.48717669052,Eastern,19,45,Eastern Atlantic,0,0,0,1623.32280866345,1627.67558274047,0,0,25.4905,0.42434,0.74084,0.21212,1,BOS,0,0,428.8768,0,0,1672.82996952001,1660.76199703382,1695.58727882086,0,0,0.36178,0,0,0,0,0,0,0.54556,0.07494,0.01514,0.0025,8e-05,0,0,0,0.12356,0.689140243902444,56.5095,FALSE,list(),-29,12
0,0,1316.57507046882,Eastern,49,15,Eastern Central,0,0,0,1321.96901502833,1348.34923835343,0,0,61.34614,0,0,0,0,DET,0,0,-593.82168,0,0,1317.23429122973,1315.27634884546,1318.2267986253,0,0,0,0,0,0,2e-05,0.0488,0.95118,0,0,0,0,0,0,0,0,0,0.251876341463415,20.65386,FALSE,list(),-12,-6
0,0,1620.59180052419,Western,19,45,Western Northwest,0,0,0,1636.21317743417,1605.13042351509,0,0,25.17686,0.582,0.82074,0.38062,1,DEN,0,0,377.03596,0,0,1641.77541298976,1667.92955905579,1715.65085411758,0,0,0.9722,0,0,0,0,0,0,0.02622,0.00156,2e-05,0,0,0,0,0,0.19784,0.692965121951223,56.82314,FALSE,list(),19,28
0,0,1622.09689197196,Eastern,27,38,Eastern Atlantic,0,0,0,1610.63644979765,1569.12903314512,0,0,33.48622,0.23602,0.5359,0.11676,0.99348,NY,0,0,267.32528,0,0,1608.50399240284,1604.1101555852,1607.98538836343,0,0,4e-05,0.00042,0,0,0,0,0,0.00526,0.08026,0.2866,0.4572,0.13088,0.02296,0.01028,0.0061,0.06508,0.591631463414607,48.51378,FALSE,list(),25,20
0,0,1524.00820691016,Western,31,33,Western Southwest,0,0,0,1516.58301130651,1534.22964189791,0,0,39.682,0.09394,0.25812,0.03482,0.7258,DAL,0,0,67.63088,0,0,1598.94771444898,1617.21722467525,1648.43228971493,0,0,0,0.08928,0.04416,0.01984,0.00432,0,0,0.0072,0.038,0.10524,0.14566,0.15956,0.14338,0.12676,0.1166,0.00988,0.516073170731698,42.318,FALSE,list(),-9,23
