TEAM,unit,wins,make_playoffs,win_finals
mil,mil,51,0.88144,0.06566
min,min,45,0.68878,0.02262
mia,mia,49,0.8443,0.05858
wsh,wsh,36,0.29596,0.00306
atl,atl,42,0.59644,0.01608
bos,bos,59,0.98356,0.21176
det,det,28,0.0861,4e-4
den,den,45,0.66924,0.02048
ny,ny,43,0.61126,0.01794
dal,dal,52,0.90292,0.08444
bkn,bkn,41,0.54038,0.01364
por,por,27,0.0581,2e-4
okc,okc,25,0.03764,2e-4
tor,tor,45,0.7021,0.0279
chi,chi,34,0.22096,0.00192
cha,cha,47,0.77734,0.0338
uta,uta,50,0.8578,0.04808
gs,gs,55,0.95226,0.13932
cle,cle,43,0.62284,0.01588
hou,hou,24,0.02964,1e-4
lal,lal,31,0.13944,0.00112
phi,phi,45,0.69896,0.0295
mem,mem,50,0.85188,0.05816
no,no,48,0.79996,0.03918
lac,lac,43,0.58408,0.01302
sac,sac,28,0.08586,6.4e-4
orl,orl,25,0.04344,4e-4
phx,phx,51,0.87432,0.06714
ind,ind,29,0.09492,4.8e-4
sa,sa,40,0.46808,0.0083
