c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,24,58,Eastern Central,0,0,0,1561.36250000004,0,0,24,0,0,0,1,MIL,4,1,272,4,1,1676.12986980072,1653.85820687802,1676.12986980072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707317073170696,58,TRUE,-25,-2
0,0,Western,40,42,Western Northwest,0,0,0,1519.81849999989,0,0,40,0,0,0,1,MIN,5,2,-28,4,1,1592.47050804758,1605.21908474137,1621.78536705873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.512195121951209,42,TRUE,-8,11
0,0,Eastern,38,44,Eastern Southeast,0,0,0,1574.45780000016,0,0,38,0.33611,1,0.07435,1,MIA,2,5,0,1,4,1614.2965553105,1597.83085905075,1632.57164025175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03536,0.536585365853631,44,FALSE,25,5
0,0,Eastern,47,35,Eastern Southeast,0,0,0,1436.36330000004,0,0,47,0,0,0,0,WSH,0,0,-99,0,0,1510.29756361634,1506.90270562951,1510.29756361634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,0,2
0,0,Eastern,41,41,Eastern Southeast,0,0,0,1531.14809999991,0,0,41,0,0,0,1,ATL,4,3,3,4,2,1562.9281429557,1548.97331163216,1562.9281429557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,41,TRUE,6,2
0,0,Eastern,25,57,Eastern Atlantic,0,0,0,1684.15479999981,0,0,25,0.60665,1,0.45082,1,BOS,2,4,567,2,4,1724.65946486216,1695.33377093518,1724.15493979132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33645,0.695121951219429,57,FALSE,-6,-1
0,0,Eastern,65,17,Eastern Central,0,0,0,1271.08690000022,0,0,65,0,0,0,0,DET,0,0,-674,0,0,1286.54456421356,1297.66307866686,1298.35414409897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207317073170754,17,TRUE,0,-1
0,0,Western,29,53,Western Northwest,0,0,0,1576.86490000022,0,0,29,0.477,1,0.2285,1,DEN,1,4,317,1,4,1648.51251729883,1633.79096560924,1669.63202619124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06569,0.646341463414583,53,FALSE,8,-1
0,0,Eastern,35,47,Eastern Atlantic,0,0,0,1619.30790000019,0,0,35,0.66389,1,0.19987,1,NY,1,4,267,1,4,1610.93475858439,1614.20470445216,1614.57288772295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11939,0.573170731707274,47,FALSE,32,11
0,0,Western,44,38,Western Southwest,0,0,0,1442.2972999999,0,0,44,0,0,0,0,DAL,0,0,6,0,0,1585.82669051308,1559.71996984803,1585.82669051308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634146367,38,TRUE,0,0
0,0,Eastern,37,45,Eastern Atlantic,0,0,0,1491.31589999986,0,0,37,0,0,0,1,BKN,4,0,25,4,0,1529.72747155469,1510.76005613727,1529.72747155469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.548780487804841,45,TRUE,-7,-4
0,0,Western,49,33,Western Northwest,0,0,0,1310.23460000007,0,0,49,0,0,0,0,POR,0,0,-329,0,0,1515.15463995561,1495.90014283061,1515.15463995561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.402439024390292,33,TRUE,0,-2
0,0,Western,42,40,Western Northwest,0,0,0,1516.83000000006,0,0,42,0,0,0,0,OKC,1,1,69,0,0,1464.77706401502,1477.55688200887,1478.63044474646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.487804878048791,40,TRUE,0,-7
0,0,Eastern,41,41,Eastern Atlantic,0,0,0,1560.15820000005,0,0,41,0,0,0,0,TOR,1,0,117,0,0,1638.86937445944,1629.6347396007,1639.95196236653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,41,TRUE,0,0
0,0,Eastern,42,40,Eastern Central,0,0,0,1543.21949999981,0,0,42,0,0,0,0,CHI,1,1,99,0,0,1548.45046762392,1581.0836435387,1575.79073739998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.487804878048791,40,TRUE,0,-3
0,0,Eastern,55,27,Eastern Southeast,0,0,0,1386.72140000011,0,0,55,0,0,0,0,CHA,0,0,-512,0,0,1421.94270214831,1462.29166574575,1494.96003645453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.329268292682912,27,TRUE,0,1
0,0,Western,45,37,Western Northwest,0,0,0,1414.42380000009,0,0,45,0,0,0,0,UTA,0,0,-77,0,0,1456.9732580464,1428.67185855537,1456.9732580464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.451219512195157,37,TRUE,0,1
0,0,Western,38,44,Western Pacific,0,0,0,1610.6925000001,0,0,38,0.49389,0.85546,0.25717,1,GS,2,3,162,2,3,1681.2938968824,1639.6666240643,1692.19744587014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08685,0.536585365853631,44,FALSE,12,26
0,0,Eastern,31,51,Eastern Central,0,0,0,1569.95859999973,0,0,31,0,0,0,1,CLE,4,1,414,4,1,1622.02527403963,1604.56415147648,1622.02527403963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.621951219512112,51,TRUE,-32,-11
0,0,Western,60,22,Western Southwest,0,0,0,1328.38329999996,0,0,60,0,0,0,0,HOU,0,0,-644,0,0,1319.34002629397,1316.2378336543,1319.34002629397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.268292682926816,22,TRUE,0,0
0,0,Western,39,43,Western Pacific,0,0,0,1590.0208999999,0,0,39,0.33289,0.77047,0.15704,1,LAL,2,4,58,2,3,1635.60067105684,1603.15160203842,1643.24954079088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04815,0.524390243902419,43,FALSE,1,-9
0,0,Eastern,28,54,Eastern Atlantic,0,0,0,1661.28430000001,0,0,28,0.39335,1,0.27496,1,PHI,0,4,399,0,4,1696.6383745355,1677.3360239564,1705.69199178923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19605,0.658536585365825,54,FALSE,7,2
0,0,Western,31,51,Western Southwest,0,0,0,1585.97259999998,0,0,31,0.11891,0.22953,0.06123,1,MEM,3,2,318,3,2,1641.99082971161,1656.03270166909,1672.71259267632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02015,0.621951219512112,51,FALSE,-1,9
0,0,Western,40,42,Western Southwest,0,0,0,1529.81619999993,0,0,40,0,0,0,0,NO,1,0,150,0,0,1576.13362858632,1566.6486393113,1576.13362858632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512195121951209,42,TRUE,0,0
0,0,Western,38,44,Western Pacific,0,0,0,1523.61859999985,0,0,38,0,0,0,1,LAC,4,1,9,4,1,1440.94722266868,1555.79446860905,1578.05676336569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.536585365853631,44,TRUE,-18,-84
0,0,Western,34,48,Western Pacific,0,0,0,1530.95710000018,0,0,34,0.05431,0.14454,0.02083,1,SAC,3,2,203,3,2,1527.97068866267,1520.73312029115,1527.61418967139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00438,0.585365853658483,48,FALSE,-12,-5
0,0,Eastern,48,34,Eastern Southeast,0,0,0,1448.47119999989,0,0,48,0,0,0,0,ORL,0,0,-210,0,0,1437.014284101,1434.87777949875,1435.75384997329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341507,34,TRUE,0,-1
0,0,Western,37,45,Western Pacific,0,0,0,1600.19739999995,0,0,37,0.523,1,0.27523,1,PHX,1,4,202,1,4,1643.01661512074,1611.64817034622,1632.98232000876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08753,0.548780487804841,45,FALSE,18,10
0,0,Eastern,47,35,Eastern Central,0,0,0,1399.74600000002,0,0,47,0,0,0,0,IND,0,0,-261,0,0,1459.65158767003,1447.4894129578,1459.65158767003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,0,0
0,0,Western,60,22,Western Southwest,0,0,0,1329.73139999994,0,0,60,0,0,0,0,SA,0,0,-823,0,0,1357.30612734961,1351.19611178239,1357.30612734961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.268292682926816,22,TRUE,0,0
