TEAM,unit,wins,make_playoffs,win_finals
mil,mil,53,0.9742,0.08794
min,min,40,0.388,0.01098
mia,mia,43,0.73514,0.02388
wsh,wsh,30,0.06738,2.8e-4
atl,atl,42,0.61996,0.0112
bos,bos,57,0.99598,0.18474
det,det,26,0.017,1.6e-4
den,den,47,0.78732,0.03026
ny,ny,48,0.89826,0.04802
dal,dal,44,0.65512,0.0282
bkn,bkn,48,0.91562,0.04632
por,por,41,0.4416,0.00514
okc,okc,33,0.07994,9.4e-4
tor,tor,37,0.35292,0.006
chi,chi,35,0.24056,0.0027
cha,cha,25,0.01084,1e-4
uta,uta,44,0.6502,0.01738
gs,gs,46,0.81132,0.06396
cle,cle,50,0.94488,0.05862
hou,hou,28,0.0135,1.6e-4
lal,lal,37,0.234,0.00596
phi,phi,48,0.89622,0.05822
mem,mem,53,0.95998000000000006,0.12424
no,no,51,0.92318,0.08158
lac,lac,41,0.43858,0.00816
sac,sac,46,0.72554,0.02444
orl,orl,30,0.06586,4.6e-4
phx,phx,49,0.88768,0.0679
ind,ind,36,0.26518,0.00202
sa,sa,25,0.00404,4e-5
