TEAM,unit,wins,make_playoffs,win_finals
mil,mil,45,0.94375,0.09778
min,min,24,0.0366,3e-4
mia,mia,41,0.86249,0.0501
wsh,wsh,24,0.09285,0.0012
atl,atl,28,0.20249,0.00165
bos,bos,48,0.98095,0.15615
det,det,20,0.0297,3e-4
den,den,40,0.65862,0.03675
ny,ny,30,0.30536,0.00195
dal,dal,41,0.7345,0.04588
bkn,bkn,35,0.61287,0.0162
por,por,39,0.60447,0.0204
okc,okc,37,0.47894,0.01845
tor,tor,40,0.85631,0.06885
chi,chi,25,0.10004,6e-4
cha,cha,33,0.48687,0.00585
uta,uta,42,0.74562,0.0405
gs,gs,31,0.17369,0.00165
cle,cle,29,0.2319,0.0015
hou,hou,36,0.44833,0.01455
lal,lal,51,0.97435,0.18359
phi,phi,41,0.85195,0.03405
mem,mem,34,0.31678,0.00735
no,no,36,0.43736,0.0165
lac,lac,43,0.81385,0.0444
sac,sac,28,0.11625,0.0015
orl,orl,37,0.67061,0.0093
phx,phx,45,0.87852,0.07335
ind,ind,39,0.77186,0.0288
sa,sa,39,0.58212,0.02055
