TEAM,unit,wins,make_playoffs,win_finals
mil,mil,47,0.9949,0.16124
min,min,20,0.00135,0
mia,mia,31,0.41563,0.00555
wsh,wsh,22,0.04095,1.5e-4
atl,atl,32,0.49079,0.0036
bos,bos,43,0.95905,0.0567
det,det,22,0.03825,1.5e-4
den,den,43,0.82195,0.04678
ny,ny,33,0.54521,0.00225
dal,dal,32,0.16935,0.0021
bkn,bkn,39,0.8683,0.0174
por,por,38,0.49048,0.00645
okc,okc,31,0.11414,9e-4
tor,tor,40,0.9046,0.05385
chi,chi,30,0.33131,0.00195
cha,cha,32,0.4524,0.00225
uta,uta,51,0.99265,0.14565
gs,gs,35,0.30597,0.00255
cle,cle,25,0.07695,0
hou,hou,41,0.74936,0.027
lal,lal,53,0.99715,0.25588
phi,phi,44,0.9817,0.04575
mem,mem,38,0.52737,0.01725
no,no,34,0.30584,0.0066
lac,lac,48,0.9628,0.0873
sac,sac,34,0.26413,0.00375
orl,orl,27,0.1467,4.5e-4
phx,phx,41,0.74578,0.0234
ind,ind,36,0.75326,0.01575
sa,sa,39,0.55168,0.00735
