c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,24,58,Eastern Central,0,0,0,1561.36250000004,0,0,24,0,0,0,1,MIL,4,1,272,4,1,1676.72243972495,1653.21493823831,1676.72243972495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707317073170696,58,TRUE,0,0
0,0,Western,40,42,Western Northwest,0,0,0,1519.81849999989,0,0,40,0,0,0,1,MIN,5,2,-28,4,1,1622.57795920091,1605.89282664898,1621.78536705873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.512195121951209,42,TRUE,0,22
0,0,Eastern,38,44,Eastern Southeast,0,0,0,1594.29370000013,0,0,38,0.75642,1,0.19749,1,MIA,4,8,19,1,4,1633.00079687184,1604.49615721335,1641.9234959556,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09955,0.536585365853631,44,FALSE,11,15
0,0,Eastern,47,35,Eastern Southeast,0,0,0,1436.36330000004,0,0,47,0,0,0,0,WSH,0,0,-99,0,0,1509.00756227411,1506.53306592085,1509.00756227411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,0,0
0,0,Eastern,41,41,Eastern Southeast,0,0,0,1531.14809999991,0,0,41,0,0,0,1,ATL,4,3,3,4,2,1563.38187962527,1548.97331163216,1563.38187962527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,41,TRUE,0,0
0,0,Eastern,25,57,Eastern Atlantic,0,0,0,1682.47309999982,0,0,25,0.26339,1,0.20396,1,BOS,5,6,596,2,4,1716.76433539953,1694.94699915884,1722.36563573084,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15274,0.695121951219429,57,FALSE,-8,-4
0,0,Eastern,65,17,Eastern Central,0,0,0,1271.08690000022,0,0,65,0,0,0,0,DET,0,0,-674,0,0,1286.54456421356,1297.66307866686,1298.35414409897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207317073170754,17,TRUE,0,1
0,0,Western,29,53,Western Northwest,0,0,0,1594.10940000024,0,0,29,0.7789,1,0.38628,1,DEN,3,7,349,1,4,1669.58634514058,1636.38309788447,1676.56338819992,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12953,0.646341463414583,53,FALSE,-1,6
0,0,Eastern,35,47,Eastern Atlantic,0,0,0,1599.47199999986,0,0,35,0.24358,1,0.06982,1,NY,4,6,248,1,4,1603.58381182497,1605.93494931439,1608.75213276291,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03727,0.573170731707274,47,FALSE,-11,-6
0,0,Western,44,38,Western Southwest,0,0,0,1442.2972999999,0,0,44,0,0,0,0,DAL,0,0,6,0,0,1585.82669051308,1560.1174604364,1585.82669051308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634146367,38,TRUE,0,0
0,0,Eastern,37,45,Eastern Atlantic,0,0,0,1491.31589999986,0,0,37,0,0,0,1,BKN,4,0,25,4,0,1529.75383511001,1509.97426712718,1529.75383511001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.548780487804841,45,TRUE,0,0
