c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1631.67127070915,Eastern,17,41,Eastern Central,0,0,0,1631.61870444379,1600.48394823102,0,0,25.44448,0.44492,0.73732,0.23954,0.99992,MIL,0,0,297.6722,0,0,1626.99802933195,1667.52301654599,1700.3378196104,0,0,0.4424,0,0,0,0,0,0,0.38158,0.12112,0.04648,0.00734,0.00092,4e-05,4e-05,8e-05,0.15434,0.689701463414637,56.55552,FALSE,list(),16,2
0,0,1523.13987363743,Western,30,31,Western Northwest,0,0,0,1520.19364490641,1514.399793055,0,0,40.87016,0.08476,0.19748,0.03688,0.50134,MIN,0,0,-13.46706,0,0,1539.60163121958,1608.61369465936,1620.02311336588,0,0,0,0.13012,0.11478,0.08424,0.04348,0,0,0.00264,0.02898,0.054,0.0759,0.0926,0.12112,0.1261,0.12604,0.01174,0.501583414634146,41.12984,FALSE,list(),-5,25
0,0,1564.50613566739,Eastern,27,32,Eastern Southeast,0,0,0,1556.72878138721,1557.45883790812,0,0,37.34388,0.10976,0.28478,0.04562,0.8252,MIA,0,0,35.00182,0,0,1568.93907773895,1586.8740914141,1616.93042117348,0,0,0,0.05402,0.01164,0.0026,0.00024,0,0,0.00096,0.01598,0.0599,0.1669,0.23074,0.20814,0.14258,0.1063,0.02266,0.544586829268273,44.65612,FALSE,list(),-16,20
0,0,1533.13575079665,Eastern,30,28,Eastern Southeast,0,0,0,1534.19406745032,1501.31394689287,0,0,40.54288,0.06056,0.15072,0.02194,0.53998,WSH,0,0,63.97912,0,0,1528.30911383369,1535.22618109043,1537.81936990432,0,0,0,0.16772,0.07222,0.0259,0.00684,2e-05,0,0,0.00056,0.00516,0.03282,0.08938,0.20546,0.2066,0.18732,0.01006,0.505574634146339,41.45712,FALSE,list(),32,8
0,0,1508.9457940068,Eastern,30,29,Eastern Southeast,0,0,0,1507.23067264762,1513.5337679033,0,0,41.39058,0.0348,0.09846,0.01156,0.41174,ATL,0,0,-17.51876,0,0,1540.86269052847,1557.84088462314,1574.63064296365,0,0,0,0.23008,0.09932,0.03478,0.00856,2e-05,0,0,4e-04,0.0033,0.02272,0.05226,0.1451,0.18796,0.2155,0.00494,0.495236829268295,40.60942,FALSE,list(),-32,-36
0,0,1655.67192226842,Eastern,17,42,Eastern Atlantic,0,0,0,1642.35195312558,1637.09454769633,0,0,25.0816,0.47838,0.76158,0.27774,1,BOS,0,0,471.1242,0,0,1659.45380489781,1674.60855213003,1719.54460420545,0,0,0.48128,0,0,0,0,0,0,0.37314,0.10436,0.03692,0.00392,0.00038,0,0,0,0.18334,0.694126829268295,56.9184,FALSE,list(),-4,-9
0,0,1334.71811822068,Eastern,44,15,Eastern Central,0,0,0,1339.75233961735,1358.60715948078,0,0,59.61428,0,0,0,0,DET,0,0,-574.31558,0,0,1324.65578577727,1322.00483593107,1322.28134233835,0,0,0,0,2e-05,0.00058,0.00488,0.23512,0.7594,0,0,0,0,0,0,0,0,0,0.272996585365851,22.38572,FALSE,list(),-2,-7
0,0,1602.97331423492,Western,18,41,Western Northwest,0,0,0,1619.38779822151,1594.36606177229,0,0,26.4445,0.54096,0.78336,0.34328,1,DEN,0,0,348.79452,0,0,1614.21163653331,1651.8305872999,1691.42585200476,0,0,0.89252,0,0,0,0,0,0,0.10078,0.0058,7e-04,0.00016,4e-05,0,0,0,0.16576,0.677506097560982,55.5555,FALSE,list(),12,25
0,0,1577.34676784686,Eastern,27,33,Eastern Atlantic,0,0,0,1568.30263241251,1544.80757133376,0,0,36.76964,0.12722,0.32222,0.05278,0.88226,NY,0,0,173.7346,0,0,1573.59995017818,1578.48998240372,1583.62788637829,0,0,2e-05,0.02902,0.00252,0.00058,0,0,0,0.00046,0.01012,0.05294,0.21418,0.27012,0.20606,0.12836,0.08562,0.02752,0.551589756097539,45.23036,FALSE,list(),33,35
0,0,1528.58613086585,Western,29,31,Western Southwest,0,0,0,1521.3502781651,1536.98539506932,0,0,38.51318,0.12634,0.32406,0.05076,0.7794,DAL,0,0,75.62656,0,0,1589.64239391341,1637.51831409047,1662.51867615338,0,0,0.00048,0.06938,0.0377,0.02016,0.00774,0,0,0.04114,0.0999,0.15248,0.15018,0.13498,0.10652,0.09372,0.08562,0.01508,0.530327073170717,43.48682,FALSE,list(),-12,-32
0,0,1548.69071327465,Eastern,24,34,Eastern Atlantic,0,0,0,1540.05289739275,1541.69860738738,0,0,35.34138,0.10032,0.31092,0.03658,0.93434,BKN,0,0,121.88464,0,0,1524.51406503285,1530.6091984893,1556.47259083705,0,0,0.00062,0.01266,0.00128,4e-04,6e-05,0,0,0.00524,0.04166,0.13202,0.33658,0.25776,0.09626,0.0642,0.05126,0.01744,0.569007560975585,46.65862,FALSE,list(),-2,1
0,0,1439.76819998116,Western,30,28,Western Northwest,0,0,0,1435.68395071238,1439.39750309692,0,0,44.30758,0.0116,0.03552,0.00382,0.13376,POR,0,0,-78.778,0,0,1464.131068111,1496.03994685784,1509.74106464599,0,0,0,0.09092,0.14406,0.2281,0.33688,0,0,0.00032,0.00328,0.0075,0.0136,0.02142,0.03664,0.051,0.06628,6e-04,0.4596636585366,37.69242,FALSE,list(),-15,24
