c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1631.67127070915,Eastern,17,41,Eastern Central,0,0,0,1631.61870444379,1600.48394823102,0,0,25.41612,0.44388,0.73832,0.24268,1,MIL,0,0,298.30158,0,0,1628.76509487665,1669.51487287974,1700.24279850448,0,0,0.44274,0,0,0,0,0,0,0.38238,0.12094,0.04482,0.00786,0.00114,1e-04,2e-05,0,0.1586,0.690047317073174,56.58388,FALSE,list(),10,9
0,0,1523.13987363743,Western,30,31,Western Northwest,0,0,0,1520.19364490641,1514.399793055,0,0,40.88438,0.08474,0.19634,0.03616,0.50188,MIN,0,0,-13.8038,0,0,1547.44616018338,1612.08080086299,1624.60442083143,0,0,0,0.13094,0.11586,0.08314,0.04286,0,0,0.00246,0.02902,0.05358,0.07474,0.09326,0.12118,0.12764,0.12532,0.01082,0.501409999999999,41.11562,FALSE,list(),-13,28
0,0,1564.50613566739,Eastern,27,32,Eastern Southeast,0,0,0,1556.72878138721,1557.45883790812,0,0,37.35236,0.11012,0.28822,0.04284,0.82434,MIA,0,0,34.98954,0,0,1573.13429822086,1593.64763922338,1628.41148565279,0,0,4e-05,0.05386,0.01152,0.00262,2e-04,0,0,0.00102,0.01662,0.05758,0.16764,0.23348,0.20744,0.14052,0.10746,0.02176,0.544483414634127,44.64764,FALSE,list(),0,5
0,0,1533.13575079665,Eastern,30,28,Eastern Southeast,0,0,0,1534.19406745032,1501.31394689287,0,0,40.56028,0.06042,0.14996,0.02228,0.54112,WSH,0,0,63.22804,0,0,1528.9341481762,1536.51133824389,1539.56843381065,0,0,0,0.16556,0.07442,0.02614,0.00714,4e-05,0,0,5e-04,0.0047,0.03368,0.09098,0.20696,0.2043,0.18558,0.0111,0.505362439024388,41.43972,FALSE,list(),13,4
0,0,1508.9457940068,Eastern,30,29,Eastern Southeast,0,0,0,1507.23067264762,1513.5337679033,0,0,41.39106,0.03314,0.09554,0.01102,0.41188,ATL,0,0,-17.4736,0,0,1544.48768030823,1558.29374676633,1575.26654047463,0,0,0,0.22524,0.09934,0.03554,0.00802,2e-05,0,2e-05,0.00028,0.00306,0.0223,0.05344,0.14534,0.18744,0.21996,0.0047,0.495230975609758,40.60894,FALSE,list(),0,0
0,0,1655.67192226842,Eastern,17,42,Eastern Atlantic,0,0,0,1642.35195312558,1637.09454769633,0,0,25.0696,0.48056,0.76228,0.27874,1,BOS,0,0,471.28248,0,0,1662.23722855532,1676.81918223954,1723.21282607319,0,0,0.48172,0,0,0,0,0,0,0.37062,0.10596,0.03726,0.00392,0.00048,0,4e-05,0,0.1848,0.69427317073171,56.9304,FALSE,list(),0,4
0,0,1334.71811822068,Eastern,44,15,Eastern Central,0,0,0,1339.75233961735,1358.60715948078,0,0,59.59294,0,0,0,0,DET,0,0,-573.93876,0,0,1320.47646543951,1326.06040141578,1327.70790554027,0,0,0,0,8e-05,0.00066,0.00514,0.23872,0.7554,0,0,0,0,0,0,0,0,0,0.273256829268289,22.40706,FALSE,list(),0,-5
0,0,1602.97331423492,Western,18,41,Western Northwest,0,0,0,1619.38779822151,1594.36606177229,0,0,26.46228,0.54106,0.7869,0.34378,1,DEN,0,0,348.64724,0,0,1596.43302948298,1649.84077613861,1690.31408978873,0,0,0.893,0,0,0,0,0,0,0.09972,0.00638,0.00064,0.00024,2e-05,0,0,0,0.1629,0.677289268292689,55.53772,FALSE,list(),0,-16
0,0,1577.34676784686,Eastern,27,33,Eastern Atlantic,0,0,0,1568.30263241251,1544.80757133376,0,0,36.77444,0.12952,0.32502,0.0535,0.88202,NY,0,0,173.947,0,0,1573.94801229739,1577.80697584497,1582.56555788869,0,0,6e-05,0.0288,0.00332,0.00038,1e-04,0,0,0.00068,0.01016,0.05312,0.21186,0.27002,0.20848,0.12764,0.08538,0.02798,0.551531219512173,45.22556,FALSE,list(),0,1
0,0,1528.58613086585,Western,29,31,Western Southwest,0,0,0,1521.3502781651,1536.98539506932,0,0,38.53626,0.127,0.3218,0.05092,0.77784,DAL,0,0,75.39662,0,0,1593.96601478355,1636.54123652669,1662.29616659514,0,0,3e-04,0.06986,0.03768,0.02056,0.0068,0,0,0.04,0.0996,0.15224,0.14988,0.13542,0.10702,0.09338,0.08726,0.01508,0.530045609756083,43.46374,FALSE,list(),0,-2
