TEAM,unit,wins,make_playoffs,win_finals
mil,mil,46,0.9955,0.14683
min,min,21,9e-4,0
mia,mia,32,0.50923,0.00765
wsh,wsh,23,0.03285,3e-4
atl,atl,29,0.25738,0.00225
bos,bos,40,0.9037,0.02865
det,det,25,0.08085,4.5e-4
den,den,44,0.88705,0.05084
ny,ny,35,0.69792,0.00705
dal,dal,33,0.20294,0.00255
bkn,bkn,40,0.91885,0.02759
por,por,41,0.70975,0.01079
okc,okc,31,0.1341,9e-4
tor,tor,39,0.9097,0.05295
chi,chi,29,0.23696,0.00135
cha,cha,32,0.43588,0.003
uta,uta,53,0.9973,0.19785
gs,gs,35,0.32007,0.0033
cle,cle,24,0.0417,0
hou,hou,35,0.37707,0.00375
lal,lal,53,0.9985,0.2151
phi,phi,44,0.9829,0.04395
mem,mem,38,0.59594,0.01635
no,no,32,0.20984,0.00195
lac,lac,49,0.98875,0.10695
sac,sac,30,0.078,6e-4
orl,orl,27,0.1503,0
phx,phx,43,0.8707,0.03375
ind,ind,38,0.84628,0.02505
sa,sa,39,0.62909,0.00825
