TEAM,unit,wins,make_playoffs,win_finals
mil,mil,51,0.9288,0.061
min,min,39,0.38292,0.00672
mia,mia,46,0.8097,0.03564
wsh,wsh,36,0.24514,0.00162
atl,atl,45,0.77076,0.0234
bos,bos,61,0.99868,0.29536
det,det,24,0.00976,8e-5
den,den,47,0.80316,0.02848
ny,ny,39,0.44628,0.00622
dal,dal,46,0.76226,0.03656
bkn,bkn,43,0.68356,0.0177
por,por,37,0.2617,0.00142
okc,okc,33,0.11058,0.00108
tor,tor,44,0.70098,0.01958
chi,chi,38,0.35642,0.0044
cha,cha,31,0.09996,0.00136
uta,uta,44,0.6792,0.0158
gs,gs,50,0.90578,0.07794
cle,cle,49,0.89234,0.03826
hou,hou,26,0.0145,2.2e-4
lal,lal,37,0.268,0.0045
phi,phi,46,0.82054,0.03754
mem,mem,50,0.90572,0.06218
no,no,52,0.94836,0.08546
lac,lac,38,0.31344,0.0036
sac,sac,44,0.67702,0.01552
orl,orl,22,0.00306,4e-5
phx,phx,53,0.9622,0.11658
ind,ind,36,0.23402,0.00172
sa,sa,24,0.00516,2e-5
