TEAM,unit,wins,make_playoffs,win_finals
mil,mil,51,0.98584,0.0601
min,min,40,0.4101,0.00886
mia,mia,46,0.8883,0.04938
wsh,wsh,42,0.56644,0.0145
atl,atl,40,0.38514,0.00704
bos,bos,57,0.99984,0.20198
det,det,23,2e-5,0
den,den,54,0.99954,0.14542
ny,ny,42,0.59292,0.01508
dal,dal,41,0.55356,0.00976
bkn,bkn,50,0.97594,0.06374
por,por,37,0.15716,0.00158
okc,okc,42,0.55866,0.01748
tor,tor,38,0.24122,0.00634
chi,chi,39,0.31598,0.00588
cha,cha,28,0.00104,4e-5
uta,uta,41,0.544,0.01178
gs,gs,45,0.82136,0.04762
cle,cle,48,0.93786,0.03936
hou,hou,20,0,0
lal,lal,39,0.26466,0.00474
phi,phi,50,0.97316,0.07496
mem,mem,53,0.99714,0.14172
no,no,41,0.46958,0.00672
lac,lac,43,0.72642,0.01858
sac,sac,45,0.84458,0.02582
orl,orl,33,0.01884,3.2e-4
phx,phx,42,0.65324,0.02028
ind,ind,37,0.11746,9.2e-4
sa,sa,22,0,0
