TEAM,unit,wins,make_playoffs,win_finals
mil,mil,55,0.9998,0.12834
min,min,41,0.49192,0.0131
mia,mia,46,0.8586,0.03442
wsh,wsh,39,0.28684,0.00396
atl,atl,43,0.63816,0.01458
bos,bos,57,0.99996,0.20022
det,det,23,0,0
den,den,54,0.9998,0.12244
ny,ny,43,0.6706,0.01252
dal,dal,45,0.88014,0.02636
bkn,bkn,48,0.94374,0.02804
por,por,38,0.18006,0.00178
okc,okc,42,0.58654,0.01902
tor,tor,39,0.2341,0.00454
chi,chi,40,0.32252,0.00482
cha,cha,25,0,0
uta,uta,39,0.2559,0.00346
gs,gs,44,0.7608,0.04066
cle,cle,52,0.99678,0.1166
hou,hou,19,0,0
lal,lal,37,0.10624,0.00192
phi,phi,50,0.98496,0.065
mem,mem,50,0.9913,0.08944
no,no,42,0.52468,0.0092
lac,lac,43,0.67312,0.01504
sac,sac,44,0.74938,0.01604
orl,orl,35,0.03606,5.8e-4
phx,phx,44,0.80012,0.0279
ind,ind,34,0.02788,2e-5
sa,sa,20,0,0
