c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1573.77319770779,Eastern,17,35,Eastern Central,0,0,0,1571.48514139736,1569.55640464378,0,0,30.2278,0.26758,0.551,0.12466,0.9889,MIL,0,0,174.6121,0,0,1598.02142585907,1616.9484415154,1643.98998772604,0,0,0.15658,0.00234,0.00024,6e-05,2e-05,0,0,0.29304,0.21308,0.15132,0.09902,0.05138,0.01476,0.00972,0.00844,0.06792,0.631368292682924,51.7722,FALSE,list(),15,12
0,0,1500.47510046085,Western,27,28,Western Northwest,0,0,0,1496.42137687746,1502.4458721336,0,0,42.4615,0.05484,0.12884,0.02316,0.3434,MIN,0,0,-55.77186,0,0,1535.02979249982,1552.92863789194,1564.56879741521,0,0,0.00032,0.1149,0.14268,0.15352,0.14534,2e-05,0,0.00346,0.01638,0.03252,0.04754,0.0613,0.08374,0.09814,0.10014,0.00836,0.4821768292683,39.5385,FALSE,list(),-14,-6
0,0,1578.33985530242,Eastern,24,29,Eastern Southeast,0,0,0,1569.71844778305,1564.08137465018,0,0,36.22346,0.1816,0.39796,0.087,0.84018,MIA,0,0,82.60458,0,0,1559.53597786866,1586.0857242181,1616.39328922431,0,0,0.0044,0.05416,0.01872,0.00686,0.0012,2e-05,0,0.03356,0.07648,0.12464,0.16988,0.19368,0.13662,0.10092,0.07886,0.04624,0.558250487804858,45.77654,FALSE,list(),-5,-27
0,0,1516.37806359065,Eastern,27,24,Eastern Southeast,0,0,0,1513.89864214798,1489.07318793245,0,0,41.5604,0.05386,0.12704,0.02162,0.38392,WSH,0,0,21.30156,0,0,1511.08787325545,1528.09451515944,1526.62626646554,0,0,6e-05,0.16828,0.15168,0.10198,0.03898,0.00152,4e-05,0.00074,0.0036,0.01224,0.03024,0.06622,0.12634,0.14448,0.1536,0.00922,0.493165853658539,40.4396,FALSE,list(),11,45
0,0,1543.39764855306,Eastern,26,27,Eastern Southeast,0,0,0,1544.88383971862,1530.67893924129,0,0,38.72168,0.10744,0.25114,0.04762,0.66134,ATL,0,0,61.15238,0,0,1565.68170664058,1576.78114127182,1591.64507136056,0,0,0.00038,0.11544,0.05342,0.02356,0.00386,6e-05,0,0.00438,0.0188,0.04764,0.08964,0.15004,0.1897,0.16076,0.14232,0.02346,0.527784390243891,43.27832,FALSE,list(),28,7
0,0,1642.07091133669,Eastern,16,37,Eastern Atlantic,0,0,0,1628.9883715362,1630.05046153686,0,0,26.12734,0.48226,0.7413,0.29052,0.99964,BOS,0,0,447.41988,0,0,1659.97636166466,1668.44434728346,1706.94050484149,0,0,0.64754,2e-05,0,0,0,0,0,0.20784,0.08772,0.03664,0.01416,0.00424,0.00106,0.00044,0.00034,0.18254,0.681373902439028,55.87266,FALSE,list(),-8,7
0,0,1351.85852739832,Eastern,39,14,Eastern Central,0,0,0,1358.39593770076,1367.97395679541,0,0,58.61106,2e-05,2e-05,0,2e-05,DET,0,0,-537.99424,0,0,1345.20980114635,1336.19887740776,1341.87283094373,0,0,0,0,0.00046,0.00218,0.02178,0.26834,0.70714,0,0,0,0,0,0,2e-05,8e-05,0,0.285230975609754,23.38894,FALSE,list(),-6,4
0,0,1601.42990380517,Western,16,36,Western Northwest,0,0,0,1618.51865688125,1590.5099724615,0,0,26.88658,0.53334,0.78166,0.3388,0.99976,DEN,0,0,339.86042,0,0,1554.11445276749,1644.87323042251,1681.06879613802,0,0,0.82046,6e-05,0,0,0,0,0,0.14696,0.02396,0.00554,0.00212,0.00046,0.00016,1e-04,0.00018,0.1837,0.672114878048784,55.11342,FALSE,list(),5,-25
0,0,1539.42054806406,Eastern,25,28,Eastern Atlantic,0,0,0,1531.56358892649,1526.13260848858,0,0,39.2316,0.08492,0.20612,0.03536,0.6041,NY,0,0,100.6807,0,0,1514.10503847209,1542.69162604399,1544.06509785736,0,0,0.00024,0.13344,0.06594,0.02964,0.00886,0.00016,0,0.00332,0.01318,0.03416,0.06854,0.12614,0.18546,0.17306,0.15786,0.01634,0.521565853658528,42.7684,FALSE,list(),-14,-15
0,0,1513.46256971389,Western,25,28,Western Southwest,0,0,0,1501.29402155957,1529.47028188837,0,0,39.83586,0.09444,0.24584,0.0368,0.62984,DAL,0,0,17.57636,0,0,1442.26026512691,1587.0397641749,1619.67408602534,0,0,0.00222,0.09436,0.07552,0.06004,0.03964,0,0,0.03132,0.07588,0.09952,0.1093,0.11216,0.10062,0.09882,0.1006,0.01194,0.514196829268287,42.16414,FALSE,list(),1,-22
0,0,1569.85473903678,Eastern,20,31,Eastern Atlantic,0,0,0,1563.40835000768,1553.75772547342,0,0,33.02636,0.2075,0.4682,0.09524,0.95538,BKN,0,0,183.66294,0,0,1532.00233313339,1587.66584440379,1619.29135859878,0,0,0.03418,0.01236,0.00184,0.00052,2e-05,0,0,0.12598,0.1921,0.2155,0.18336,0.12084,0.04942,0.034,0.02988,0.0498,0.597239512195107,48.97364,FALSE,list(),-3,-11
0,0,1474.18658086441,Western,26,26,Western Northwest,0,0,0,1476.90004391819,1460.67498803914,0,0,41.95344,0.05096,0.1381,0.01968,0.402,POR,0,0,8.02088,0,0,1508.08815926461,1529.86554471124,1545.37303579048,0,0,0.00024,0.10776,0.11818,0.12874,0.14188,4e-05,0,0.00832,0.03086,0.04934,0.06366,0.074,0.08292,0.09266,0.1014,0.00606,0.488372682926834,40.04656,FALSE,list(),25,10
0,0,1506.72124916624,Western,27,24,Western Northwest,0,0,0,1516.16917883475,1467.23461013627,0,0,41.4632,0.09162,0.20546,0.04026,0.46306,OKC,0,0,76.70042,0,0,1444.81063642673,1460.95735047625,1453.44469704301,0,0,4e-04,0.09324,0.10436,0.11374,0.13436,0,0,0.00884,0.04384,0.06644,0.07644,0.0829,0.0914,0.0928,0.09124,0.015,0.494351219512197,40.5368,FALSE,list(),-24,-41
0,0,1520.49153752375,Eastern,30,24,Eastern Atlantic,0,0,0,1515.65493397851,1518.24202809101,0,0,43.58116,0.03114,0.06682,0.0125,0.20704,TOR,0,0,42.55568,0,0,1553.23277939484,1558.890172733,1565.07844782156,0,0,0,0.15612,0.2245,0.19366,0.0852,0.00386,0.00022,0,0.00012,0.00088,0.00422,0.01698,0.07028,0.11456,0.1294,0.00592,0.468522439024402,38.41884,FALSE,list(),14,6
