c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1567.75878391164,Eastern,17,33,Eastern Central,0,0,0,1566.18758632487,1566.78062671602,0,0,30.93138,0.23014,0.51786,0.1007,0.9798,MIL,0,0,173.14206,0,0,1590.97382250028,1614.10171266395,1645.04116094758,0,0,0.09402,0.0047,0.00086,8e-05,0,0,0,0.24592,0.22542,0.1753,0.12652,0.0738,0.02332,0.0155,0.01456,0.0533,0.622788048780483,51.06862,FALSE,list(),41,39
0,0,1518.58413974726,Western,25,27,Western Northwest,0,0,0,1516.47740162824,1513.31093593555,0,0,40.71126,0.09268,0.22156,0.03916,0.54688,MIN,0,0,-9.86946,0,0,1509.91618301192,1562.85997580729,1575.81005455924,0,0,0.0012,0.10908,0.10472,0.08562,0.04612,0.00012,0,0.0088,0.05298,0.0759,0.09074,0.10004,0.10946,0.10776,0.10746,0.01336,0.503521219512194,41.28874,FALSE,list(),23,19
0,0,1575.51335189407,Eastern,23,28,Eastern Southeast,0,0,0,1565.71826377453,1562.2128424952,0,0,36.57694,0.15982,0.36704,0.07466,0.8112,MIA,0,0,72.3584,0,0,1581.06606838135,1592.17871477548,1621.7312656482,0,0,0.00338,0.06032,0.02756,0.00974,0.0012,6e-05,0,0.0279,0.06756,0.11284,0.16172,0.18874,0.13942,0.10964,0.08992,0.03784,0.553939756097543,45.42306,FALSE,list(),-1,9
0,0,1519.56199081419,Eastern,26,23,Eastern Southeast,0,0,0,1517.46770662657,1488.08695223376,0,0,40.8481,0.06044,0.14866,0.02444,0.46026,WSH,0,0,28.29506,0,0,1510.85349587973,1529.15452876004,1529.28421261627,0,0,6e-05,0.15348,0.1301,0.0893,0.01688,0.00194,8e-05,0.00132,0.00714,0.02088,0.04568,0.08996,0.14474,0.15048,0.14796,0.0113,0.501852439024389,41.1519,FALSE,list(),25,10
0,0,1504.24316628555,Eastern,25,25,Eastern Southeast,0,0,0,1504.89296839231,1509.17369421292,0,0,41.22468,0.04888,0.12458,0.01862,0.41618,ATL,0,0,-33.46028,0,0,1537.23961677153,1556.83652303053,1572.3564457045,0,0,6e-05,0.17896,0.14442,0.08594,0.01392,0.00172,2e-05,0.00122,0.0054,0.01724,0.03732,0.07666,0.13264,0.14564,0.15884,0.00816,0.497260000000001,40.77532,FALSE,list(),-9,-17
0,0,1649.34559111951,Eastern,15,36,Eastern Atlantic,0,0,0,1638.62314901288,1633.91782686308,0,0,25.28028,0.51018,0.7599,0.31394,0.99966,BOS,0,0,442.35998,0,0,1652.42359320631,1669.02586811162,1705.28529835713,0,0,0.67974,0,0,0,0,0,0,0.19416,0.07566,0.03216,0.01326,0.0038,0.00044,0.00044,0.00034,0.19888,0.691703902439026,56.71972,FALSE,list(),-36,-17
0,0,1348.4252112135,Eastern,38,13,Eastern Central,0,0,0,1354.52700690306,1365.76118979747,0,0,58.74562,0,0,0,2e-05,DET,0,0,-542.88614,0,0,1340.47736026262,1335.7326909574,1340.44535506831,0,0,0,4e-05,0.00054,0.00486,0.04812,0.18342,0.76296,0,0,0,0,0,0,2e-05,4e-05,0,0.283589999999998,23.25438,FALSE,list(),0,4
0,0,1590.95350501284,Western,16,34,Western Northwest,0,0,0,1607.17290946878,1583.76634604419,0,0,27.95506,0.48052,0.74564,0.27106,0.99894,DEN,0,0,311.08292,0,0,1607.76802918622,1640.30624722849,1675.11380007462,0,0,0.60702,0.00026,6e-05,2e-05,0,0,0,0.31386,0.0526,0.0155,0.00542,0.0032,0.00078,0.00056,0.00072,0.13778,0.659084634146344,54.04494,FALSE,list(),-10,-8
0,0,1548.79547463879,Eastern,24,27,Eastern Atlantic,0,0,0,1540.58310613444,1530.47185148549,0,0,38.39406,0.1051,0.2504,0.04438,0.68152,NY,0,0,129.17958,0,0,1538.81866740567,1546.78287647294,1549.12072607626,0,0,6e-04,0.10446,0.05014,0.0234,0.00338,0.00022,0,0.00632,0.02104,0.05138,0.09882,0.16152,0.1875,0.15434,0.13688,0.02198,0.531779756097549,43.60594,FALSE,list(),9,-3
0,0,1505.8050102479,Western,25,26,Western Southwest,0,0,0,1494.23307803004,1526.09973031997,0,0,40.81918,0.06944,0.18628,0.02802,0.53502,DAL,0,0,5.56538,0,0,1525.76452704044,1581.84705575684,1613.64836045827,0,0,0.00142,0.11478,0.1061,0.0857,0.04526,0.00018,0,0.01144,0.04838,0.07156,0.09048,0.10014,0.1038,0.1078,0.11296,0.0086,0.502205121951219,41.18082,FALSE,list(),-2,-22
0,0,1579.05846793521,Eastern,19,30,Eastern Atlantic,0,0,0,1571.43858426472,1557.12297599418,0,0,32.61654,0.22298,0.49956,0.10232,0.95944,BKN,0,0,223.0734,0,0,1545.18259790018,1587.70318262249,1625.7763785868,0,0,0.03868,0.01114,0.00236,0.00052,4e-05,0,0,0.14014,0.20352,0.21636,0.17544,0.11092,0.04474,0.02964,0.0265,0.05292,0.602237317073158,49.38346,FALSE,list(),-21,-14
