c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,23,58,Eastern Central,0,0,0,1609.9881,0,0,23.57492,0.43848,0.70666,0.18186,1,MIL,0,0,312.00864,0,0,1607.88875244996,1670.80272876564,1703.41887409419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09212,0.712500975609752,58.42508,FALSE,-5,-18
0,0,Western,40,40,Western Northwest,0,0,0,1525.02139999997,0,0,40.59354,0.09776,0.21284,0.03744,0.53528,MIN,0,0,-15.57162,0,0,1589.96767602677,1600.51387487573,1607.41783300294,0,0,0,0.14506,0,0,0,0,0,0,0,0,0,0.00278,0.19792,0.33458,0.31966,0.01204,0.504956829268289,41.40646,FALSE,0,-1
0,0,Eastern,38,43,Eastern Southeast,0,0,0,1540.67890000001,0,0,38.17182,0.06582,0.16644,0.0223,0.8541,MIA,0,0,-28.64986,0,0,1550.01255878835,1586.24075153369,1620.97725071476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6504,0.2037,0.1459,0.00796,0.53448999999998,43.82818,FALSE,46,11
0,0,Eastern,46,35,Eastern Southeast,0,0,0,1450.15279999996,0,0,46.23032,0,0,0,0,WSH,0,0,-85.98622,0,0,1453.49944848297,1502.92319517825,1506.18701125782,0,0,0,0,0.92638,0.06584,0.00778,0,0,0,0,0,0,0,0,0,0,0,0.436215609756126,35.76968,FALSE,-12,-21
0,0,Eastern,40,41,Eastern Southeast,0,0,0,1518.91799999997,0,0,40.77034,0.03894,0.12256,0.00936,0.70084,ATL,0,0,21.95852,0,0,1540.08786126255,1545.61374079715,1561.5360475528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3496,0.35124,0.29916,0.00224,0.502800731707315,41.22966,FALSE,28,16
0,0,Eastern,25,56,Eastern Atlantic,0,0,0,1679.72240000004,0,0,25.22966,0.6474,0.85162,0.4767,1,BOS,0,0,537.04148,0,0,1676.79727428099,1685.48067243339,1716.77550507422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32864,0.692321219512204,56.77034,FALSE,5,-3
0,0,Eastern,64,17,Eastern Central,0,0,0,1274.04520000004,0,0,64.8712,0,0,0,0,DET,0,0,-664.21182,0,0,1275.04741582504,1306.50138256981,1301.1685922629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.208887804878056,17.1288,FALSE,-2,-6
0,0,Western,28,52,Western Northwest,0,0,0,1547.26070000007,0,0,28.39812,0.39884,0.58112,0.25314,1,DEN,0,0,285.83924,0,0,1458.62097655383,1628.08453668552,1673.26917057677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12938,0.653681463414662,53.60188,FALSE,-32,-129
0,0,Eastern,34,47,Eastern Atlantic,0,0,0,1604.13019999991,0,0,34.18596,0.1928,0.448,0.05492,1,NY,0,0,254.59394,0,0,1594.57686494234,1604.36077281217,1610.44061196289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02236,0.58309804878046,47.81404,FALSE,1,-6
0,0,Western,43,38,Western Southwest,0,0,0,1479.16809999999,0,0,43.12256,0,0,0,0,DAL,0,0,39.76852,0,0,1533.53242527703,1563.11270295864,1590.96093458219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474115121951237,38.87744,FALSE,-9,-17
0,0,Eastern,36,45,Eastern Atlantic,0,0,0,1537.79879999999,0,0,36.49386,0.04014,0.23678,0.01404,1,BKN,0,0,99.12404,0,0,1539.82000313922,1533.54554077921,1549.94667017458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00374,0.554952926829234,45.50614,FALSE,5,13
0,0,Western,47,33,Western Northwest,0,0,0,1330.63579999994,0,0,48.7024,0,0,0,0,POR,0,0,-287.39842,0,0,1082.84914633489,1472.30729794752,1504.08200587835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.406068292682935,33.2976,FALSE,5,-303
0,0,Western,42,39,Western Northwest,0,0,0,1504.93679999996,0,0,42.56608,0.00256,0.01488,5e-04,0.0775,OKC,0,0,72.23286,0,0,1485.07992134701,1474.90594766165,1473.74392666386,0,0,0,0.71506,0,0,0,0,0,0,0,0,0,0,0,0.0775,0.20744,0,0.480901463414649,39.43392,FALSE,-1,6
0,0,Eastern,41,40,Eastern Atlantic,0,0,0,1558.00739999991,0,0,41.42508,0.06112,0.12624,0.01842,0.32628,TOR,0,0,106.99136,0,0,1585.46403320944,1616.73940051998,1630.43902947942,0,0,0,0.30832,0,0,0,0,0,0,0,0,0,0,0,0.32628,0.3654,0.00722,0.49481609756098,40.57492,FALSE,17,5
0,0,Eastern,42,39,Eastern Central,0,0,0,1538.80379999995,0,0,42.1288,0.00838,0.02648,0.00156,0.11878,CHI,0,0,96.21182,0,0,1535.23461512195,1580.45792810183,1575.35319564687,0,0,0,0.69168,0,0,0,0,0,0,0,0,0,0,0,0.11878,0.18954,0.00044,0.486234146341474,39.8712,FALSE,-10,-4
0,0,Eastern,55,26,Eastern Southeast,0,0,0,1358.7248999999,0,0,55.85506,0,0,0,0,CHA,0,0,-534.52992,0,0,1350.96863798893,1456.74822159391,1492.16728111171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.318840731707338,26.14494,FALSE,-35,-14
0,0,Western,44,36,Western Northwest,0,0,0,1410.74709999995,0,0,45.81094,0,0,0,0,UTA,0,0,-100.13368,0,0,822.750415805406,1422.35901459832,1449.76882362685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.441330000000034,36.18906,FALSE,-22,-576
0,0,Western,38,43,Western Pacific,0,0,0,1585.55939999998,0,0,38.24664,0.29064,0.57334,0.15306,0.96908,GS,0,0,99.43012,0,0,1606.40506239973,1613.96041134593,1658.35541813847,0,0,0,0,0,0,0,0,0,0,0,0,0.56552,0.21344,0.12304,0.06708,0.03092,0.06438,0.53357756097559,43.75336,FALSE,28,21
0,0,Eastern,30,51,Eastern Central,0,0,0,1629.48469999993,0,0,30.14494,0.25008,0.552,0.07526,1,CLE,0,0,463.52992,0,0,1590.51574225538,1621.11596037663,1640.74931001097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0313,0.632378780487835,51.85506,FALSE,25,-14
0,0,Western,60,21,Western Southwest,0,0,0,1314.59379999994,0,0,60.76968,0,0,0,0,HOU,0,0,-657.01378,0,0,1314.71932799046,1314.68138154825,1312.52465778877,0,0,0,0,0,0,0,0.7932,0.2068,0,0,0,0,0,0,0,0,0,0.258906341463408,21.23032,FALSE,31,20
0,0,Western,39,42,Western Pacific,0,0,0,1567.82299999993,0,0,39.14462,0.21188,0.4121,0.09322,0.87724,LAL,0,0,47.33798,0,0,1584.84204009605,1583.85838726347,1626.23820930065,0,0,0,7e-04,0,0,0,0,0,0,0,0,0.00922,0.16044,0.46444,0.24314,0.12206,0.03466,0.522626585365837,42.85538,FALSE,17,7
0,0,Eastern,28,53,Eastern Atlantic,0,0,0,1614.80140000014,0,0,28.50614,0.25684,0.76322,0.14558,1,PHI,0,0,324.87596,0,0,1610.45277447531,1654.53036888939,1687.85590148006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07344,0.652364146341492,53.49386,FALSE,-40,-33
0,0,Western,30,51,Western Southwest,0,0,0,1614.10379999998,0,0,30.43392,0.5,0.65586,0.28646,1,MEM,0,0,339.76714,0,0,1609.68997549573,1653.56859413076,1677.86956735455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13768,0.628854634146343,51.56608,FALSE,9,20
0,0,Western,39,42,Western Southwest,0,0,0,1545.13370000005,0,0,39.56976,0.10024,0.28398,0.03372,0.60566,NO,0,0,158.052,0,0,1567.69764016939,1569.55721517622,1578.746936013,0,0,0,0.13382,0,0,0,0,0,0,0,0,0.07668,0.24138,0.08708,0.20052,0.26052,0.01004,0.517441951219499,42.43024,FALSE,1,35
