c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1594.06923758362,Eastern,17,37,Eastern Central,0,0,0,1592.95378955675,1579.99807517983,0,0,27.94174,0.40934,0.72446,0.18418,0.99962,MIL,0,0,239.02614,0,0,1607.77230818297,1633.55901036254,1661.77826587858,0,0,0.2044,6e-05,0,0,0,0,0,0.48826,0.19422,0.07968,0.02424,0.00742,0.00086,0.00054,0.00032,0.08912,0.659247073170738,54.05826,FALSE,list(),24,15
0,0,1538.21432011379,Western,28,30,Western Northwest,0,0,0,1534.59339772537,1521.21399242674,0,0,38.87604,0.13076,0.2994,0.05422,0.69384,MIN,0,0,56.23618,0,0,1547.10995298354,1614.00469880702,1627.4726619121,0,0,0.00022,0.09264,0.0643,0.0334,0.00846,0,0,0.01348,0.05184,0.08992,0.11722,0.13434,0.15378,0.13304,0.10736,0.02172,0.5259019512195,43.12396,FALSE,list(),24,7
0,0,1574.32031241867,Eastern,25,30,Eastern Southeast,0,0,0,1566.09799919464,1562.4236144592,0,0,36.52076,0.14452,0.38574,0.05914,0.88028,MIA,0,0,70.29954,0,0,1570.95798278378,1591.77609764068,1618.61220871107,0,0,0.00048,0.03896,0.01216,0.00298,0.00024,0,0,0.01156,0.06316,0.1407,0.2275,0.21546,0.13218,0.08924,0.06538,0.02252,0.554624878048759,45.47924,FALSE,list(),-8,-30
0,0,1498.8697871097,Eastern,29,25,Eastern Southeast,0,0,0,1496.95725662737,1481.29209472148,0,0,43.21896,0.01328,0.04204,0.00318,0.24234,WSH,0,0,-23.90594,0,0,1502.2295104066,1518.49878545795,1521.52799975277,0,0,0,0.18238,0.22708,0.17402,0.03646,0.00044,0,8e-05,0.00024,0.00214,0.01108,0.03132,0.08038,0.1171,0.13728,0.00086,0.472939512195133,38.78104,FALSE,list(),-32,-16
0,0,1529.7377909421,Eastern,28,27,Eastern Southeast,0,0,0,1529.66008750658,1523.20512859153,0,0,39.7781,0.06624,0.18002,0.02294,0.62532,ATL,0,0,31.10574,0,0,1554.09091703537,1566.18832544329,1581.25015240405,0,0,0,0.1236,0.07112,0.0261,0.00196,0,0,0.00028,0.00618,0.02686,0.0813,0.13428,0.20152,0.1749,0.1519,0.00746,0.514901219512188,42.2219,FALSE,list(),-4,-5
0,0,1651.49864309403,Eastern,16,39,Eastern Atlantic,0,0,0,1638.72584988864,1635.03402483277,0,0,24.6229,0.63682,0.85866,0.43124,1,BOS,0,0,480.35976,0,0,1667.92763378686,1678.58219749014,1719.48517044661,0,0,0.7445,0,0,0,0,0,0,0.19728,0.04578,0.01082,0.0013,0.00032,0,0,0,0.2574,0.699720731707317,57.3771,FALSE,list(),-14,2
0,0,1333.69621910936,Eastern,42,14,Eastern Central,0,0,0,1338.45967222665,1357.6630317168,0,0,60.65132,0,0,0,0,DET,0,0,-611.02232,0,0,1330.37152878135,1324.45834518027,1328.17310977676,0,0,0,0,0,0.00016,0.00624,0.17638,0.81722,0,0,0,0,0,0,0,0,0,0.26034975609756,21.34868,FALSE,list(),-13,-11
0,0,1598.04787589889,Western,17,38,Western Northwest,0,0,0,1612.84440542537,1589.76211690279,0,0,26.33786,0.4904,0.76922,0.27218,0.99996,DEN,0,0,366.60478,0,0,1595.77438567702,1650.06435249681,1691.39317306781,0,0,0.8861,0,0,0,0,0,0,0.09662,0.01358,0.00292,0.00056,0.00016,2e-05,0,4e-05,0.1481,0.678806585365859,55.66214,FALSE,list(),2,-4
0,0,1547.97467004284,Eastern,26,30,Eastern Atlantic,0,0,0,1537.4900802194,1528.43440023437,0,0,38.95238,0.05164,0.1726,0.01492,0.6782,NY,0,0,104.7684,0,0,1546.30183944097,1558.30979987943,1561.72044913999,0,0,0,0.11108,0.03938,0.01214,0.00088,0,0,0.00082,0.01024,0.03786,0.10356,0.16512,0.19558,0.16502,0.15832,0.00438,0.524970975609744,43.04762,FALSE,list(),10,24
0,0,1536.18730765583,Western,26,30,Western Southwest,0,0,0,1526.33238303159,1541.06388882392,0,0,34.6055,0.45036,0.72162,0.2783,0.97458,DAL,0,0,178.56034,0,0,1609.77314613943,1676.66026921102,1708.92399504127,0,0,0.01852,0.0076,0.00242,8e-04,0.00022,0,0,0.2369,0.2799,0.1906,0.1129,0.06916,0.04118,0.02542,0.01438,0.15682,0.577981707317047,47.3945,FALSE,list(),29,44
