c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1571.22743832328,Eastern,17,34,Eastern Central,0,0,0,1569.28295880312,1568.49051568341,0,0,29.83624,0.34172,0.66044,0.15416,0.99622,MIL,0,0,199.04608,0,0,1592.93958887735,1620.66670437987,1652.0817814543,0,0,0.10622,0.00076,0.00016,0,0,0,0,0.39846,0.22936,0.13248,0.07884,0.03758,0.00876,0.00452,0.00286,0.08216,0.636143414634146,52.16376,FALSE,list(),23,14
0,0,1514.31376728594,Western,26,28,Western Northwest,0,0,0,1510.78613495724,1510.07550078108,0,0,40.56422,0.06618,0.1737,0.02498,0.48072,MIN,0,0,-7.00966,0,0,1540.11627205638,1557.75156276263,1569.95142499581,0,0,0.00036,0.13014,0.12728,0.09956,0.04338,0,0,0.0064,0.0358,0.05478,0.06952,0.08792,0.10828,0.11766,0.11892,0.0082,0.5053143902439,41.43578,FALSE,list(),12,9
0,0,1582.72482215513,Eastern,23,29,Eastern Southeast,0,0,0,1573.63590636628,1566.00670197234,0,0,35.9001,0.16412,0.40704,0.06894,0.8917,MIA,0,0,78.90108,0,0,1601.08740161136,1590.8527272666,1621.60234679275,0,0,0.00232,0.03196,0.0123,0.00416,4e-04,0,0,0.03842,0.08982,0.14834,0.19482,0.21162,0.12566,0.0807,0.05948,0.03204,0.562193902439003,46.0999,FALSE,list(),1,19
0,0,1530.41969282178,Eastern,26,24,Eastern Southeast,0,0,0,1529.07317552307,1496.1905573123,0,0,41.1047,0.02796,0.0937,0.0078,0.44094,WSH,0,0,27.9654,0,0,1518.05316850207,1534.68604315437,1536.1083317156,0,0,0,0.16672,0.12714,0.08588,0.0095,0.00054,0,0.00082,0.005,0.01456,0.03654,0.08394,0.14714,0.15294,0.16928,0.0027,0.498723170731708,40.8953,FALSE,list(),27,13
0,0,1532.32896958953,Eastern,26,26,Eastern Southeast,0,0,0,1533.87411337291,1524.63371692875,0,0,39.7133,0.07468,0.19436,0.02646,0.63874,ATL,0,0,40.49712,0,0,1558.94393464278,1569.55978044437,1587.82521350711,0,0,8e-05,0.11632,0.06634,0.0306,0.0023,2e-05,0,0.00154,0.0103,0.02946,0.06586,0.13016,0.21726,0.18408,0.14568,0.0104,0.515691463414627,42.2867,FALSE,list(),17,9
0,0,1665.54650743146,Eastern,15,37,Eastern Atlantic,0,0,0,1652.96107528704,1640.66206024554,0,0,24.36138,0.62424,0.85434,0.41324,0.99994,BOS,0,0,495.6271,0,0,1665.74243327164,1678.44585570684,1714.41642521161,0,0,0.80846,0,0,0,0,0,0,0.13974,0.03772,0.0102,0.00316,6e-04,6e-05,0,6e-05,0.27102,0.702909999999999,57.63862,FALSE,list(),6,7
0,0,1345.70746106512,Eastern,39,13,Eastern Central,0,0,0,1351.91823222156,1364.59238831422,0,0,60.26456,0,0,0,0,DET,0,0,-579.29076,0,0,1341.3523590751,1334.1588507182,1340.70489332028,0,0,0,0,2e-05,6e-04,0.01796,0.12244,0.85898,0,0,0,0,0,0,0,0,0,0.265066341463413,21.73544,FALSE,list(),10,9
0,0,1594.9566613066,Western,16,35,Western Northwest,0,0,0,1610.84389216237,1586.12699832395,0,0,26.91612,0.51136,0.76794,0.29524,0.99988,DEN,0,0,337.07774,0,0,1599.45938005773,1641.19547943742,1675.01974218982,0,0,0.78636,4e-05,0,0,0,0,0,0.1849,0.0204,0.00532,0.00206,0.00062,0.00016,6e-05,8e-05,0.14904,0.671754634146347,55.08388,FALSE,list(),-2,-9
0,0,1535.03558121154,Eastern,25,27,Eastern Atlantic,0,0,0,1527.64613034327,1524.20728116659,0,0,40.56778,0.03238,0.10946,0.0092,0.50356,NY,0,0,74.84184,0,0,1522.21318940904,1541.23826854678,1543.13850259167,0,0,4e-05,0.16154,0.09922,0.05172,0.00618,2e-04,0,0.00098,0.00532,0.0178,0.04652,0.09572,0.16388,0.1733,0.17758,0.00318,0.505270975609754,41.43222,FALSE,list(),-8,-8
0,0,1508.52276039618,Western,25,27,Western Southwest,0,0,0,1496.84185271154,1527.26853180306,0,0,38.38356,0.16428,0.37158,0.07358,0.7434,DAL,0,0,72.3002,0,0,1565.71029876948,1585.96785236711,1613.66321649861,0,0,0.00334,0.07204,0.0543,0.03344,0.01392,0,0,0.03976,0.1174,0.13368,0.1247,0.11634,0.11048,0.0977,0.0829,0.02752,0.531907804878035,43.61644,FALSE,list(),6,12
