c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,1508.27731968181,Eastern,33,39,Eastern Atlantic,0,0,0,1504.48871031774,1519.07783728038,0,0,37.33338,0.01844,0.11008,0.00304,0.909,BKN,0,0,51.66712,0,0,1516.24737140721,1515.30946319309,1533.62506594222,0,0,0,0.00248,2e-05,0,0,0,0,0,0,0.00072,0.08252,0.5521,0.17998,0.09368,0.0885,0.00096,0.544714878048756,44.66662,FALSE,-26,14
0,0,1405.39314166324,Western,40,32,Western Northwest,0,0,0,1402.11517656561,1420.75148860032,0,0,45.83916,0.00032,0.00106,0,0.00494,POR,0,0,-144.91794,0,0,1442.35243830123,1475.0752478471,1497.37448189283,0,0,0,0.0101,0.0509,0.16886,0.7592,0,0,0,0,0,4e-05,6e-05,0.00092,0.00392,0.006,0,0.440985853658557,36.16084,FALSE,1,-5
0,0,1530.70572037286,Western,36,36,Western Northwest,0,0,0,1531.48956348553,1492.77305714693,0,0,41.3249,0.00916,0.05894,0.00122,0.31798,OKC,0,0,97.23174,0,0,1487.12765101963,1482.59124200985,1479.04586262805,0,0,0,0.21962,0.17752,0.10732,0.01,0,0,0,1e-04,0.02306,0.04692,0.07582,0.07564,0.09644,0.16756,0.00016,0.496037804878051,40.6751,FALSE,1,18
0,0,1531.9971589911,Eastern,38,35,Eastern Atlantic,0,0,0,1528.7117849229,1523.35256259414,0,0,42.08132,0.03482,0.08698,0.01038,0.40758,TOR,0,0,63.82528,0,0,1571.32424256082,1590.3116634594,1596.430846259,0,0,0,0.25274,0.05838,0.01578,0.00052,0,0,0,0,0,0,0.00122,0.1254,0.28096,0.265,0.00388,0.486813170731716,39.91868,FALSE,3,-12
0,0,1530.16889431242,Eastern,38,34,Eastern Central,0,0,0,1519.78243946095,1499.50472060343,0,0,43.10576,0.00866,0.03034,0.00192,0.23288,CHI,0,0,44.07948,0,0,1519.14609751507,1581.95736507856,1578.67613299463,0,0,0,0.35468,0.1533,0.04664,0.0037,0,0,0,0,0,0,0.00048,0.06934,0.16306,0.2088,0.00036,0.474320000000015,38.89424,FALSE,12,-2
0,0,1394.61829138358,Eastern,50,23,Eastern Southeast,0,0,0,1387.38702683805,1410.40712471315,0,0,56.08366,0,0,0,0,CHA,0,0,-495.94818,0,0,1340.89040082821,1426.17756161104,1450.38430073673,0,0,0,0,0,0,2e-05,0.99998,0,0,0,0,0,0,0,0,0,0,0.31605292682927,25.91634,FALSE,-7,-49
0,0,1438.85599140667,Western,37,35,Western Northwest,0,0,0,1454.62394093568,1495.62924388617,0,0,43.40872,0.00154,0.00914,1e-04,0.06502,UTA,0,0,-46.21422,0,0,1419.46319165277,1414.76963972238,1459.00316338188,0,0,0,0.11686,0.21166,0.38746,0.15452,0,0,0,2e-05,0.00142,0.00382,0.00862,0.01808,0.03306,0.06448,2e-05,0.470625365853676,38.59128,FALSE,-6,-19
0,0,1557.33019959432,Western,36,38,Western Pacific,0,0,0,1547.19290632755,1552.45112819967,0,0,39.001,0.28138,0.54814,0.14746,0.8914,GS,0,0,60.84082,0,0,1573.39584634045,1612.23554321946,1655.97312699386,0,0,0,0.03314,0.01474,0.00284,0.00026,0,0,0,0.0103,0.17606,0.27158,0.21086,0.13252,0.09008,0.05762,0.05498,0.524378048780472,42.999,FALSE,-2,5
0,0,1626.40939554286,Eastern,28,46,Eastern Central,0,0,0,1624.54268872865,1590.49226560714,0,0,30.51004,0.19464,0.61324,0.06322,1,CLE,0,0,457.60086,0,0,1608.91230668164,1617.57721337312,1630.56261750218,0,0,0,0,0,0,0,0,0,0.00128,0.04426,0.92636,0.02712,0.00094,4e-05,0,0,0.0277,0.627926341463412,51.48996,FALSE,14,9
0,0,1292.85058544401,Western,55,18,Western Southwest,0,0,0,1287.41001134089,1318.28695168149,0,0,62.0253,0,0,0,0,HOU,0,0,-652.02996,0,0,1300.7965209223,1303.34901786079,1301.2444807334,0,0,0,0,0,0,0,0.39156,0.60844,0,0,0,0,0,0,0,0,0,0.243593902439028,19.9747,FALSE,-11,6
0,0,1533.12639067733,Western,37,36,Western Pacific,0,0,0,1527.01607006965,1506.13980553802,0,0,40.67222,0.10918,0.24362,0.0455,0.5503,LAL,0,0,8.9999,0,0,1545.49200752562,1563.13885254196,1609.75860075687,0,0,0,0.13882,0.0982,0.05012,0.00618,0,0,0,4e-05,0.037,0.0759,0.10828,0.15206,0.17702,0.15638,0.01338,0.503997317073168,41.32778,FALSE,6,11
0,0,1686.2633774542,Eastern,23,49,Eastern Atlantic,0,0,0,1682.9056551093,1631.64676179336,0,0,27.26364,0.50482,0.84702,0.29312,1,PHI,0,0,397.98464,0,0,1657.09020112576,1678.85163050424,1713.48357240017,0,0,0.05116,0,0,0,0,0,0,0.16938,0.74232,0.03694,2e-04,0,0,0,0,0.19364,0.667516585365869,54.73636,FALSE,28,10
0,0,1611.7554627983,Western,27,45,Western Southwest,0,0,0,1603.68278192327,1599.08079579507,0,0,30.77056,0.49542,0.68046,0.27362,1,MEM,0,0,320.2029,0,0,1596.27861910502,1662.33300853241,1684.97914771212,0,0,0.02286,0,0,0,0,0,0,0.85096,0.12594,0.00024,0,0,0,0,0,0.11538,0.624749268292675,51.22944,FALSE,14,0
0,0,1474.07882848903,Western,37,35,Western Southwest,0,0,0,1464.92755730785,1491.70929482023,0,0,42.32176,0.02076,0.06384,0.00594,0.21458,NO,0,0,63.39014,0,0,1477.21580331826,1526.94857268602,1541.82980289,0,0,0,0.15114,0.23808,0.22144,0.06366,0,0,0,4e-05,0.0096,0.02408,0.0373,0.0583,0.08526,0.1111,0.00098,0.483880975609766,39.67824,FALSE,11,-24
0,0,1540.84633456107,Western,35,38,Western Pacific,0,0,0,1530.94156967019,1521.98221864031,0,0,39.36686,0.08536,0.27952,0.0261,0.76216,LAC,0,0,21.59424,0,0,1492.83871328117,1548.06313617536,1571.51516664058,0,0,0,0.0783,0.04118,0.01284,0.00086,0,0,8e-05,0.00196,0.16754,0.19778,0.16748,0.12054,0.10678,0.10466,0.00572,0.519916341463402,42.63314,FALSE,-7,-55
0,0,1556.44750871266,Western,29,43,Western Pacific,0,0,0,1554.22252282004,1524.17609737169,0,0,33.84968,0.06836,0.3279,0.01646,0.99998,SAC,0,0,175.72986,0,0,1528.64418131636,1529.17295123078,1535.46801772191,0,0,0.00238,0,0,0,0,0,0,0.12462,0.81928,0.04572,0.007,9e-04,6e-05,2e-05,2e-05,0.00252,0.587199024390212,48.15032,FALSE,-9,1
0,0,1450.79697455692,Eastern,43,30,Eastern Southeast,0,0,0,1449.41659725186,1428.96457233084,0,0,48.48392,2e-05,4e-05,0,0.00046,ORL,0,0,-226.49044,0,0,1426.69339886349,1446.88883060123,1447.65619188299,0,0,0,0.00238,0.02288,0.0949,0.8787,2e-05,0,0,0,0,0,0,0,0.00046,0.00066,0,0.408732682926841,33.51608,FALSE,15,-1
0,0,1543.50273024979,Western,34,38,Western Pacific,0,0,0,1543.44807133946,1553.6938044112,0,0,38.55284,0.16498,0.43744,0.0679,0.9056,PHX,0,0,128.42712,0,0,1534.35012611749,1592.08421996508,1610.88977373764,0,0,0,0.02926,0.01338,0.00476,0.00026,0,0,0.00032,0.04002,0.44468,0.18582,0.1132,0.06802,0.05354,0.04674,0.01938,0.529843414634128,43.44716,FALSE,-11,-14
0,0,1437.79909237042,Eastern,40,33,Eastern Central,0,0,0,1442.86344063509,1443.53894172017,0,0,45.55516,0.00032,0.00184,2e-05,0.0286,IND,0,0,-201.61362,0,0,1446.38923573741,1458.18079351828,1468.21275488184,0,0,0,0.12416,0.42052,0.34774,0.03122,0,0,0,0,0,0,0,0.00352,0.02508,0.04776,0,0.444449268292705,36.44484,FALSE,31,54
0,0,1301.03391929893,Western,54,19,Western Southwest,0,0,0,1295.05731705062,1341.841027461,0,0,61.05254,0,0,0,0,SA,0,0,-814.72172,0,0,1303.4479001629,1343.74188141609,1337.3486509038,0,0,0,0,0,0,0,0.60844,0.39156,0,0,0,0,0,0,0,0,0,0.25545682926829,20.94746,FALSE,-1,1
