TEAM,unit,wins,make_playoffs,win_finals
mil,mil,46,0.98485,0.1356
min,min,31,0.14068,6e-4
mia,mia,38,0.81327,0.0159
wsh,wsh,26,0.10424,0
atl,atl,39,0.80321,0.00825
bos,bos,45,0.9703,0.1242
det,det,17,0.0018,0
den,den,43,0.8233,0.05235
ny,ny,26,0.09765,0
dal,dal,40,0.68712,0.0246
bkn,bkn,38,0.76436,0.01125
por,por,39,0.59698,0.00555
okc,okc,26,0.04183,1.5e-4
tor,tor,40,0.85377,0.02745
chi,chi,23,0.04125,0
cha,cha,25,0.08205,0
uta,uta,42,0.79856,0.0261
gs,gs,31,0.1374,7.5e-4
cle,cle,26,0.10319,0
hou,hou,44,0.84282,0.0351
lal,lal,49,0.9703,0.19933
phi,phi,47,0.9811,0.11998
mem,mem,32,0.17909,7.5e-4
no,no,39,0.56337,0.00675
lac,lac,47,0.94751,0.16304
sac,sac,32,0.16468,4.5e-4
orl,orl,36,0.64586,0.00135
phx,phx,44,0.85602,0.033
ind,ind,38,0.7531,0.00705
sa,sa,34,0.25034,4.5e-4
