TEAM,unit,wins,make_playoffs,win_finals
mil,mil,50,0.9827,0.20524
min,min,43,0.76492,0.00298
mia,mia,51,0.98488,0.064
wsh,wsh,37,0.0631,6e-5
atl,atl,43,0.56834,0.01018
bos,bos,45,0.75582,0.04956
det,det,20,0,0
den,den,47,0.95888,0.05332
ny,ny,36,0.04812,6e-5
dal,dal,48,0.97916,0.02894
bkn,bkn,48,0.91496,0.07488
por,por,37,0.25654,0.00354
okc,okc,22,0,0
tor,tor,41,0.39212,0.0034
chi,chi,46,0.82692,0.0054
cha,cha,44,0.61162,0.00138
uta,uta,52,0.99748,0.11188
gs,gs,55,0.99946,0.04352
cle,cle,47,0.85456,0.00212
hou,hou,23,2e-5,0
lal,lal,38,0.2839,0.00312
phi,phi,50,0.97964,0.06922
mem,mem,53,0.9987,0.03898
no,no,35,0.1231,6.4e-4
lac,lac,40,0.59002,0.03696
sac,sac,29,0.00242,0
orl,orl,19,0,0
phx,phx,62,1,0.19028
ind,ind,34,0.01722,2.6e-4
sa,sa,33,0.0454,8e-5
