TEAM,unit,wins,make_playoffs,win_finals
mil,mil,59,1,0.23368
min,min,42,0.75054,0.02498
mia,mia,44,0.92058,0.0113
wsh,wsh,37,0.02048,6e-5
atl,atl,41,0.45968,0.00112
bos,bos,57,1,0.16646
det,det,18,0,0
den,den,55,1,0.1191
ny,ny,46,0.9936,0.00754
dal,dal,40,0.39634,0.01012
bkn,bkn,44,0.8864,7.8e-4
por,por,36,0.00214,2e-5
okc,okc,40,0.17834,6e-5
tor,tor,40,0.40618,0.00406
chi,chi,40,0.29798,8e-4
cha,cha,27,0,0
uta,uta,38,0.04462,0
gs,gs,43,0.94176,0.04708
cle,cle,52,1,0.02946
hou,hou,20,0,0
lal,lal,42,0.6501,0.01548
phi,phi,54,1,0.16578
mem,mem,51,1,0.1317
no,no,40,0.28728,0.0014
lac,lac,43,0.86164,0.00762
sac,sac,49,1,0.00218
orl,orl,34,3.2e-4,0
phx,phx,43,0.88724,0.0192
ind,ind,36,0.01478,2e-5
sa,sa,21,0,0
