TEAM,unit,wins,make_playoffs,win_finals
mil,mil,54,0.99934,0.0752
min,min,41,0.39014,0.00424
mia,mia,45,0.84846,0.02326
wsh,wsh,38,0.216,9.2e-4
atl,atl,42,0.64252,0.00782
bos,bos,57,0.99998,0.26136
det,det,22,0,0
den,den,56,1,0.1501
ny,ny,43,0.67976,0.00414
dal,dal,47,0.96026,0.16052
bkn,bkn,46,0.90302,0.0074
por,por,39,0.2512,0.00124
okc,okc,38,0.10014,8e-5
tor,tor,40,0.38978,0.00482
chi,chi,39,0.2633,9e-4
cha,cha,26,0,0
uta,uta,41,0.37898,0.00106
gs,gs,44,0.7886,0.03046
cle,cle,50,0.99288,0.0407
hou,hou,19,0,0
lal,lal,38,0.16848,0.00262
phi,phi,50,0.98822,0.07528
mem,mem,50,0.99136,0.09242
no,no,43,0.70478,0.0081
lac,lac,45,0.8213,0.01802
sac,sac,43,0.5799,0.00158
orl,orl,32,0.0039,2e-5
phx,phx,45,0.86486,0.02752
ind,ind,36,0.07284,2.2e-4
sa,sa,21,0,0
