TEAM,unit,wins,make_playoffs,win_finals
mil,mil,46,0.98695,0.14055
min,min,29,0.07018,0
mia,mia,39,0.86156,0.0186
wsh,wsh,25,0.08369,0
atl,atl,31,0.39522,0.0015
bos,bos,48,0.99325,0.15945
det,det,17,0.00375,0
den,den,43,0.86217,0.06255
ny,ny,27,0.12855,0
dal,dal,44,0.8557,0.04215
bkn,bkn,39,0.8641,0.01515
por,por,41,0.69326,0.0075
okc,okc,29,0.08519,1.5e-4
tor,tor,38,0.8287,0.0231
chi,chi,24,0.04575,0
cha,cha,29,0.21795,4.5e-4
uta,uta,42,0.79585,0.02175
gs,gs,32,0.15045,1.5e-4
cle,cle,26,0.08715,0
hou,hou,42,0.76994,0.0222
lal,lal,49,0.98545,0.20801
phi,phi,46,0.98335,0.129
mem,mem,31,0.12569,4.5e-4
no,no,36,0.39598,0.00345
lac,lac,47,0.9481,0.09854
sac,sac,27,0.03299,0
orl,orl,36,0.69327,9e-4
phx,phx,45,0.88166,0.0351
ind,ind,39,0.82676,0.0078
sa,sa,35,0.34739,0.0015
