c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1669.43319512746,Eastern,18,48,Eastern Central,0,0,0,1667.3470420354,1621.8457907274,0,0,23.55768,0.60278,0.83542,0.35792,1,MIL,0,0,351.424,0,0,1635.29900308044,1681.89881133109,1709.53626197761,0,0,0.76052,0,0,0,0,0,0,0.2087,0.02916,0.00162,0,0,0,0,0,0.22324,0.71271121951219,58.44232,FALSE,list(),8,-22
0,0,1508.01203734651,Western,34,34,Western Northwest,0,0,0,1508.8983052171,1508.29326109318,0,0,40.93506,0.08576,0.21412,0.03164,0.54906,MIN,0,0,-19.60574,0,0,1550.92634682639,1590.97016651928,1602.33741721697,0,0,0,0.14396,0.09246,0.0407,0.01146,0,0,0,0.0033,0.03106,0.08124,0.11408,0.15122,0.16816,0.16236,0.00948,0.500791951219512,41.06494,FALSE,list(),-15,-8
0,0,1537.60295108517,Eastern,32,36,Eastern Southeast,0,0,0,1528.01293959758,1539.71614519421,0,0,38.28812,0.0889,0.23212,0.0312,0.8309,MIA,0,0,-23.96494,0,0,1562.17744812369,1576.84305603087,1609.56006585992,0,0,0,0.03822,0.00536,0.00076,0,0,0,0,0.00016,0.0048,0.0748,0.1778,0.38,0.19334,0.12476,0.0126,0.533071707317054,43.71188,FALSE,list(),9,6
0,0,1497.61702644602,Eastern,36,31,Eastern Southeast,0,0,0,1494.20246913928,1483.75457262581,0,0,43.5338,0.00414,0.01584,0.00084,0.13222,WSH,0,0,-12.48882,0,0,1515.90615138132,1518.21131379382,1523.39648501985,0,0,0,0.25778,0.30176,0.14838,0.01468,0,0,0,0,0,0.00016,0.00186,0.03184,0.09836,0.14518,0.00022,0.469100000000016,38.4662,FALSE,list(),-33,-12
0,0,1529.99018336183,Eastern,33,34,Eastern Southeast,0,0,0,1531.852569753,1524.86390034546,0,0,39.75508,0.0408,0.12066,0.01124,0.65116,ATL,0,0,35.15108,0,0,1556.87370606388,1559.87618553201,1570.28633697054,0,0,0,0.10016,0.0249,0.00532,1e-04,0,0,0,0,0.00066,0.02008,0.07168,0.29726,0.26148,0.21836,0.00364,0.515181951219503,42.24492,FALSE,list(),9,8
0,0,1629.91011575483,Eastern,21,46,Eastern Atlantic,0,0,0,1616.47226710489,1623.43414421816,0,0,25.95766,0.50326,0.7987,0.27216,1,BOS,0,0,442.40572,0,0,1659.22597487543,1659.88939591397,1696.1605238719,0,0,0.21618,0,0,0,0,0,0,0.65218,0.11422,0.01702,4e-04,0,0,0,0,0.1605,0.683443170731715,56.04234,FALSE,list(),-7,-9
0,0,1296.32943895656,Eastern,52,15,Eastern Central,0,0,0,1300.35997744836,1336.66301727251,0,0,63.27534,0,0,0,0,DET,0,0,-625.52734,0,0,1229.99351039517,1302.93686670401,1312.88722293602,0,0,0,0,0,0,0,0.00058,0.99942,0,0,0,0,0,0,0,0,0,0.228349512195129,18.72466,FALSE,list(),-25,-31
0,0,1570.37776003994,Western,21,46,Western Northwest,0,0,0,1586.09733630337,1583.0862833661,0,0,26.57322,0.49638,0.7563,0.29152,1,DEN,0,0,325.534,0,0,1623.81874567858,1641.88290408719,1684.52602927198,0,0,0.97088,0,0,0,0,0,0,0.0267,0.00236,6e-05,0,0,0,0,0,0.14432,0.675936341463426,55.42678,FALSE,list(),-50,-18
0,0,1603.19839870837,Eastern,29,39,Eastern Atlantic,0,0,0,1591.93585136997,1561.55320230033,0,0,34.94392,0.0919,0.34554,0.02842,0.97744,NY,0,0,226.65066,0,0,1574.00617029052,1593.15836115172,1596.48392217572,0,0,0,0.00098,0,0,0,0,0,2e-04,0.00976,0.11204,0.5323,0.24292,0.0529,0.02732,0.02158,0.01062,0.573854634146312,47.05608,FALSE,list(),-19,-31
0,0,1513.61797343883,Western,33,34,Western Southwest,0,0,0,1505.64508629394,1528.84171458334,0,0,39.43756,0.15816,0.36762,0.0704,0.77382,DAL,0,0,85.63132,0,0,1471.10200217778,1602.07767928576,1625.28201019398,0,0,0,0.07454,0.03208,0.01024,0.00196,0,0,0.003,0.01574,0.09172,0.17956,0.177,0.16698,0.13982,0.10736,0.02526,0.519054146341452,42.56244,FALSE,list(),-11,-121
