c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1617.61453721429,Eastern,17,39,Eastern Central,0,0,0,1615.99466462865,1591.8562663772,0,0,26.4718,0.48746,0.7672,0.25714,0.99996,MIL,0,0,275.69642,0,0,1624.70922757806,1664.47852276425,1694.57667909276,0,0,0.30466,0,0,0,0,0,0,0.4982,0.13706,0.04684,0.01072,0.00228,0.00014,6e-05,4e-05,0.14208,0.677173170731714,55.5282,FALSE,list(),45,26
0,0,1528.31857444222,Western,29,30,Western Northwest,0,0,0,1525.31259168861,1517.01916474104,0,0,39.36046,0.11838,0.27872,0.04882,0.68354,MIN,0,0,35.19908,0,0,1554.49379297446,1615.69414148631,1628.22091774981,0,0,0.00026,0.09382,0.0656,0.03424,0.01096,0,0,0.0044,0.03906,0.07984,0.117,0.13864,0.1605,0.14384,0.11184,0.01964,0.519994390243892,42.63954,FALSE,list(),29,18
0,0,1575.13919173023,Eastern,25,31,Eastern Southeast,0,0,0,1566.85837419015,1562.90027802121,0,0,36.84594,0.12292,0.3358,0.04514,0.85246,MIA,0,0,46.59016,0,0,1564.24523449652,1588.83778930446,1612.29875870987,0,0,0.00026,0.04736,0.01312,0.00238,0.00024,0,0,0.00468,0.04262,0.1105,0.20356,0.23642,0.1512,0.10322,0.08444,0.01694,0.550659268292662,45.15406,FALSE,list(),-3,4
0,0,1498.8697871097,Eastern,29,25,Eastern Southeast,0,0,0,1496.95725662737,1481.29209472148,0,0,43.40322,0.01044,0.03792,0.00236,0.22636,WSH,0,0,-29.22408,0,0,1510.47821252514,1520.63802398864,1520.85807682256,0,0,0,0.2056,0.24372,0.13784,0.04392,5e-04,0,0,0.00012,0.00124,0.00784,0.029,0.07608,0.11208,0.14206,0.00052,0.470692439024402,38.59678,FALSE,list(),-17,0
0,0,1537.14040499211,Eastern,28,28,Eastern Southeast,0,0,0,1536.39730661233,1526.95989170541,0,0,39.54948,0.05386,0.16376,0.01664,0.6409,ATL,0,0,32.80234,0,0,1563.0177574781,1565.29346774826,1575.69677647453,0,0,0,0.11996,0.0561,0.0148,0.00154,0,0,2e-04,0.0038,0.02454,0.07504,0.14402,0.2115,0.1818,0.1667,0.0048,0.517689268292674,42.45052,FALSE,list(),-8,-2
0,0,1653.6719527309,Eastern,16,40,Eastern Atlantic,0,0,0,1640.70741910208,1636.24840959534,0,0,24.67354,0.61368,0.84276,0.39178,1,BOS,0,0,473.60736,0,0,1667.0421188638,1674.37210642332,1718.54346954635,0,0,0.65074,0,0,0,0,0,0,0.27078,0.06278,0.01366,0.00182,2e-04,0,2e-05,0,0.2366,0.699103170731708,57.32646,FALSE,list(),12,6
0,0,1338.99834954366,Eastern,42,15,Eastern Central,0,0,0,1343.01988364767,1360.42874664906,0,0,60.14424,0,0,0,0,DET,0,0,-603.44916,0,0,1330.82487614403,1336.94857671114,1338.62452752093,0,0,0,0,0,4e-04,0.00436,0.1851,0.81014,0,0,0,0,0,0,0,0,0,0.266533658536583,21.85576,FALSE,list(),-15,-15
0,0,1584.3606866555,Western,18,38,Western Northwest,0,0,0,1599.23814368305,1582.75252414504,0,0,27.53602,0.44134,0.74182,0.22948,0.99996,DEN,0,0,333.08994,0,0,1579.44415838337,1642.19334075263,1683.31661222324,0,0,0.79354,2e-05,0,0,0,0,0,0.17018,0.028,0.0065,0.00118,0.00038,0.00012,6e-05,2e-05,0.1135,0.664194878048788,54.46398,FALSE,list(),-19,25
0,0,1540.97445812413,Eastern,27,30,Eastern Atlantic,0,0,0,1531.44128763303,1525.44191535925,0,0,38.8744,0.05674,0.17644,0.01686,0.69484,NY,0,0,109.45448,0,0,1535.88220986445,1569.99556918657,1573.04711591396,0,0,0,0.10682,0.03128,0.0069,0.00072,0,0,0.00016,0.00504,0.02796,0.09358,0.17726,0.21382,0.17702,0.15944,0.0049,0.5259219512195,43.1256,FALSE,list(),0,23
0,0,1546.7519284257,Western,26,31,Western Southwest,0,0,0,1538.86075114457,1546.64687342935,0,0,34.43978,0.44142,0.71866,0.26666,0.98294,DAL,0,0,176.38466,0,0,1601.85335575445,1674.01580183201,1706.96532790676,0,0,0.03054,0.00496,0.00124,5e-04,1e-04,0,0,0.21832,0.33246,0.19822,0.1035,0.0549,0.02852,0.01648,0.01026,0.1421,0.580002682926803,47.56022,FALSE,list(),38,160
