c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,22,56,Eastern Central,0,0,0,1625.08229999991,0,0,23.49856,0.53124,0.7785,0.25552,1,MIL,0,0,326.36614,0,0,1639.29143988499,1668.38140334124,1697.72455014017,0,0,0.8352,0,0,0,0,0,0,0.1648,0,0,0,0,0,0,0,0.15398,0.713432195121946,58.50144,FALSE,-22,-5
0,0,Western,40,39,Western Northwest,0,0,0,1514.6603,0,0,41.21612,0.07472,0.17288,0.02848,0.4943,MIN,0,0,-24.72962,0,0,1580.48317879343,1591.34421240259,1599.62539387399,0,0,0,0.19732,0.00756,1e-04,0,0,0,0,0,0,0.00462,0.04058,0.17328,0.27582,0.30072,0.00794,0.497364390243904,40.78388,FALSE,-23,6
0,0,Eastern,37,41,Eastern Southeast,0,0,0,1500.17949999999,0,0,38.80164,0.0522,0.15606,0.0145,0.83774,MIA,0,0,-67.88424,0,0,1550.64163121264,1564.88386042321,1597.73505862898,0,0,0,0.00348,0,0,0,0,0,0,0,0,0,0.01876,0.57554,0.24344,0.15878,0.00552,0.526809268292665,43.19836,FALSE,-7,-4
0,0,Eastern,44,34,Eastern Southeast,0,0,0,1458.53729999997,0,0,45.93782,0,0,0,0,WSH,0,0,-67.60258,0,0,1471.65140298344,1500.09992179956,1503.07127220657,0,0,0,0,0.47848,0.29104,0.23048,0,0,0,0,0,0,0,0,0,0,0,0.439782682926853,36.06218,FALSE,7,0
0,0,Eastern,39,39,Eastern Southeast,0,0,0,1493.54100000011,0,0,41.23826,0.01428,0.05104,0.00282,0.3817,ATL,0,0,-8.35712,0,0,1526.66357265542,1534.69503195405,1547.6334030212,0,0,0,0.32174,0,0,0,0,0,0,0,0,0,0,0.15304,0.22866,0.29656,0.00062,0.497094390243905,40.76174,FALSE,0,-7
0,0,Eastern,24,54,Eastern Atlantic,0,0,0,1674.57019999996,0,0,25.30394,0.57774,0.8406,0.38538,1,BOS,0,0,528.58618,0,0,1681.52729411022,1684.91009133496,1717.15399501871,0,0,0.1648,0,0,0,0,0,0,0.83278,0.00242,0,0,0,0,0,0,0.26448,0.691415365853664,56.69606,FALSE,21,7
0,0,Eastern,62,16,Eastern Central,0,0,0,1271.26860000005,0,0,65.13656,0,0,0,0,DET,0,0,-666.1825,0,0,1276.07388211135,1302.95726268086,1296.41569305725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205651707317081,16.86344,FALSE,-14,35
0,0,Western,26,52,Western Northwest,0,0,0,1581.9500000001,0,0,27.52524,0.47796,0.69832,0.29582,1,DEN,0,0,301.96378,0,0,1588.02102109947,1635.88113156054,1677.03093223148,0,0,0.9987,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0.13922,0.664326341463432,54.47476,FALSE,-26,-47
0,0,Eastern,33,46,Eastern Atlantic,0,0,0,1605.90039999998,0,0,34.11044,0.13692,0.42538,0.04034,1,NY,0,0,255.66134,0,0,1600.30048862164,1603.62475744858,1608.75927329529,0,0,0,0,0,0,0,0,0,0,0,0.00666,0.98778,0.00556,0,0,0,0.0153,0.584019024390215,47.88956,FALSE,30,22
0,0,Western,42,37,Western Southwest,0,0,0,1479.60559999999,0,0,42.82158,0.00718,0.01882,0.00232,0.0632,DAL,0,0,47.38316,0,0,1551.59824994456,1562.92888218816,1587.91060649289,0,0,0,0.21686,0.58114,0.04002,2e-05,0,0,0,0,0,0,0,0.00036,0.06284,0.09876,0.00048,0.477785609756113,39.17842,FALSE,11,5
