TEAM,unit,wins,make_playoffs,win_finals
mil,mil,45,0.9898,0.10695
min,min,24,0.01215,0
mia,mia,34,0.64423,0.00855
wsh,wsh,24,0.05505,1.5e-4
atl,atl,36,0.75312,0.0057
bos,bos,43,0.9775,0.09225
det,det,20,0.00584,0
den,den,46,0.979,0.07515
ny,ny,30,0.26475,0
dal,dal,39,0.75115,0.012
bkn,bkn,44,0.99085,0.08398
por,por,37,0.51629,0.0024
okc,okc,29,0.08265,0
tor,tor,37,0.78056,0.00585
chi,chi,26,0.08218,0
cha,cha,30,0.23204,1.5e-4
uta,uta,49,0.9928,0.08955
gs,gs,32,0.19709,1.5e-4
cle,cle,27,0.0918,1.5e-4
hou,hou,34,0.30704,3e-4
lal,lal,51,0.9976,0.23008
phi,phi,47,0.99565,0.07185
mem,mem,35,0.38247,1.5e-4
no,no,33,0.27433,3e-4
lac,lac,51,0.9979,0.19799
sac,sac,28,0.0495,0
orl,orl,31,0.33147,0
phx,phx,42,0.84865,0.01155
ind,ind,37,0.80516,0.0039
sa,sa,38,0.61138,9e-4
