TEAM,unit,wins,make_playoffs,win_finals
mil,mil,57,1,0.18096
min,min,41,0.47164,0.0094
mia,mia,44,0.80162,0.01636
wsh,wsh,39,0.2138,6e-4
atl,atl,42,0.62806,0.0054
bos,bos,57,1,0.1752
det,det,21,0,0
den,den,57,1,0.2123
ny,ny,47,0.95178,0.01058
dal,dal,44,0.88752,0.048280000000000003
bkn,bkn,45,0.8219,0.00202
por,por,38,0.14426,4.2e-4
okc,okc,37,0.05166,0
tor,tor,41,0.41888,0.00716
chi,chi,38,0.1471,4.6e-4
cha,cha,28,0,0
uta,uta,40,0.25528,6e-5
gs,gs,43,0.767,0.06172
cle,cle,50,0.99724,0.03826
hou,hou,18,0,0
lal,lal,41,0.49796,0.01698
phi,phi,51,0.99662,0.07278
mem,mem,51,0.99878,0.10356
no,no,40,0.36884,0.00136
lac,lac,43,0.78024,0.01024
sac,sac,45,0.87918,0.00208
orl,orl,34,0.00518,0
phx,phx,45,0.89764,0.02382
ind,ind,35,0.01782,0
sa,sa,19,0,0
