c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1669.43319512746,Eastern,18,48,Eastern Central,0,0,0,1667.3470420354,1621.8457907274,0,0,23.51738,0.5946,0.83308,0.35652,1,MIL,0,0,352.27276,0,0,1661.20061906269,1681.89881133109,1709.53626197761,0,0,0.76452,0,0,0,0,0,0,0.2051,0.02784,0.00254,0,0,0,0,0,0.22162,0.713202682926824,58.48262,FALSE,list(),8,21
0,0,1513.77254922977,Western,33,34,Western Northwest,0,0,0,1514.32646057671,1510.93191072688,0,0,40.1779,0.10326,0.2707,0.03908,0.66108,MIN,0,0,-10.7224,0,0,1555.04858351872,1593.13795604557,1604.56920870173,0,0,0,0.11036,0.05928,0.0233,0.00544,0,0,0.00024,0.00814,0.05932,0.12832,0.15302,0.15834,0.1537,0.14054,0.01222,0.510025609756091,41.8221,FALSE,list(),3,1
0,0,1530.93494671545,Eastern,32,35,Eastern Southeast,0,0,0,1521.84869625288,1537.15786435278,0,0,38.80046,0.08172,0.21862,0.02718,0.78662,MIA,0,0,-28.59124,0,0,1550.0066574175,1574.56247581018,1607.36815546919,0,0,0,0.06148,0.01478,0.002,0,0,0,0,0.00014,0.00346,0.06988,0.18754,0.33414,0.19146,0.13512,0.01008,0.52682365853657,43.19954,FALSE,list(),-3,21
0,0,1507.9421720244,Eastern,35,31,Eastern Southeast,0,0,0,1505.38461629798,1489.08887030503,0,0,42.8957,0.00828,0.02712,0.00174,0.20544,WSH,0,0,-1.10304,0,0,1522.89546409904,1523.20914348409,1528.49739853822,0,0,0,0.25884,0.25042,0.1055,0.0091,0,0,0,0,0,0.00084,0.0075,0.06886,0.12824,0.1707,0.00048,0.476881707317086,39.1043,FALSE,list(),-22,-9
0,0,1519.66503778349,Eastern,33,33,Eastern Southeast,0,0,0,1520.67042259414,1519.52960266629,0,0,40.39736,0.03384,0.10488,0.00872,0.55544,ATL,0,0,23.82584,0,0,1556.78137845174,1555.43053982586,1565.64496749143,0,0,0,0.1541,0.06284,0.01442,0.00018,0,0,0,0,0.00026,0.01608,0.07268,0.23782,0.2286,0.21302,0.00262,0.507349268292678,41.60264,FALSE,list(),4,10
0,0,1629.91011575483,Eastern,21,46,Eastern Atlantic,0,0,0,1616.47226710489,1623.43414421816,0,0,25.9621,0.50162,0.80102,0.27114,1,BOS,0,0,442.66662,0,0,1652.67620231872,1659.88939591397,1696.1605238719,0,0,0.21484,0,0,0,0,0,0,0.6471,0.11374,0.02382,5e-04,0,0,0,0,0.15776,0.683389024390252,56.0379,FALSE,list(),-28,-24
0,0,1296.32943895656,Eastern,52,15,Eastern Central,0,0,0,1300.35997744836,1336.66301727251,0,0,63.19182,0,0,0,0,DET,0,0,-623.56682,0,0,1306.01543623579,1302.93686670401,1312.88722293602,0,0,0,0,0,0,0,0.00062,0.99938,0,0,0,0,0,0,0,0,0,0.229368048780495,18.80818,FALSE,list(),-25,-15
0,0,1587.99904586968,Western,20,46,Western Northwest,0,0,0,1603.72356084369,1590.37842369834,0,0,25.59678,0.51872,0.77316,0.31544,1,DEN,0,0,348.92598,0,0,1641.41816596995,1650.55579475502,1692.89861563414,0,0,0.98786,0,0,0,0,0,0,0.0116,0.00054,0,0,0,0,0,0,0.1639,0.68784414634147,56.40322,FALSE,list(),-24,3
0,0,1603.19839870837,Eastern,29,39,Eastern Atlantic,0,0,0,1591.93585136997,1561.55320230033,0,0,34.90648,0.09088,0.34568,0.02946,0.98378,NY,0,0,227.5477,0,0,1595.90836612824,1593.15836115172,1596.48392217572,0,0,0,0.00106,2e-05,0,0,0,0,0.00016,0.00994,0.10356,0.61582,0.19742,0.03772,0.01916,0.01514,0.01038,0.574311219512166,47.09352,FALSE,list(),-14,-10
0,0,1513.61797343883,Western,33,34,Western Southwest,0,0,0,1505.64508629394,1528.84171458334,0,0,39.3382,0.15796,0.36866,0.06752,0.78032,DAL,0,0,89.21626,0,0,1579.30760362307,1602.07767928576,1625.28201019398,0,0,0,0.07094,0.02944,0.0089,0.00166,0,0,0.00386,0.01762,0.0958,0.17824,0.17974,0.1661,0.13896,0.10874,0.02438,0.520265853658524,42.6618,FALSE,list(),-11,-15
