c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1631.67127070915,Eastern,17,41,Eastern Central,0,0,0,1631.61870444379,1600.48394823102,0,0,25.28622,0.524,0.79436,0.28006,0.99998,MIL,0,0,299.66962,0,0,1627.3201294507,1667.52301654599,1700.3378196104,0,0,0.42558,0,0,0,0,0,0,0.44262,0.09782,0.03056,0.00304,0.00034,2e-05,0,2e-05,0.16784,0.691631463414637,56.71378,FALSE,list(),10,-3
0,0,1523.13987363743,Western,30,31,Western Northwest,0,0,0,1520.19364490641,1514.399793055,0,0,39.8716,0.1159,0.27082,0.04806,0.64532,MIN,0,0,15.46862,0,0,1539.82582298824,1608.61369465936,1621.21474878181,0,0,2e-05,0.10438,0.07486,0.0403,0.01268,0,0,0.00314,0.03978,0.07342,0.09696,0.11974,0.1579,0.15436,0.12246,0.0169,0.513760975609749,42.1284,FALSE,list(),-13,-18
0,0,1564.50613566739,Eastern,27,32,Eastern Southeast,0,0,0,1556.72878138721,1557.45883790812,0,0,37.19226,0.13004,0.33894,0.05236,0.8549,MIA,0,0,40.07558,0,0,1572.60619795286,1594.31518091168,1628.90727826794,0,0,4e-05,0.0471,0.00902,0.00122,1e-04,0,0,0.00064,0.02044,0.07166,0.209,0.24224,0.18928,0.1216,0.08766,0.0229,0.546435853658516,44.80774,FALSE,list(),-8,39
0,0,1533.13575079665,Eastern,30,28,Eastern Southeast,0,0,0,1534.19406745032,1501.31394689287,0,0,41.62172,0.01884,0.0629,0.0047,0.37254,WSH,0,0,32.089,0,0,1532.4610340936,1538.95306097373,1542.38490432873,0,0,0,0.25068,0.12674,0.04042,0.00932,2e-05,0,0,2e-04,0.00258,0.02078,0.05318,0.13042,0.16538,0.20028,0.00132,0.492418048780492,40.37828,FALSE,list(),13,17
0,0,1508.9457940068,Eastern,30,29,Eastern Southeast,0,0,0,1507.23067264762,1513.5337679033,0,0,40.8148,0.0366,0.10802,0.01128,0.48758,ATL,0,0,0.15922,0,0,1541.55206306501,1558.52612765328,1574.34808469852,0,0,0,0.19978,0.08552,0.02184,0.00366,0,0,2e-05,0.00042,0.00568,0.0376,0.07346,0.17496,0.19544,0.20162,0.00394,0.502258536585365,41.1852,FALSE,list(),-22,-25
0,0,1655.67192226842,Eastern,17,42,Eastern Atlantic,0,0,0,1642.35195312558,1637.09454769633,0,0,24.70832,0.5976,0.83714,0.37214,1,BOS,0,0,478.1361,0,0,1659.00931413743,1674.32542747106,1720.12304800875,0,0,0.53074,0,0,0,0,0,0,0.37428,0.0749,0.01938,6e-04,8e-05,2e-05,0,0,0.2373,0.698679024390245,57.29168,FALSE,list(),2,0
0,0,1334.71811822068,Eastern,44,15,Eastern Central,0,0,0,1339.75233961735,1358.60715948078,0,0,60.44452,0,0,0,0,DET,0,0,-599.89786,0,0,1325.21459604554,1322.62809386945,1322.28134233835,0,0,0,0,0,1e-04,0.00208,0.1399,0.85792,0,0,0,0,0,0,0,0,0,0.262871707317071,21.55548,FALSE,list(),-2,-2
0,0,1602.97331423492,Western,18,41,Western Northwest,0,0,0,1619.38779822151,1594.36606177229,0,0,26.03496,0.49966,0.76866,0.29664,1,DEN,0,0,361.55662,0,0,1613.88430208376,1651.62190948621,1691.42585200476,0,0,0.90904,0,0,0,0,0,0,0.08824,0.00244,0.00022,4e-05,2e-05,0,0,0,0.14768,0.682500487804885,55.96504,FALSE,list(),4,24
0,0,1577.34676784686,Eastern,27,33,Eastern Atlantic,0,0,0,1568.30263241251,1544.80757133376,0,0,37.33444,0.06396,0.2276,0.01924,0.83534,NY,0,0,156.82372,0,0,1575.21220145691,1578.99497561893,1583.21868530698,0,0,0,0.0466,0.00456,5e-04,8e-05,0,0,1e-04,0.00838,0.04562,0.20688,0.24986,0.18956,0.13494,0.11292,0.00704,0.544701951219492,44.66556,FALSE,list(),22,29
0,0,1528.58613086585,Western,29,31,Western Southwest,0,0,0,1521.3502781651,1536.98539506932,0,0,36.75234,0.282,0.56116,0.1437,0.9335,DAL,0,0,132.27848,0,0,1589.64239391341,1637.51831409047,1662.51867615338,0,0,7e-04,0.01966,0.00802,0.00282,0.00068,0,0,0.08326,0.20878,0.22976,0.16512,0.11698,0.07782,0.05108,0.03532,0.0619,0.551800731707293,45.24766,FALSE,list(),-4,-17
