c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1631.67127070915,Eastern,17,41,Eastern Central,0,0,0,1631.61870444379,1600.48394823102,0,0,25.2456,0.5254,0.79068,0.27772,1,MIL,0,0,301.58472,0,0,1628.76509487665,1669.51487287974,1700.24279850448,0,0,0.43488,0,0,0,0,0,0,0.43622,0.0966,0.0292,0.00284,0.00026,0,0,0,0.16842,0.692126829268296,56.7544,FALSE,list(),10,9
0,0,1523.13987363743,Western,30,31,Western Northwest,0,0,0,1520.19364490641,1514.399793055,0,0,39.76426,0.1265,0.2861,0.05488,0.654,MIN,0,0,18.78024,0,0,1547.44616018338,1612.08080086299,1624.60442083143,0,0,0,0.10076,0.07448,0.04152,0.01344,0,0,0.0037,0.04514,0.0786,0.1027,0.12312,0.15468,0.14606,0.1158,0.0205,0.515069999999992,42.23574,FALSE,list(),-13,28
0,0,1564.50613566739,Eastern,27,32,Eastern Southeast,0,0,0,1556.72878138721,1557.45883790812,0,0,37.30386,0.12784,0.33418,0.04912,0.84904,MIA,0,0,36.4384,0,0,1573.13429822086,1593.64763922338,1628.41148565279,0,0,4e-05,0.04932,0.01024,0.0015,1e-04,0,0,7e-04,0.0184,0.07,0.20136,0.24158,0.19104,0.12592,0.0898,0.02208,0.54507487804876,44.69614,FALSE,list(),0,5
0,0,1533.13575079665,Eastern,30,28,Eastern Southeast,0,0,0,1534.19406745032,1501.31394689287,0,0,41.66964,0.01776,0.0619,0.00422,0.3708,WSH,0,0,30.77546,0,0,1528.9341481762,1536.51133824389,1539.56843381065,0,0,0,0.25238,0.12556,0.04208,0.00952,0,0,0,0.00018,0.0025,0.02106,0.05452,0.13026,0.16228,0.19966,0.00098,0.491833658536589,40.33036,FALSE,list(),13,4
0,0,1508.9457940068,Eastern,30,29,Eastern Southeast,0,0,0,1507.23067264762,1513.5337679033,0,0,40.77706,0.03732,0.11086,0.011,0.49914,ATL,0,0,0.99058,0,0,1544.48768030823,1558.29374676633,1575.26654047463,0,0,0,0.1937,0.07948,0.02038,0.0027,0,0,0,0.00048,0.00562,0.0387,0.07602,0.17994,0.19838,0.2046,0.00374,0.502718780487803,41.22294,FALSE,list(),0,0
0,0,1655.67192226842,Eastern,17,42,Eastern Atlantic,0,0,0,1642.35195312558,1637.09454769633,0,0,24.77286,0.6114,0.84236,0.38714,1,BOS,0,0,475.5817,0,0,1662.23722855532,1676.81918223954,1723.21282607319,0,0,0.52212,0,0,0,0,0,0,0.38014,0.07548,0.02068,0.0014,0.00012,2e-05,4e-05,0,0.25082,0.697891951219514,57.22714,FALSE,list(),0,4
0,0,1334.71811822068,Eastern,44,15,Eastern Central,0,0,0,1339.75233961735,1358.60715948078,0,0,60.47798,0,0,0,0,DET,0,0,-600.49558,0,0,1320.47646543951,1326.06040141578,1327.70790554027,0,0,0,0,0,0.00016,0.00244,0.12394,0.87346,0,0,0,0,0,0,0,0,0,0.262463658536583,21.52202,FALSE,list(),0,-5
0,0,1602.97331423492,Western,18,41,Western Northwest,0,0,0,1619.38779822151,1594.36606177229,0,0,26.1315,0.49848,0.76456,0.29582,1,DEN,0,0,358.6084,0,0,1596.43302948298,1649.84077613861,1690.31408978873,0,0,0.90558,0,0,0,0,0,0,0.09124,0.00296,0.00018,4e-05,0,0,0,0,0.14452,0.681323170731714,55.8685,FALSE,list(),0,-16
0,0,1577.34676784686,Eastern,27,33,Eastern Atlantic,0,0,0,1568.30263241251,1544.80757133376,0,0,37.3362,0.06494,0.23154,0.01882,0.8352,NY,0,0,156.41458,0,0,1573.94801229739,1577.80697584497,1582.56555788869,0,0,2e-05,0.04664,0.0043,0.00044,1e-04,0,0,0.00036,0.00858,0.0471,0.20862,0.24926,0.18908,0.13218,0.11332,0.00654,0.544680487804858,44.6638,FALSE,list(),0,1
0,0,1528.58613086585,Western,29,31,Western Southwest,0,0,0,1521.3502781651,1536.98539506932,0,0,36.78162,0.2844,0.56268,0.14844,0.92858,DAL,0,0,131.8747,0,0,1593.96601478355,1636.54123652669,1662.29616659514,0,0,7e-04,0.02104,0.00918,0.00344,0.00084,0,0,0.08376,0.21416,0.2263,0.16326,0.11372,0.07532,0.05136,0.03692,0.06196,0.551443658536562,45.21838,FALSE,list(),0,-2
0,0,1548.69071327465,Eastern,24,34,Eastern Atlantic,0,0,0,1540.05289739275,1541.69860738738,0,0,36.2067,0.04438,0.21778,0.01214,0.90406,BKN,0,0,94.30804,0,0,1527.88720452196,1531.85042727029,1556.61397072058,0,0,2e-04,0.01904,0.0018,0.00022,2e-05,0,0,0.00196,0.0271,0.1027,0.31968,0.26902,0.10824,0.07516,0.07486,0.00378,0.558454878048757,45.7933,FALSE,list(),0,6
0,0,1439.76819998116,Western,30,28,Western Northwest,0,0,0,1435.68395071238,1439.39750309692,0,0,43.75,0.00864,0.03174,0.0022,0.1533,POR,0,0,-60.4289,0,0,1426.55243778324,1497.65610261643,1509.35058702192,0,0,0,0.10828,0.16028,0.22722,0.27074,0,0,0.00018,0.00266,0.00686,0.01478,0.0264,0.0405,0.06192,0.08018,0.00048,0.46646341463416,38.25,FALSE,list(),0,-36
0,0,1517.28220033545,Western,29,28,Western Northwest,0,0,0,1525.22484212825,1477.96481188293,0,0,44.32318,0.00162,0.0114,0.00022,0.0933,OKC,0,0,9.33774,0,0,1475.70335035734,1443.25382519976,1442.96568583513,0,0,0,0.10654,0.15628,0.23098,0.34668,0,0,8e-05,0.00174,0.00476,0.00978,0.01624,0.02398,0.03672,0.06622,4e-05,0.459473414634162,37.67682,FALSE,list(),0,22
0,0,1525.73917105598,Eastern,31,28,Eastern Atlantic,0,0,0,1521.53277636475,1522.04618868754,0,0,41.56992,0.05814,0.12502,0.02138,0.44858,TOR,0,0,80.26508,0,0,1574.96905055148,1605.04266611023,1609.00528867852,0,0,0,0.20712,0.1063,0.03364,0.00546,4e-05,0,0,1e-04,0.00122,0.0128,0.04232,0.1662,0.22594,0.19886,0.00912,0.493049756097564,40.43008,FALSE,list(),0,-6
0,0,1469.003293858,Eastern,33,26,Eastern Central,0,0,0,1466.32640550472,1473.40742900593,0,0,45.43624,0.00246,0.00946,0.00048,0.07766,CHI,0,0,-44.86022,0,0,1481.9342030351,1560.67643939834,1554.74974244491,0,0,0,0.15212,0.33506,0.2349,0.11688,0.0015,0,0,0,0,3e-04,0.00248,0.0191,0.05578,0.08188,0.00018,0.44589951219514,36.56376,FALSE,list(),-10,-12
0,0,1393.70860232972,Eastern,43,17,Eastern Southeast,0,0,0,1388.97443223662,1417.75615719799,0,0,55.69374,2e-05,2e-05,0,2e-05,CHA,0,0,-435.09932,0,0,1433.43266414138,1451.95143193246,1474.21547014671,0,0,0,0,0.00026,0.00404,0.04238,0.82766,0.12564,0,0,0,0,0,0,2e-05,0,0,0.320808048780488,26.30626,FALSE,list(),0,0
0,0,1459.72261763961,Western,31,29,Western Northwest,0,0,0,1475.03007775444,1512.74682652547,0,0,42.87168,0.00416,0.02512,0.00086,0.181,UTA,0,0,-4.7254,0,0,1445.09729279081,1471.09857724552,1474.90161834904,0,0,0,0.16956,0.1797,0.18438,0.17476,0,0,0.00012,0.0029,0.00912,0.01926,0.03238,0.0486,0.06862,0.1106,0.00018,0.477174634146353,39.12832,FALSE,list(),0,-13
0,0,1562.52630212344,Western,29,29,Western Pacific,0,0,0,1544.49682535819,1553.03263159592,0,0,39.43558,0.20372,0.37634,0.1067,0.70076,GS,0,0,54.57472,0,0,1492.4979809629,1614.31162686487,1658.93267577945,0,0,0,0.07862,0.06782,0.04104,0.01806,0,0,0.0128,0.06324,0.09254,0.10958,0.12528,0.15904,0.13828,0.0937,0.0462,0.519078292682917,42.56442,FALSE,list(),0,-42
0,0,1621.55125062817,Eastern,23,38,Eastern Central,0,0,0,1620.37772708752,1582.05703784891,0,0,30.8921,0.21902,0.60738,0.08308,0.9976,CLE,0,0,424.31272,0,0,1625.1742079342,1624.83114666706,1640.58768942571,0,0,0.01516,0.00016,0,0,0,0,0,0.08446,0.38306,0.3656,0.10434,0.03486,0.00648,0.00364,0.00224,0.03872,0.623267073170725,51.1079,FALSE,list(),0,6
0,0,1277.81100300457,Western,45,13,Western Southwest,0,0,0,1281.00414639109,1318.90646042253,0,0,63.6645,0,0,0,0,HOU,0,0,-701.06526,0,0,1290.13940051858,1296.38076143534,1293.73211783357,0,0,0,0,0,0,0,0.26222,0.73778,0,0,0,0,0,0,0,0,0,0.223603658536591,18.3355,FALSE,list(),0,-5
0,0,1487.22917561086,Western,32,27,Western Pacific,0,0,0,1485.84442442646,1481.59784617058,0,0,42.00252,0.08394,0.15846,0.04096,0.34264,LAL,0,0,-23.39956,0,0,1532.68127594826,1573.61212601783,1634.25803845188,0,0,0,0.1065,0.16598,0.15748,0.12482,0,0,0.00074,0.00858,0.01708,0.03014,0.0493,0.09848,0.13832,0.10258,0.01688,0.487774146341469,39.99748,FALSE,list(),0,0
0,0,1607.52892034535,Eastern,19,38,Eastern Atlantic,0,0,0,1600.81734643977,1583.57259153116,0,0,30.65132,0.29086,0.66698,0.13488,0.9976,PHI,0,0,246.63626,0,0,1624.13899960498,1625.37827304435,1663.78187993541,0,0,0.02758,3e-04,0,0,0,0,0,0.09616,0.39002,0.35538,0.08888,0.02938,0.0066,0.0036,0.0021,0.07204,0.626203414634142,51.34868,FALSE,list(),0,0
0,0,1594.34877650439,Western,22,35,Western Southwest,0,0,0,1584.59886687624,1588.52393449964,0,0,31.44832,0.39712,0.68704,0.20578,0.99686,MEM,0,0,319.24776,0,0,1627.56354742526,1643.51489371562,1670.77492176801,0,0,0.09254,0.00082,1e-04,8e-05,2e-05,0,0,0.6893,0.12788,0.04494,0.02306,0.01192,0.00458,0.00264,0.00212,0.08808,0.616483902439015,50.55168,FALSE,list(),0,11
0,0,1511.83561084224,Western,29,30,Western Southwest,0,0,0,1497.03732413333,1514.33551679767,0,0,39.80636,0.05018,0.1733,0.01448,0.59158,NO,0,0,103.25662,0,0,1508.19942827864,1542.27110481543,1557.85795932046,0,0,4e-05,0.1146,0.08336,0.05476,0.02464,0,0,0.007,0.04632,0.0796,0.1044,0.1206,0.11562,0.118,0.13106,0.0033,0.514556585365846,42.19364,FALSE,list(),0,-21
