TEAM,unit,wins,make_playoffs,win_finals
mil,mil,45,0.99685,0.14279
min,min,23,0.003,0
mia,mia,35,0.71278,0.0063
wsh,wsh,25,0.0264,0
atl,atl,32,0.49933,0.0021
bos,bos,41,0.9712,0.04949
det,det,21,0.0069,0
den,den,44,0.97421,0.06945
ny,ny,32,0.39837,0
dal,dal,35,0.43377,0.0021
bkn,bkn,46,0.9991,0.11084
por,por,41,0.84581,0.00405
okc,okc,26,0.01575,0
tor,tor,42,0.98216,0.0255
chi,chi,28,0.13154,0
cha,cha,30,0.24013,0
uta,uta,54,1,0.16545
gs,gs,34,0.28676,1.5e-4
cle,cle,21,0.0039,0
hou,hou,33,0.24404,0
lal,lal,49,0.99775,0.11909
phi,phi,45,0.99595,0.04665
mem,mem,35,0.20023,0
no,no,33,0.29249000000000003,4.5e-4
lac,lac,50,0.99955,0.22934
sac,sac,27,0.01875,0
orl,orl,31,0.27434,0
phx,phx,46,0.98006,0.02535
ind,ind,36,0.76105,6e-4
sa,sa,40,0.70783,3e-4
