c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,24,58,Eastern Central,0,0,0,1598.30889999997,0,0,24,0.56015,0.76121,0.29133,1,MIL,0,0,298,0,0,1703.21781482717,1677.41260054877,1703.21781482717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19207,0.707317073170696,58,FALSE,-12,95
0,0,Western,40,42,Western Northwest,0,0,0,1547.77489999997,0,0,40,0.13536,0.26213,0.05345,1,MIN,1,1,16,0,0,1620.49645829742,1612.2350870037,1613.58466771876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01484,0.512195121951209,42,FALSE,23,30
0,0,Eastern,38,44,Eastern Southeast,0,0,0,1537.51130000001,0,0,38,0.11328,0.23879,0.03141,1,MIA,1,1,-26,0,0,1619.18956259147,1589.65690764058,1620.87054296339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01436,0.536585365853631,44,FALSE,-3,68
0,0,Eastern,47,35,Eastern Southeast,0,0,0,1436.36330000004,0,0,47,0,0,0,0,WSH,0,0,-99,0,0,1508.96723832171,1506.28592475333,1508.96723832171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,-14,55
0,0,Eastern,41,41,Eastern Southeast,0,0,0,1533.24880000013,0,0,41,0.02718,0.12739,0.00682,1,ATL,0,1,35,0,0,1568.84052062593,1551.77161479912,1566.60725301892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00206,0.5,41,FALSE,14,30
0,0,Eastern,25,57,Eastern Atlantic,0,0,0,1682.05419999986,0,0,25,0.53674,0.87261,0.33172,1,BOS,0,0,535,0,0,1720.79506486027,1690.20349526588,1717.11077501011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23019,0.695121951219429,57,FALSE,2,43
0,0,Eastern,65,17,Eastern Central,0,0,0,1271.08690000022,0,0,65,0,0,0,0,DET,0,0,-674,0,0,1287.12956789876,1298.6091844263,1300.06173100903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207317073170754,17,TRUE,-3,14
0,0,Western,29,53,Western Northwest,0,0,0,1548.90850000009,0,0,29,0.51663,0.73787,0.31303,1,DEN,0,0,273,0,0,1679.40597111293,1638.06269150718,1679.40597111293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13266,0.646341463414583,53,FALSE,2,221
0,0,Eastern,35,47,Eastern Atlantic,0,0,0,1587.77819999996,0,0,35,0.10795,0.37426,0.0271,1,NY,0,0,240,0,0,1603.01784327513,1603.65471677872,1604.4696014982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01105,0.573170731707274,47,FALSE,-16,7
0,0,Western,44,38,Western Southwest,0,0,0,1442.2972999999,0,0,44,0,0,0,0,DAL,0,0,6,0,0,1586.73959689342,1560.57526483759,1586.73959689342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634146367,38,TRUE,-37,50
0,0,Eastern,37,45,Eastern Atlantic,0,0,0,1514.62920000016,0,0,37,0.01738,0.11284,0.00381,1,BKN,0,0,70,0,0,1541.6619345799,1521.24619354231,1541.6619345799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00107,0.548780487804841,45,FALSE,-23,4
0,0,Western,49,33,Western Northwest,0,0,0,1310.23460000007,0,0,49,0,0,0,0,POR,0,0,-329,0,0,1516.68771974443,1493.40280891519,1516.68771974443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.402439024390292,33,TRUE,-20,433
0,0,Western,42,40,Western Northwest,0,0,0,1516.83000000006,0,0,42,0,0,0,0,OKC,1,1,69,0,0,1474.21956384852,1476.51019912032,1475.51799548156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.487804878048791,40,TRUE,12,-8
