c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,22,58,Eastern Central,0,0,0,1639.19759999995,0,0,22.835,0.52592,0.7731,0.24784,1,MIL,0,0,341.706,0,0,1643.64847972422,1678.5447776681,1707.22757004228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15312,0.721524390243891,59.165,FALSE,-17,-5
0,0,Western,40,40,Western Northwest,0,0,0,1525.02139999997,0,0,40.6677,0.10676,0.23016,0.04188,0.56362,MIN,0,0,-18.35358,0,0,1583.12203814798,1599.06005396099,1605.62293865096,0,0,0,0.15284,0,0,0,0,0,0,0,0,0.00286,0.03422,0.23338,0.29316,0.28354,0.0115,0.504052439024387,41.3323,FALSE,-17,-11
0,0,Eastern,37,42,Eastern Southeast,0,0,0,1507.34489999993,0,0,38.52346,0.05154,0.15166,0.01488,0.8508,MIA,0,0,-61.60178,0,0,1541.70201689414,1570.02559423269,1600.34582238001,0,0,0,0.00098,0,0,0,0,0,0,0,0,0,0.01316,0.62414,0.2135,0.14822,0.00584,0.530201707317054,43.47654,FALSE,13,-8
0,0,Eastern,46,34,Eastern Southeast,0,0,0,1442.23840000007,0,0,46.70136,0,0,0,0,WSH,0,0,-91.02376,0,0,1456.29842533272,1497.66114545249,1497.86137224538,0,0,0,0,0.28414,0.2812,0.43466,0,0,0,0,0,0,0,0,0,0,0,0.430471219512213,35.29864,FALSE,-32,-26
0,0,Eastern,39,41,Eastern Southeast,0,0,0,1526.4598,0,0,40.25128,0.02784,0.09502,0.00576,0.67804,ATL,0,0,27.46718,0,0,1539.53274426359,1548.06136262101,1562.34488867439,0,0,0,0.02292,0,0,0,0,0,0,0,0,0,0,0.34116,0.33688,0.29904,0.00188,0.50913073170731,41.74872,FALSE,27,4
0,0,Eastern,25,55,Eastern Atlantic,0,0,0,1673.47439999998,0,0,25.5057,0.58142,0.85558,0.39444,1,BOS,0,0,524.56364,0,0,1684.3458296555,1683.52719827564,1717.30459937639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.28222,0.688954878048788,56.4943,FALSE,42,17
0,0,Eastern,64,16,Eastern Central,0,0,0,1257.30070000002,0,0,65.66056,0,0,0,0,DET,0,0,-680.01584,0,0,1267.39404585111,1302.64226721191,1296.63837482453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19926146341464,16.33944,FALSE,-24,-16
0,0,Western,27,52,Western Northwest,0,0,0,1550.7341,0,0,28.50494,0.4026,0.6069,0.2503,1,DEN,0,0,266.62362,0,0,1512.38384771442,1619.9672877006,1662.45269883732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10888,0.652378780487833,53.49506,FALSE,-63,-81
0,0,Eastern,33,47,Eastern Atlantic,0,0,0,1612.40990000003,0,0,33.7347,0.15302,0.42194,0.04034,1,NY,0,0,261.28824,0,0,1603.58465726336,1609.55336637802,1611.00373135323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0177,0.588601219512165,48.2653,FALSE,30,14
0,0,Western,42,38,Western Southwest,0,0,0,1485.90860000003,0,0,42.46868,0.01076,0.02818,0.00388,0.07276,DAL,0,0,47.4378,0,0,1555.97174614452,1565.46226298967,1590.23620229966,0,0,0,0.28576,0.52412,0.0011,0,0,0,0,0,0,0,0,0,0.07276,0.11626,0.00116,0.482089268292696,39.53132,FALSE,-2,6
0,0,Eastern,36,44,Eastern Atlantic,0,0,0,1530.74749999997,0,0,36.79648,0.02752,0.1646,0.0074,0.99758,BKN,0,0,88.09442,0,0,1534.56959008975,1528.90958815318,1549.67758813137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98684,0.00752,0.00322,0.00242,0.00202,0.551262439024358,45.20352,FALSE,7,19
0,0,Western,46,33,Western Northwest,0,0,0,1334.38570000001,0,0,48.24576,0,0,0,0,POR,0,0,-282.04848,0,0,1119.06788782496,1473.35448482292,1503.32513731998,0,0,0,0,0,0.0054,0.9946,0,0,0,0,0,0,0,0,0,0,0,0.411637073170741,33.75424,FALSE,-2,-268
0,0,Western,42,38,Western Northwest,0,0,0,1488.85980000004,0,0,42.89514,0.00092,0.00554,8e-05,0.0394,OKC,0,0,60.9161,0,0,1461.71431469235,1469.32457854652,1470.11221631553,0,0,0,0.37888,0.46136,0.01388,0,0,0,0,0,0,0,0,0,0.0394,0.10648,0,0.476888536585382,39.10486,FALSE,-24,-17
0,0,Eastern,40,40,Eastern Atlantic,0,0,0,1564.25540000007,0,0,41.1902,0.05082,0.10818,0.01502,0.35588,TOR,0,0,118.46544,0,0,1591.22379630304,1621.71397326048,1634.66948905494,0,0,0,0.29468,0,0,0,0,0,0,0,0,0,0,0.02718,0.3287,0.34944,0.00648,0.49768048780488,40.8098,FALSE,20,12
0,0,Eastern,42,38,Eastern Central,0,0,0,1532.06329999995,0,0,42.76546,0.00584,0.0191,0.00124,0.1177,CHI,0,0,89.54482,0,0,1535.40953046929,1576.83062549896,1572.5753931676,0,0,0,0.68142,0,0,0,0,0,0,0,0,0,0,0,0.1177,0.20088,0.00028,0.478470000000015,39.23454,FALSE,4,7
0,0,Eastern,54,26,Eastern Southeast,0,0,0,1367.95710000013,0,0,55.19034,0,0,0,0,CHA,0,0,-527.06228,0,0,1352.55541357017,1453.28183311505,1491.04470606854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.326947073170746,26.80966,FALSE,-47,-31
0,0,Western,43,36,Western Northwest,0,0,0,1426.82400000002,0,0,45.07988,0,0,0,2e-05,UTA,0,0,-71.46016,0,0,1233.24188305575,1425.59548367459,1457.73327939856,0,0,0,0.00032,0.01452,0.97962,0.0054,0,0,0,0,0,0,0,0,2e-05,0.00012,0,0.450245365853686,36.92012,FALSE,-8,-168
0,0,Western,38,42,Western Pacific,0,0,0,1560.32769999997,0,0,38.77638,0.25124,0.49856,0.1254,0.92184,GS,0,0,76.51694,0,0,1588.01523961042,1603.72387195717,1643.92287376243,0,0,0,0.00946,0,0,0,0,0,0,0,0,0.31702,0.2588,0.22098,0.12504,0.0687,0.04342,0.527117317073153,43.22362,FALSE,5,-1
0,0,Eastern,30,50,Eastern Central,0,0,0,1613.25820000004,0,0,30.93514,0.22952,0.57806,0.07016,1,CLE,0,0,430.90426,0,0,1283.41873424698,1612.48497071396,1633.35919953508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0341,0.622742195121916,51.06486,FALSE,-12,-335
0,0,Western,60,20,Western Southwest,0,0,0,1305.36159999997,0,0,61.45448,0,0,0,0,HOU,0,0,-665.37236,0,0,1311.04573727408,1311.17794927034,1308.83721809005,0,0,0,0,0,0,0,0.4734,0.5266,0,0,0,0,0,0,0,0,0,0.250555121951219,20.54552,FALSE,27,19
0,0,Western,39,41,Western Pacific,0,0,0,1557.69660000002,0,0,39.51058,0.22864,0.45554,0.10604,0.87432,LAL,0,0,36.98902,0,0,1582.90757375024,1581.79120820074,1627.98336285946,0,0,0,0.01504,0,0,0,0,0,0,0,0,0.05614,0.30224,0.32364,0.1923,0.11064,0.03574,0.518163658536571,42.48942,FALSE,24,17
0,0,Eastern,27,52,Eastern Atlantic,0,0,0,1648.50800000004,0,0,28.23314,0.34656,0.83276,0.20292,1,PHI,0,0,355.60114,0,0,1646.22021820361,1663.80681341082,1695.9930142673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12626,0.655693414634172,53.76686,FALSE,-3,7
0,0,Western,30,50,Western Southwest,0,0,0,1584.8942999999,0,0,31.13066,0.44962,0.62392,0.25554,1,MEM,0,0,311.22718,0,0,1584.59767555631,1641.67610771956,1675.1866507807,0,0,0,0,0,0,0,0,0,0.94322,0.05678,0,0,0,0,0,0,0.10734,0.620357804878016,50.86934,FALSE,-13,1
0,0,Western,39,41,Western Southwest,0,0,0,1536.85410000009,0,0,40.0349,0.08532,0.22364,0.02952,0.58474,NO,0,0,150.92308,0,0,1559.93390958792,1561.93506742836,1575.36129270494,0,0,0,0.15132,0,0,0,0,0,0,0,0,0.1076,0.11198,0.14596,0.2192,0.26394,0.00724,0.511769512195113,41.9651,FALSE,21,48
0,0,Western,38,42,Western Pacific,0,0,0,1534.75820000004,0,0,38.95734,0.10554,0.35342,0.03266,0.9433,LAC,0,0,26.52748,0,0,1537.85092499862,1554.31694106387,1578.65706597296,0,0,0,0.00638,0,0,0,0,0,0,0,0,0.51638,0.29276,0.07604,0.05812,0.05032,0.00726,0.52491048780486,43.04266,FALSE,-6,-2
