c_losses,c_wins,carmelo,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,elo_long,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,series_clinches,elo_change,rating_change
0,0,1602.48246162571,Eastern,17,38,Eastern Central,0,0,0,1602.17581798874,1584.82818728972,0,0,27.04346,0.47354,0.75576,0.24492,0.9998,MIL,0,0,259.84842,0,0,1624.09685861097,1661.01809742029,1691.24765411858,0,0,0.27294,2e-05,0,0,0,0,0,0.51106,0.14694,0.05068,0.01428,0.00322,0.00046,0.00022,0.00018,0.13462,0.67020170731708,54.95654,FALSE,list(),31,17
0,0,1538.21432011379,Western,28,30,Western Northwest,0,0,0,1534.59339772537,1521.21399242674,0,0,38.77484,0.15014,0.3312,0.06652,0.72788,MIN,0,0,59.02694,0,0,1506.6683119247,1626.88663953915,1640.36835784709,0,0,0.00036,0.0854,0.05026,0.0228,0.00526,0,0,0.01516,0.05676,0.09752,0.125,0.13734,0.15882,0.13692,0.1084,0.02828,0.527136097560962,43.22516,FALSE,list(),24,-6
0,0,1574.32031241867,Eastern,25,30,Eastern Southeast,0,0,0,1566.09799919464,1562.4236144592,0,0,36.83318,0.12482,0.3453,0.04714,0.84364,MIA,0,0,61.72808,0,0,1564.92757555441,1589.56690993962,1613.21844150463,0,0,0.00024,0.05184,0.01544,0.0035,0.00056,0,0,0.00716,0.0558,0.12288,0.19428,0.21152,0.1436,0.10816,0.08502,0.01898,0.55081487804876,45.16682,FALSE,list(),-4,-4
0,0,1498.8697871097,Eastern,29,25,Eastern Southeast,0,0,0,1496.95725662737,1481.29209472148,0,0,43.51614,0.0101,0.03344,0.00244,0.19734,WSH,0,0,-33.35096,0,0,1500.8200665253,1517.23962664177,1518.62451012401,0,0,0,0.1954,0.25368,0.16738,0.05074,0.00054,0,2e-05,0.00024,0.00138,0.00774,0.02468,0.06176,0.10152,0.13492,0.00066,0.469315365853671,38.48386,FALSE,list(),-32,-24
0,0,1537.14040499211,Eastern,28,28,Eastern Southeast,0,0,0,1536.39730661233,1526.95989170541,0,0,39.54694,0.05884,0.17236,0.01896,0.61952,ATL,0,0,32.34118,0,0,1556.09944816064,1565.4460842032,1577.86480248345,0,0,0,0.12878,0.06422,0.0183,0.0017,6e-05,0,0.00038,0.00638,0.02822,0.07848,0.13386,0.19814,0.17406,0.16742,0.00628,0.51772024390243,42.45306,FALSE,list(),3,-4
0,0,1651.49864309403,Eastern,16,39,Eastern Atlantic,0,0,0,1638.72584988864,1635.03402483277,0,0,24.75048,0.62144,0.84016,0.40218,0.99998,BOS,0,0,475.79236,0,0,1617.99506757231,1675.56393665634,1720.21132823605,0,0,0.68502,0,0,0,0,0,0,0.24998,0.05048,0.01218,0.002,0.00032,0,0,2e-05,0.24606,0.698164878048782,57.24952,FALSE,list(),-14,-49
0,0,1333.69621910936,Eastern,42,14,Eastern Central,0,0,0,1338.45967222665,1357.6630317168,0,0,60.47276,0,0,0,0,DET,0,0,-606.35836,0,0,1328.47953188477,1339.66898268215,1341.25461019337,0,0,0,0,0,1e-04,0.0036,0.1543,0.842,0,0,0,0,0,0,0,0,0,0.262527317073169,21.52724,FALSE,list(),-13,-13
0,0,1584.3606866555,Western,18,38,Western Northwest,0,0,0,1599.23814368305,1582.75252414504,0,0,27.52574,0.44308,0.73832,0.23694,0.99998,DEN,0,0,333.71864,0,0,1595.10880642936,1642.11491587141,1686.29942744099,0,0,0.8206,0,0,0,0,0,0,0.1483,0.02394,0.00554,0.00116,0.00038,2e-05,4e-05,2e-05,0.12022,0.664320243902447,54.47426,FALSE,list(),-19,-22
0,0,1547.97467004284,Eastern,26,30,Eastern Atlantic,0,0,0,1537.4900802194,1528.43440023437,0,0,38.55016,0.0574,0.18942,0.01698,0.69654,NY,0,0,116.13568,0,0,1538.92429962093,1569.92919807611,1572.85526329989,0,0,4e-05,0.10706,0.02918,0.00724,0.00076,0,0,0.00096,0.01398,0.04468,0.10876,0.16958,0.1949,0.16364,0.15922,0.0048,0.529876097560962,43.44984,FALSE,list(),6,1
0,0,1536.18730765583,Western,26,30,Western Southwest,0,0,0,1526.33238303159,1541.06388882392,0,0,34.9365,0.42448,0.68662,0.25632,0.9676,DAL,0,0,167.54996,0,0,1570.79983583737,1672.44701651392,1705.97921681651,0,0,0.02544,0.00936,0.003,0.00092,0.00028,0,0,0.20362,0.27426,0.19296,0.11958,0.07438,0.0469,0.03046,0.01884,0.13686,0.573945121951194,47.0635,FALSE,list(),25,22
0,0,1558.61434316544,Eastern,22,33,Eastern Atlantic,0,0,0,1548.96870694132,1546.60847360326,0,0,35.58894,0.06206,0.26004,0.01678,0.90912,BKN,0,0,108.2945,0,0,1517.87068322774,1542.95529093966,1558.46325008476,0,0,0.00122,0.02178,0.00264,0.00028,4e-05,0,0,0.01446,0.08774,0.17674,0.26372,0.21488,0.0847,0.06566,0.06614,0.00458,0.565988536585342,46.41106,FALSE,list(),-14,-15
0,0,1462.69290111058,Western,28,27,Western Northwest,0,0,0,1461.89068806141,1453.49902701285,0,0,43.56978,0.00618,0.02706,0.0013,0.1609,POR,0,0,-49.00702,0,0,1440.94370551969,1479.45110448822,1493.41598288445,0,0,0,0.12806,0.18218,0.22582,0.20992,2e-05,0,0.00044,0.00228,0.00792,0.01646,0.02832,0.0418,0.06368,0.0931,2e-04,0.468661219512208,38.43022,FALSE,list(),0,-47
0,0,1507.99885968499,Western,28,26,Western Northwest,0,0,0,1517.12716647052,1470.92664655009,0,0,44.73468,0.00212,0.01116,0.00036,0.0844,OKC,0,0,-30.59214,0,0,1435.37781640049,1455.19465635342,1461.35015324783,0,0,0,0.10608,0.1602,0.22638,0.35972,2e-05,0,1e-04,0.00094,0.00346,0.00692,0.01358,0.02278,0.03662,0.0632,4e-05,0.454455121951235,37.26532,FALSE,list(),1,-41
0,0,1532.43593368118,Eastern,30,26,Eastern Atlantic,0,0,0,1527.59142276652,1524.81095953806,0,0,40.7394,0.08104,0.17272,0.03156,0.53032,TOR,0,0,116.88078,0,0,1570.34729535969,1608.17247194889,1614.03129229034,0,0,0,0.1538,0.09662,0.03946,0.00678,4e-05,0,2e-05,0.00082,0.00634,0.0266,0.07648,0.201,0.21906,0.17298,0.01192,0.503178048780486,41.2606,FALSE,list(),17,13
0,0,1501.67682976555,Eastern,29,26,Eastern Central,0,0,0,1500.54370277934,1491.66961923802,0,0,43.64358,0.0093,0.02888,0.0024,0.18096,CHI,0,0,-18.5953,0,0,1508.58873761351,1552.47154585449,1548.4395630704,0,0,0,0.21792,0.25214,0.16158,0.05296,0.00052,0,2e-05,8e-05,0.00144,0.00536,0.01694,0.05462,0.1025,0.13392,0.00058,0.467761219512208,38.35642,FALSE,list(),-3,0
