c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,24,58,Eastern Central,0,0,0,1561.36250000004,0,0,24,0,0,0,1,MIL,4,1,272,4,1,1676.81116967779,1653.85820687802,1676.81116967779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707317073170696,58,TRUE,-12,41
0,0,Western,40,42,Western Northwest,0,0,0,1519.81849999989,0,0,40,0,0,0,1,MIN,5,2,-28,4,1,1587.86006042551,1605.89282664898,1621.78536705873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.512195121951209,42,TRUE,-3,-8
0,0,Eastern,38,44,Eastern Southeast,0,0,0,1587.72540000011,0,0,38,0.69575,1,0.1662,1,MIA,2,6,7,1,4,1621.9324692041,1602.08623104657,1637.58963838203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06818,0.536585365853631,44,FALSE,25,47
0,0,Eastern,47,35,Eastern Southeast,0,0,0,1436.36330000004,0,0,47,0,0,0,0,WSH,0,0,-99,0,0,1510.29756361634,1506.90270562951,1510.29756361634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,0,2
0,0,Eastern,41,41,Eastern Southeast,0,0,0,1531.14809999991,0,0,41,0,0,0,1,ATL,4,3,3,4,2,1562.9281429557,1548.97331163216,1562.9281429557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,41,TRUE,2,1
0,0,Eastern,25,57,Eastern Atlantic,0,0,0,1684.15479999981,0,0,25,0.62301,1,0.48895,1,BOS,2,4,567,2,4,1729.70585107871,1695.33377093518,1724.50408612313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32599,0.695121951219429,57,FALSE,-2,0
0,0,Eastern,65,17,Eastern Central,0,0,0,1271.08690000022,0,0,65,0,0,0,0,DET,0,0,-674,0,0,1286.54456421356,1298.6091844263,1298.35414409897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207317073170754,17,TRUE,0,0
0,0,Western,29,53,Western Northwest,0,0,0,1588.09900000003,0,0,29,0.78367,1,0.41255,1,DEN,1,5,335,1,4,1665.79416102733,1637.81076421403,1676.9635876952,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17389,0.646341463414583,53,FALSE,14,12
0,0,Eastern,35,47,Eastern Atlantic,0,0,0,1606.04030000028,0,0,35,0.30425,1,0.06264,1,NY,2,4,260,1,4,1607.28426648677,1609.07232677867,1610.32964075916,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02241,0.573170731707274,47,FALSE,1,2
0,0,Western,44,38,Western Southwest,0,0,0,1442.2972999999,0,0,44,0,0,0,0,DAL,0,0,6,0,0,1585.82669051308,1560.56297251466,1585.82669051308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634146367,38,TRUE,0,0
0,0,Eastern,37,45,Eastern Atlantic,0,0,0,1491.31589999986,0,0,37,0,0,0,1,BKN,4,0,25,4,0,1529.70025768147,1510.76005613727,1529.70025768147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.548780487804841,45,TRUE,0,0
0,0,Western,49,33,Western Northwest,0,0,0,1310.23460000007,0,0,49,0,0,0,0,POR,0,0,-329,0,0,1515.15463995561,1495.90014283061,1515.15463995561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.402439024390292,33,TRUE,0,-2
0,0,Western,42,40,Western Northwest,0,0,0,1516.83000000006,0,0,42,0,0,0,0,OKC,1,1,69,0,0,1465.06162799955,1477.56109198262,1478.91688239931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.487804878048791,40,TRUE,0,-6
