TEAM,unit,wins,make_playoffs,win_finals
mil,mil,54,0.96978,0.21594
min,min,36,0.25256,6.8e-4
mia,mia,50,0.88078,0.05602
wsh,wsh,41,0.42594,0.00118
atl,atl,46,0.75,0.01684
bos,bos,44,0.66354,0.02542
det,det,22,0.00106,0
den,den,50,0.9387,0.11446
ny,ny,45,0.66012,0.00654
dal,dal,47,0.82656,0.0153
bkn,bkn,49,0.84792,0.06798
por,por,46,0.81368,0.02032
okc,okc,21,7.6e-4,0
tor,tor,42,0.52918,0.0043
chi,chi,42,0.51294,0.00248
cha,cha,38,0.25534,9.2e-4
uta,uta,59,0.99684,0.15706
gs,gs,41,0.5166,0.0043
cle,cle,31,0.03874,2e-5
hou,hou,20,9e-4,0
lal,lal,39,0.41796,0.01018
phi,phi,54,0.96562,0.10204
mem,mem,45,0.72906,0.0063
no,no,38,0.36014,0.00626
lac,lac,46,0.80814,0.09648
sac,sac,36,0.23566,5e-4
orl,orl,25,0.00426,0
phx,phx,50,0.9306,0.06214
ind,ind,42,0.49478,0.00614
sa,sa,34,0.17184,2e-4
