c_losses,c_wins,conference,current_losses,current_wins,division,draft_pick_1,draft_pick_2,draft_pick_3,elo,f_losses,f_wins,losses,make_conf_finals,make_conf_semis,make_finals,make_playoffs,name,playoff_losses,playoff_wins,point_diff,q_losses,q_wins,rating,rating_fs,rating_playoff,s_losses,s_wins,seed_1,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,win_finals,winpct,wins,eliminated,elo_change,rating_change
0,0,Eastern,24,58,Eastern Central,0,0,0,1572.99789999988,0,0,24,0.29831,0.42927,0.12065,1,MIL,2,1,279,2,1,1635.80974673737,1663.79894128645,1686.22928505711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07112,0.707317073170696,58,FALSE,-5,-50
0,0,Western,40,42,Western Northwest,0,0,0,1522.76339999978,0,0,40,0.01817,0.04371,0.00829,1,MIN,4,2,-25,3,1,1595.9748701286,1605.10869325066,1627.64311262765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00258,0.512195121951209,42,FALSE,-11,-5
0,0,Eastern,38,44,Eastern Southeast,0,0,0,1562.8223000001,0,0,38,0.28907,0.57073,0.06845,1,MIA,2,3,-7,1,2,1575.25636619628,1593.60502358527,1628.87700676341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03056,0.536585365853631,44,FALSE,5,-49
0,0,Eastern,47,35,Eastern Southeast,0,0,0,1436.36330000004,0,0,47,0,0,0,0,WSH,0,0,-99,0,0,1508.56305919976,1504.31139048374,1508.56305919976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426829268292718,35,TRUE,0,0
0,0,Eastern,41,41,Eastern Southeast,0,0,0,1529.11319999975,0,0,41,0.00299,0.0184,0.00092,1,ATL,3,2,9,3,1,1562.08457518867,1548.68743859404,1564.04364822433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00034,0.5,41,FALSE,0,-2
0,0,Eastern,25,57,Eastern Atlantic,0,0,0,1686.18979999986,0,0,25,0.60946,0.9816,0.45819,1,BOS,1,3,561,1,3,1729.98670264388,1696.09104282357,1727.11995428611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33006,0.695121951219429,57,FALSE,0,12
0,0,Eastern,65,17,Eastern Central,0,0,0,1271.08690000022,0,0,65,0,0,0,0,DET,0,0,-674,0,0,1286.54456421356,1298.6091844263,1298.35414409897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207317073170754,17,TRUE,0,-1
0,0,Western,29,53,Western Northwest,0,0,0,1573.91999999994,0,0,29,0.56816,0.95629,0.34441,1,DEN,1,3,314,1,3,1653.7340071643,1634.29000378457,1671.25395903247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14026,0.646341463414583,53,FALSE,11,-22
0,0,Eastern,35,47,Eastern Atlantic,0,0,0,1604.90589999981,0,0,35,0.33397,0.828,0.06738,1,NY,1,3,256,1,3,1605.13400206843,1608.54295670559,1610.08547613196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02691,0.573170731707274,47,FALSE,8,-3
0,0,Western,44,38,Western Southwest,0,0,0,1442.2972999999,0,0,44,0,0,0,0,DAL,0,0,6,0,0,1586.12297429513,1560.34714297935,1586.12297429513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463414634146367,38,TRUE,0,-1
