Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.919448359,7.034547942,19.98461759,97.3250762,39.97890479,25.4279974,Boston Celtics,bos,0.9732507619999999,0.25427997399999996
76ers,East,5.754741646,4.778002874,3.389384919,95.48589073,16.47103742,8.397916927,Philadelphia 76ers,phi,0.9548589072999999,0.08397916927
Nuggets,West,5.416230867,5.405496081,15.20227064,96.78895445,33.8613927,18.89492366,Denver Nuggets,den,0.9678895445000001,0.1889492366
Cavaliers,East,5.08295759,2.823694172,2.506548635,92.87599346,8.059771831,3.734984732,Cleveland Cavaliers,cle,0.9287599346000001,0.03734984732
Heat,East,4.133892584,2.550771785,7.525026451,84.11473234,6.519828873,2.736114694,Miami Heat,mia,0.8411473234,0.027361146939999997
Warriors,West,3.99942726,2.247429219,3.582513226,89.69950595,12.66057449,5.162972518,Golden State Warriors,gs,0.8969950595,0.05162972518
Knicks,East,3.790340991,2.851630451,1.972051466,84.19042288,5.399898592,2.72179974,New York Knicks,ny,0.8419042288,0.0272179974
Bucks,East,3.181859512,2.165035255,9.982566128,93.0199278,17.49313965,9.170113032,Milwaukee Bucks,mil,0.930199278,0.09170113031999999
Lakers,West,3.105690856,1.745263819,11.09362811,81.44565535,9.57041781,3.803844898,Los Angeles Lakers,lal,0.8144565534999999,0.03803844898
Suns,West,2.652109549,0.852102224,2.332513226,84.28555446,13.56823712,6.445945035,Phoenix Suns,phx,0.8428555446,0.06445945035
T-Wolves,West,2.228084361,0.015265614,7.795752073,86.64630671,6.247471136,2.169123716,Minnesota Timberwolves,min,0.8664630671000001,0.02169123716
Bulls,East,1.617036532,-0.79780361,0.511743877,42.58372293,0.864503969,0.406370899,Chicago Bulls,chi,0.4258372293,0.0040637089900000005
Raptors,East,1.482198025,-0.690437189,1.271760331,48.97561656,0.954695187,0.298791524,Toronto Raptors,tor,0.4897561656,0.0029879152399999998
Clippers,West,1.374337171,-0.751925229,0.10458163,57.60955694,5.284459591,2.292229388,LA Clippers,lac,0.5760955694,0.02292229388
Kings,West,1.04214589,0.149327873,2.711220578,64.33233373,3.606721561,1.137948299,Sacramento Kings,sac,0.6433233373,0.01137948299
Thunder,West,0.65713281,-1.347584933,0.160802124,70.30221692,2.350143622,0.701661577,Oklahoma City Thunder,okc,0.7030221692,0.00701661577
Hawks,East,0.536436463,1.064694645,2.240725622,62.95458416,1.933591755,0.781714456,Atlanta Hawks,atl,0.6295458416,0.00781714456
Grizzlies,West,0.305571641,1.609171383,0.08458163,30.52765196,2.762488115,1.113726588,Memphis Grizzlies,mem,0.3052765196,0.01113726588
Mavericks,West,-0.603535892,0.909520973,0.10458163,71.50630671,5.990382992,2.447783511,Dallas Mavericks,dal,0.7150630671,0.02447783511
Pelicans,West,-0.804629547,0.593796979,0.892051466,44.89463686,3.231647424,1.092638976,New Orleans Pelicans,no,0.4489463686,0.010926389759999999
Nets,East,-1.113066437,1.504424404,1.386703514,35.68484032,1.058385026,0.4374198,Brooklyn Nets,bkn,0.3568484032,0.004374198
Magic,East,-1.917845976,-3.659265933,0.360534729,24.62492825,0.399164522,0.082723728,Orlando Magic,orl,0.2462492825,8.2723728e-4
Wizards,East,-3.97634234,-2.717470678,0.08458163,1.929668592,0.08622208,<0.1,Washington Wizards,wsh,0.01929668592,0.001
Pacers,East,-4.2597577190000004,-4.389247707,2.56028404,28.83018913,0.60841214,0.158791524,Indiana Pacers,ind,0.2883018913,0.00158791524
Jazz,West,-4.305043103,-2.337915004,0.82757101,6.107107924,0.175884118,0.092723728,Utah Jazz,uta,0.06107107924,9.272372800000001e-4
Hornets,East,-6.285399,-5.379077361,0.09458163,4.908631583,0.08622208,<0.1,Charlotte Hornets,cha,0.04908631583,0.001
Rockets,West,-7.652255386,-7.98112946,0.983077199,10.41545732,0.521538221,0.082723728,Houston Rockets,hou,0.1041545732,8.2723728e-4
Pistons,East,-8.259552378,-7.459262327,0.08458163,2.495775071,0.08622208,<0.1,Detroit Pistons,det,0.02495775071,0.001
Blazers,West,-8.891981638,-6.679117508,0.08458163,2.266147795,0.084320551,<0.1,Portland Trail Blazers,por,0.02266147795,0.001
Spurs,West,-12.87346419,-9.807955472,0.08458163,3.172606913,0.084320551,<0.1,San Antonio Spurs,sa,0.03172606913,0.001
