Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.348744767,7.24361134,—,97.83136687,41.39549271,25.99403682
76ers,East,7.446374559,5.4695589590000004,—,97.59457792,19.95643887,10.40321104
Nuggets,West,6.170204345,5.853637402,—,98.17623545,36.46170869,19.74095281
T-Wolves,West,5.469810037,2.083852849,—,97.53648074,11.19732835,4.526050244
Pelicans,West,4.772541213,1.463048595,—,81.99140707,6.417088872,1.767786141
Thunder,West,4.708992563,2.085360125,—,96.62212534,11.25011238,3.902706443
Bucks,East,3.128017887,2.327284475,—,97.49457792,17.56287774,8.743027612
Clippers,West,2.846395808,0.596580887,—,91.07855487,9.220916184,3.486330308
Warriors,West,2.791998989,1.30291439,—,57.13613696,4.586629221,1.807431206
Heat,East,2.163754707,2.475990053,—,92.05279111,6.136164577,2.627431206
Cavaliers,East,2.158998103,3.078061207,—,87.16721343,5.445332047,2.560685385
Knicks,East,1.853743979,2.781032667,—,88.0593544,4.971945329,2.368413527
Lakers,West,1.666978419,1.510120041,100,54.6714225,5.180458092,2.378807363
Suns,West,0.807102208,0.635801071,—,54.8912254,7.032279313,3.735412886
Raptors,East,0.301908586,-0.702983501,—,23.27585031,0.397082505,0.201555828
Magic,East,0.190246404,-1.529438775,—,72.79608836,0.993189879,0.479355986
Kings,West,0.17579541,0.697479323,—,70.96792828,3.968664177,1.477431206
Hawks,East,0.04560465,-0.077581858,—,30.58787542,0.999813659,0.45169384
Bulls,East,0.039023452,0.405344055,—,28.92443534,0.553208381,0.341555828
Rockets,West,-0.340517871,-5.773336771,—,31.76683891,0.423227279,0.315610341
Mavericks,West,-0.428966851,-0.51156421,—,56.76513025,3.402397013,1.403708214
Pacers,East,-1.05620351,-2.6833788690000002,—,60.86474839,0.985972665,0.550431539
Nets,East,-1.506968869,-0.074738881,—,19.38585031,0.343208381,0.172941976
Grizzlies,West,-3.956203841,-0.712600864,—,5.291457647,0.549157305,0.315610341
Jazz,West,-5.131358305,-3.272033656,—,2.622495282,0.143422526,<0.1
Wizards,East,-8.273275561,-4.138614231,—,0.239156834,0.086424418,<0.1
Hornets,East,-8.369803898,-7.246842509,—,3.534597331,0.086424418,<0.1
Pistons,East,-9.956401922,-8.767184931,—,0.191516031,0.086424418,<0.1
Spurs,West,-10.42223079,-11.42944451,—,0.241280649,0.0833053,<0.1
Blazers,West,-11.05705276,-6.024649289,—,0.241280649,0.0833053,<0.1
