Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.468383523,7.320572511,—,97.07697119,40.78805981,25.92910116
76ers,East,6.73902919,5.489679708,—,96.70400223,18.97904908,10.73086037
Nuggets,West,6.057539721,5.68140026,—,97.72195257,37.21962354,19.19462406
T-Wolves,West,5.114588004,2.007617009,—,96.02747744,12.01469459,4.375602256
Heat,East,4.415036639,2.501243516,—,92.21408204,5.972407975,2.69654176
Thunder,West,3.713345568,1.561969639,—,93.46512319,8.261924708,2.941880155
Bucks,East,3.690273149,2.182240878,—,96.53400223,18.75576129,8.647150913
Pelicans,West,3.025864465,1.089604942,—,67.45519536,4.969406633,1.527246641
Warriors,West,2.974661596,1.368503557,—,68.37978738,5.378163662,1.87654176
Clippers,West,2.417029642,0.028242988,—,83.91577529,7.659592789,3.587849624
Lakers,West,2.193958641,1.681358718,100,69.85556521,7.048813265,3.094318164
Knicks,East,1.966774918,2.822457045,—,86.84504196,4.78493865,2.508087937
Cavaliers,East,1.943024821,3.03059511,—,88.01408204,5.176805981,2.538087937
Suns,West,0.979554654,0.627979031,—,48.82498496,7.510299372,3.995640465
Bulls,East,0.508378969,0.742740545,—,36.9363766,0.706932057,0.301419274
Hawks,East,0.170218834,-0.020950321,—,27.57103299,0.81065672,0.40142186
Magic,East,0.136667805,-1.443438709,—,79.12046502,1.662451281,0.47903015
Kings,West,0.053861574,0.731236433,—,64.36313904,4.43293412,1.65654176
Nets,East,0.009374704,0.799655734,—,44.68800094,0.960358211,0.322836158
Rockets,West,-0.582763171,-6.044671164,—,34.40297776,0.503569139,0.315359123
Mavericks,West,-0.762847565,-0.598966078,—,61.71335471,3.951924708,1.625430183
Raptors,East,-0.803553088,-0.869754548,—,14.47808745,0.342849951,0.181419274
Pacers,East,-2.278409991,-3.438399271,—,35.91027115,0.798631135,0.510025248
Grizzlies,West,-2.587347715,-0.052746235,—,10.86325234,0.695851572,0.315359123
Jazz,West,-6.367820945,-3.524925456,—,2.532612395,0.183753013,<0.1
Wizards,East,-7.364151188,-3.810319777,—,0.235677623,0.087032622,<0.1
Hornets,East,-8.347684289,-7.19860254,—,3.483176637,0.087032622,<0.1
Blazers,West,-10.11858977,-5.36155676,—,0.239401172,0.084724443,<0.1
Spurs,West,-10.66844978,-11.2393647,—,0.239401172,0.084724443,<0.1
Pistons,East,-10.78819244,-9.155763858,—,0.188729889,0.087032622,<0.1
