Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.986127416,7.358887969,—,97.28661447,40.41132453,26.2178337,Boston Celtics,bos,0.9728661447,0.262178337
Thunder,West,8.263477244,3.048153179,—,98.0453556,13.44363236,5.183655908,Oklahoma City Thunder,okc,0.980453556,0.051836559080000004
76ers,East,6.014035052,5.140778809,—,97.27661447,18.64374916,10.17275985,Philadelphia 76ers,phi,0.9727661447,0.1017275985
T-Wolves,West,5.982595062,2.388308443,—,98.0453556,10.7590007,4.231743061,Minnesota Timberwolves,min,0.980453556,0.042317430610000005
Clippers,West,5.952035689,1.983836263,—,98.0453556,16.32862685,6.79413977,LA Clippers,lac,0.980453556,0.0679413977
Nuggets,West,4.865159493,5.725908972,—,98.0353556,34.71983013,17.57613299,Denver Nuggets,den,0.9803535560000001,0.1757613299
Cavaliers,East,4.154042745,4.082610761,—,97.0754604,7.738374812,4.113329806,Cleveland Cavaliers,cle,0.970754604,0.041133298060000004
Pelicans,West,4.103688672,1.713968239,—,85.85090866,5.537725369,1.815355258,New Orleans Pelicans,no,0.8585090866,0.01815355258
Knicks,East,4.067240436,3.810218797,—,96.3421448,8.189183007,3.723517662,New York Knicks,ny,0.963421448,0.03723517662
Bucks,East,3.579003711,2.311834201,—,97.23661447,16.97679534,8.245519693,Milwaukee Bucks,mil,0.9723661447,0.08245519693
Suns,West,1.721660764,1.28655607,—,80.68119695,7.08053028,3.639470627,Phoenix Suns,phx,0.8068119695,0.03639470627
Rockets,West,0.744374434,-5.371671469,—,20.85702121,0.215471599,0.194659328,Houston Rockets,hou,0.20857021209999999,0.00194659328
Pacers,East,0.559925575,-2.740228956,—,85.33306893,1.746212781,0.683329806,Indiana Pacers,ind,0.8533306893,0.00683329806
Warriors,West,0.360260612,0.69860532,—,21.6512378,1.650908089,0.793329806,Golden State Warriors,gs,0.216512378,0.00793329806
Magic,East,0.061375059,-1.04857241,—,75.30273595,0.807415641,0.403535253,Orlando Magic,orl,0.7530273595,0.0040353525299999995
Lakers,West,0.004602109,1.47045316,100,50.23817866,3.731816178,1.674939295,Los Angeles Lakers,lal,0.5023817866,0.01674939295
Heat,East,-0.02301902,0.707145747,—,83.52883432,4.176749623,1.403517662,Miami Heat,mia,0.8352883432,0.014035176620000001
Bulls,East,-0.52665275,0.638554533,—,33.1474822,0.487103209,0.270427876,Chicago Bulls,chi,0.331474822,0.00270427876
Mavericks,West,-0.532715649,-0.759952219,—,56.66736556,2.848583743,1.025188794,Dallas Mavericks,dal,0.5666736556,0.01025188794
Kings,West,-0.7707649,0.553836501,—,75.07442511,3.294978582,1.223896131,Sacramento Kings,sac,0.7507442511000001,0.012238961310000001
Raptors,East,-1.677093099,-0.710392111,—,10.1668388,0.218907987,0.068341295,Toronto Raptors,tor,0.10166838800000001,6.8341295e-4
Jazz,West,-2.211922897,-2.603917234,—,12.50529049,0.239894221,0.102426729,Utah Jazz,uta,0.1250529049,0.0010242672899999999
Nets,East,-2.330054202,-0.837438177,—,12.32181906,0.20102489,0.078341295,Brooklyn Nets,bkn,0.1232181906,7.8341295e-4
Hawks,East,-3.444734927,-1.25144412,—,12.02042896,0.403132839,0.323535253,Atlanta Hawks,atl,0.1202042896,0.0032353525300000004
Grizzlies,West,-5.041842752,-0.572945387,—,4.302933887,0.148984561,<0.1,Memphis Grizzlies,mem,0.04302933887,0.001
Wizards,East,-7.827236425,-4.873591338,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Spurs,West,-7.896769195,-9.721809578,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Blazers,West,-9.432277938,-7.292291504,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-9.967281752,-8.873268304,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Hornets,East,-10.70774444,-8.036925083,—,2.961324231,<0.1,<0.1,Charlotte Hornets,cha,0.02961324231,0.001
