Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,12.77487365,8.177489226,—,98.94456527,53.15917672,33.33596629,Boston Celtics,bos,0.9894456527,0.3333596629
Thunder,West,8.093890878,4.369833745,—,98.12647517,15.11659705,6.078074774,Oklahoma City Thunder,okc,0.9812647517,0.06078074774
Pelicans,West,7.265066008,3.5593070510000002,—,96.35401754,7.347831497,2.905780235,New Orleans Pelicans,no,0.9635401754,0.02905780235
T-Wolves,West,6.291986047,4.028543589,—,98.12647517,11.83329049,4.571560469,Minnesota Timberwolves,min,0.9812647517,0.045715604689999995
Cavaliers,East,5.514478655,4.149307018,—,98.94456527,10.58384748,4.648899871,Cleveland Cavaliers,cle,0.9894456527,0.04648899871
Clippers,West,5.047341341,2.259631368,—,98.09647517,14.72096831,7.635614691,LA Clippers,lac,0.9809647517000001,0.07635614690999999
Nuggets,West,4.388245704,5.973139671,—,98.12647517,34.12684752,18.6345111,Denver Nuggets,den,0.9812647517,0.186345111
Bucks,East,4.363420472,3.144529713,—,98.94456527,16.64789927,7.076646528,Milwaukee Bucks,mil,0.9894456527,0.07076646528000001
Suns,West,2.837029815,2.763248098,—,77.69414854,6.309343311,2.44845982,Phoenix Suns,phx,0.7769414854,0.0244845982
Pacers,East,2.162515156,-1.158042333,—,92.06905098,1.270893165,0.436789219,Indiana Pacers,ind,0.9206905098,0.00436789219
Knicks,East,2.145427574,3.061300089,—,98.53456527,7.604168103,3.103596629,New York Knicks,ny,0.9853456527,0.03103596629
Mavericks,West,1.891815712,0.032838472,—,86.81301005,4.005198316,1.471560469,Dallas Mavericks,dal,0.8681301005000001,0.01471560469
Magic,East,1.696395277,0.199157651,—,98.59456527,1.662970468,0.43954842,Orlando Magic,orl,0.9859456527,0.0043954842
Warriors,West,1.261095662,1.883864807,—,29.88972909,1.804493424,1.102206424,Golden State Warriors,gs,0.2988972909,0.01102206424
Kings,West,1.061679073,0.720644963,—,75.79349824,2.160336222,0.748043154,Sacramento Kings,sac,0.7579349824,0.00748043154
Lakers,West,0.270992099,1.911798122,100,38.33584064,2.46423367,1.245848732,Los Angeles Lakers,lal,0.3833584064,0.01245848732
Bulls,East,0.261712767,-0.107154048,—,26.02947262,0.274586944,0.095874162,Chicago Bulls,chi,0.2602947262,9.5874162e-4
Rockets,West,0.172743231,-3.395386666,—,2.643816702,0.110825515,<0.1,Houston Rockets,hou,0.02643816702,0.001
Heat,East,-0.29895144,1.996248275,—,91.43456527,4.229445402,1.868899871,Miami Heat,mia,0.9143456526999999,0.01868899871
76ers,East,-0.473482759,2.877226178,—,81.52974957,4.422381773,2.054249881,Philadelphia 76ers,phi,0.8152974957000001,0.02054249881
Jazz,West,-2.86924982,-4.218427595,—,<0.1,<0.1,<0.1,Utah Jazz,uta,0.001,0.001
Hawks,East,-3.645613495,-1.299803112,—,14.6842863,0.144586944,0.055874162,Atlanta Hawks,atl,0.146842863,5.5874162e-4
Nets,East,-4.636477326,-3.282841304,—,0.290009789,<0.1,<0.1,Brooklyn Nets,bkn,0.0029000978900000003,0.001
Spurs,West,-5.211475967,-9.338982078,—,0,—,0,San Antonio Spurs,sa,0,0
Raptors,East,-5.645355419,-2.584290332,—,<0.1,<0.1,<0.1,Toronto Raptors,tor,0.001,0.001
Grizzlies,West,-7.435335559,-4.046184908,—,0,—,0,Memphis Grizzlies,mem,0,0
Pistons,East,-7.671156917,-8.87122474,—,0,—,0,Detroit Pistons,det,0,0
Blazers,West,-9.000872624,-8.989873954,—,0,—,0,Portland Trail Blazers,por,0,0
Wizards,East,-9.490225704,-7.311894228,—,0,—,0,Washington Wizards,wsh,0,0
Hornets,East,-10.81927955,-8.858082406,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
