Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.296182964,7.229814049,—,97.21473886,40.5768972,25.50671103
76ers,East,7.214111192,5.497404802,—,96.84067843,19.29274406,10.93101331
Nuggets,West,6.169132354,5.913550299,—,97.75343385,37.71068175,19.6842666
T-Wolves,West,5.491955457,2.106603907,—,96.29940301,11.68899089,4.534709316
Bucks,East,4.125438205,2.283909005,—,96.81067843,19.41341052,8.792533272
Thunder,West,3.688498077,1.664592111,—,94.96191794,8.362136351,2.919217767
Heat,East,3.608795793,2.614236055,—,92.52075543,5.514168864,2.525248279
Pelicans,West,3.165953021,1.171730819,—,69.23538884,4.973596356,1.530396497
Warriors,West,2.760961544,1.246697678,—,64.30438862,5.34528876,1.858405323
Clippers,West,2.453890824,0.034563037,—,84.56368759,7.658654522,3.54570664
Lakers,West,2.329179339,1.667532341,100,71.58384224,6.649159076,3.132325596
Knicks,East,2.046807166,2.810787305,—,86.16434823,4.569972704,2.24900405
Cavaliers,East,1.988273267,2.986051185,—,90.19075543,5.448661235,2.60900405
Suns,West,1.570191124,0.739051799,—,58.05867619,8.548318152,4.197653302
Hawks,East,0.372548575,-0.045929478,—,29.82699376,0.9285804,0.427968482
Bulls,East,0.20058196,0.606442097,—,31.4234797,0.628380176,0.25968542
Kings,West,-0.009860682,0.708122914,—,64.54164287,3.756106051,1.475248279
Raptors,East,-0.10893933,-0.646515011,—,19.9287979,0.449841286,0.19968542
Magic,East,-0.29986549,-1.550739937,—,75.15786478,1.520859071,0.444892934
Nets,East,-0.439485875,0.541622357,—,38.76852773,0.616153698,0.221492561
Rockets,West,-0.542952636,-6.190594996,—,30.93730598,0.508020977,0.322169361
Mavericks,West,-0.872725321,-0.721150486,—,54.10922047,3.702136351,1.570506654
Pacers,East,-2.032655805,-3.145208982,—,41.23336189,0.781593007,0.504866498
Grizzlies,West,-2.820157955,-0.287015277,—,10.63769112,0.780534088,0.312169361
Jazz,West,-5.898099238,-3.526562452,—,2.534283112,0.146357075,<0.1
Wizards,East,-8.00818022,-4.049984649,—,0.236367318,0.086245925,<0.1
Hornets,East,-8.747017836,-7.425688802,—,3.493369925,0.086245925,<0.1
Spurs,West,-10.24645021,-10.95012268,—,0.2395591,0.085009798,<0.1
Blazers,West,-10.47638559,-5.61830654,—,0.2395591,0.085009798,<0.1
Pistons,East,-10.57926047,-8.929841864,—,0.189282195,0.086245925,<0.1
